NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,gold_sum,silver_sum,bronze_sum,total_sum
AUS,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0,0,0,0,26,1936,1.0,0.0,0.0,1.0,0,0,0,1,1
AUS,Cycling,"Cycling Men's Road Race, Individual",2,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Cycling,Cycling Men's Sprint,1,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Diving,Diving Men's Platform,1,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Diving,Diving Men's Springboard,1,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Rowing,Rowing Men's Coxed Eights,9,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Rowing,Rowing Men's Double Sculls,2,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Rowing,Rowing Men's Single Sculls,1,0,0,0,0,26,1936,1.0,0.0,0.0,1.0,0,0,0,1,1
AUS,Swimming,Swimming Men's 100 metres Backstroke,1,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Swimming,Swimming Men's 100 metres Freestyle,1,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Swimming,Swimming Women's 100 metres Backstroke,2,0,0,0,0,26,1936,0.0,1.0,0.0,1.0,0,0,0,1,1
AUS,Swimming,Swimming Women's 100 metres Freestyle,2,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Swimming,Swimming Women's 400 metres Freestyle,1,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,0,0,0,0,26,1936,0.0,0.0,1.0,1.0,0,0,0,1,1
AUS,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUS,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,0,0,0,0,26,1936,0.0,0.0,0.0,0.0,0,0,0,1,1
AUT,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",4,1,0,2,3,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",4,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",7,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",1,0,0,1,1,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Art Competitions,"Art Competitions Mixed Literature, Unknown Event",8,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Art Competitions,"Art Competitions Mixed Music, Unknown Event",7,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Art Competitions,"Art Competitions Mixed Painting, Paintings",1,0,1,0,1,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",18,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",10,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,"Athletics Men's 1,500 metres",2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,"Athletics Men's 10,000 metres",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's 100 metres,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's 110 metres Hurdles,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's 200 metres,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,"Athletics Men's 3,000 metres Steeplechase",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's 400 metres,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's 400 metres Hurdles,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,"Athletics Men's 5,000 metres",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's 800 metres,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's Decathlon,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's Discus Throw,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's Hammer Throw,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's High Jump,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's Marathon,3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's Pole Vault,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Men's Triple Jump,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Women's 100 metres,3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Women's 4 x 100 metres Relay,4,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Women's 80 metres Hurdles,3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Women's Discus Throw,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Women's High Jump,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Athletics,Athletics Women's Javelin Throw,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Boxing,Boxing Men's Bantamweight,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Boxing,Boxing Men's Featherweight,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Boxing,Boxing Men's Heavyweight,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Boxing,Boxing Men's Light-Heavyweight,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Boxing,Boxing Men's Lightweight,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Boxing,Boxing Men's Middleweight,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",2,0,2,0,2,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",2,0,0,2,2,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Canoeing,"Canoeing Men's Folding Kayak Doubles, 10 kilometres",2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Canoeing,"Canoeing Men's Folding Kayak Singles, 10 kilometres",1,1,0,0,1,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",2,2,0,0,2,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",2,0,2,0,2,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",1,1,0,0,1,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",1,0,1,0,1,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Cycling,"Cycling Men's Road Race, Individual",4,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Cycling,"Cycling Men's Road Race, Team",4,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Cycling,Cycling Men's Sprint,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",4,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Diving,Diving Men's Springboard,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Diving,Diving Women's Platform,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Diving,Diving Women's Springboard,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Equestrianism,"Equestrianism Men's Dressage, Individual",3,0,0,1,1,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Equestrianism,"Equestrianism Men's Dressage, Team",3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Equestrianism,"Equestrianism Men's Jumping, Individual",3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Equestrianism,"Equestrianism Men's Jumping, Team",3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Fencing,"Fencing Men's Foil, Individual",3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Fencing,"Fencing Men's Foil, Team",6,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Fencing,"Fencing Men's Sabre, Individual",3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Fencing,"Fencing Men's Sabre, Team",6,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Fencing,"Fencing Men's epee, Individual",3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Fencing,"Fencing Men's epee, Team",5,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Fencing,"Fencing Women's Foil, Individual",3,0,0,1,1,105,1936,1.0,0.0,0.0,1.0,0,6,42,7,55
AUT,Football,Football Men's Football,13,0,13,0,13,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Gymnastics,Gymnastics Men's Floor Exercise,8,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Gymnastics,Gymnastics Men's Horizontal Bar,8,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Gymnastics,Gymnastics Men's Horse Vault,8,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Gymnastics,Gymnastics Men's Individual All-Around,8,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Gymnastics,Gymnastics Men's Parallel Bars,8,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Gymnastics,Gymnastics Men's Pommelled Horse,8,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Gymnastics,Gymnastics Men's Rings,8,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Gymnastics,Gymnastics Men's Team All-Around,8,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Handball,Handball Men's Handball,22,0,22,0,22,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Modern Pentathlon,Modern Pentathlon Men's Individual,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Rowing,Rowing Men's Coxless Fours,4,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Rowing,Rowing Men's Coxless Pairs,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Rowing,Rowing Men's Double Sculls,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Rowing,Rowing Men's Single Sculls,1,0,1,0,1,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Sailing,Sailing Mixed One Person Dinghy,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",3,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Swimming,"Swimming Men's 1,500 metres Freestyle",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Swimming,Swimming Men's 100 metres Freestyle,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,4,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Swimming,Swimming Men's 400 metres Freestyle,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Swimming,Swimming Women's 100 metres Backstroke,1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,4,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Water Polo,Water Polo Men's Water Polo,11,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Weightlifting,Weightlifting Men's Featherweight,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Weightlifting,Weightlifting Men's Heavyweight,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Weightlifting,Weightlifting Men's Light-Heavyweight,2,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Weightlifting,Weightlifting Men's Lightweight,2,1,0,0,1,105,1936,0.0,1.0,0.0,1.0,0,6,42,7,55
AUT,Weightlifting,Weightlifting Men's Middleweight,2,0,0,0,0,105,1936,0.0,0.0,1.0,1.0,0,6,42,7,55
AUT,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",1,0,0,0,0,105,1936,0.0,0.0,1.0,1.0,0,6,42,7,55
AUT,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
AUT,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",1,0,0,0,0,105,1936,0.0,0.0,0.0,0.0,0,6,42,7,55
BEL,Art Competitions,"Art Competitions Mixed Literature, Unknown Event",1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Art Competitions,"Art Competitions Mixed Painting, Paintings",3,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",6,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",3,0,0,1,1,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",17,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,"Athletics Men's 1,500 metres",2,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,"Athletics Men's 10,000 metres",1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Men's 100 metres,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Men's 110 metres Hurdles,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Men's 200 metres,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,"Athletics Men's 3,000 metres Steeplechase",1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Men's 400 metres,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Men's 400 metres Hurdles,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,"Athletics Men's 5,000 metres",1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Men's 800 metres,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Men's Decathlon,2,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Men's Long Jump,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Men's Marathon,2,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Women's High Jump,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Athletics,Athletics Women's Javelin Throw,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Basketball,Basketball Men's Basketball,8,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Boxing,Boxing Men's Bantamweight,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Boxing,Boxing Men's Featherweight,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Boxing,Boxing Men's Flyweight,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Boxing,Boxing Men's Heavyweight,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Boxing,Boxing Men's Light-Heavyweight,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Boxing,Boxing Men's Lightweight,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Boxing,Boxing Men's Middleweight,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Boxing,Boxing Men's Welterweight,1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Canoeing,"Canoeing Men's Folding Kayak Doubles, 10 kilometres",2,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Canoeing,"Canoeing Men's Folding Kayak Singles, 10 kilometres",1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",2,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",2,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
BEL,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0,0,0,0,72,1936,0.0,0.0,0.0,0.0,0,0,0,14,14
