NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,gold_sum,silver_sum,bronze_sum,total_sum
AUT,Cycling,Cycling Men's Sprint,1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",2,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Diving,Diving Men's Platform,1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Diving,Diving Men's Springboard,1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Diving,Diving Women's Springboard,1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Equestrianism,"Equestrianism Men's Dressage, Individual",3,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Equestrianism,"Equestrianism Men's Dressage, Team",3,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Fencing,"Fencing Men's Foil, Individual",3,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Fencing,"Fencing Men's Foil, Team",6,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Hockey,Hockey Men's Hockey,16,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Rowing,Rowing Men's Double Sculls,2,0,0,2,2,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Sailing,Sailing Mixed One Person Dinghy,1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Swimming,Swimming Men's 200 metres Breaststroke,1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Swimming,Swimming Women's 200 metres Breaststroke,1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Swimming,Swimming Women's 400 metres Freestyle,1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Weightlifting,Weightlifting Men's Featherweight,2,1,0,0,1,39,1928,0.0,1.0,0.0,1.0,0,3,0,2,5
AUT,Weightlifting,Weightlifting Men's Heavyweight,2,0,0,0,0,39,1928,0.0,1.0,0.0,1.0,0,3,0,2,5
AUT,Weightlifting,Weightlifting Men's Light-Heavyweight,2,0,0,0,0,39,1928,0.0,0.0,1.0,1.0,0,3,0,2,5
AUT,Weightlifting,Weightlifting Men's Lightweight,2,1,0,0,1,39,1928,0.0,1.0,0.0,1.0,0,3,0,2,5
AUT,Weightlifting,Weightlifting Men's Middleweight,2,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
AUT,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",1,0,0,0,0,39,1928,0.0,0.0,0.0,0.0,0,3,0,2,5
BEL,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Art Competitions,"Art Competitions Mixed Literature, Epic Works",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Art Competitions,"Art Competitions Mixed Music, Instrumental And Chamber",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Art Competitions,"Art Competitions Mixed Painting, Paintings",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",6,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,"Athletics Men's 10,000 metres",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's 100 metres,4,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's 110 metres Hurdles,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's 200 metres,4,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,"Athletics Men's 3,000 metres Steeplechase",2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's 4 x 100 metres Relay,4,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's 4 x 400 metres Relay,4,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's 400 metres,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's 400 metres Hurdles,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,"Athletics Men's 5,000 metres",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's 800 metres,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's Decathlon,3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's Discus Throw,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's Javelin Throw,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's Marathon,4,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's Pole Vault,3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Men's Shot Put,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Women's 100 metres,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Women's 4 x 100 metres Relay,4,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Women's 800 metres,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Women's Discus Throw,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Athletics,Athletics Women's High Jump,3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Boxing,Boxing Men's Bantamweight,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Boxing,Boxing Men's Featherweight,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Boxing,Boxing Men's Flyweight,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Boxing,Boxing Men's Lightweight,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Boxing,Boxing Men's Middleweight,1,0,0,1,1,90,1928,0.0,0.0,1.0,1.0,0,0,1,4,5
BEL,Boxing,Boxing Men's Welterweight,1,0,0,0,0,90,1928,1.0,0.0,0.0,1.0,0,0,1,4,5
BEL,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Cycling,"Cycling Men's Road Race, Individual",4,0,0,0,0,90,1928,0.0,1.0,0.0,1.0,0,0,1,4,5
BEL,Cycling,"Cycling Men's Road Race, Team",4,0,0,0,0,90,1928,0.0,4.0,0.0,4.0,0,0,1,4,5
BEL,Cycling,Cycling Men's Sprint,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",4,0,0,0,0,90,1928,0.0,0.0,4.0,4.0,0,0,1,4,5
BEL,Equestrianism,"Equestrianism Men's Dressage, Individual",3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Equestrianism,"Equestrianism Men's Dressage, Team",3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Equestrianism,"Equestrianism Men's Jumping, Individual",3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Equestrianism,"Equestrianism Men's Jumping, Team",3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Equestrianism,"Equestrianism Men's Three-Day Event, Team",3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Fencing,"Fencing Men's Foil, Individual",3,0,0,0,0,90,1928,0.0,0.0,1.0,1.0,0,0,1,4,5
BEL,Fencing,"Fencing Men's Foil, Team",6,0,0,0,0,90,1928,0.0,6.0,0.0,6.0,0,0,1,4,5
BEL,Fencing,"Fencing Men's Sabre, Individual",3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Fencing,"Fencing Men's Sabre, Team",5,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Fencing,"Fencing Men's epee, Individual",3,0,0,0,0,90,1928,1.0,0.0,0.0,1.0,0,0,1,4,5
BEL,Fencing,"Fencing Men's epee, Team",6,0,0,0,0,90,1928,0.0,6.0,0.0,6.0,0,0,1,4,5
BEL,Fencing,"Fencing Women's Foil, Individual",3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Football,Football Men's Football,14,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Hockey,Hockey Men's Hockey,18,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Modern Pentathlon,Modern Pentathlon Men's Individual,3,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Rowing,Rowing Men's Coxed Eights,9,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Rowing,Rowing Men's Coxed Fours,5,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Rowing,Rowing Men's Coxed Pairs,3,0,0,3,3,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Rowing,Rowing Men's Coxless Pairs,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Rowing,Rowing Men's Double Sculls,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Rowing,Rowing Men's Single Sculls,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Sailing,Sailing Mixed 6 metres,5,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Sailing,Sailing Mixed One Person Dinghy,1,0,0,0,0,90,1928,1.0,0.0,0.0,1.0,0,0,1,4,5
BEL,Swimming,Swimming Men's 100 metres Backstroke,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Swimming,Swimming Men's 100 metres Freestyle,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Swimming,Swimming Men's 200 metres Breaststroke,2,0,0,0,0,90,1928,0.0,1.0,0.0,1.0,0,0,1,4,5
BEL,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,4,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Water Polo,Water Polo Men's Water Polo,10,0,0,0,0,90,1928,0.0,11.0,0.0,11.0,0,0,1,4,5
BEL,Weightlifting,Weightlifting Men's Featherweight,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Weightlifting,Weightlifting Men's Heavyweight,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Weightlifting,Weightlifting Men's Light-Heavyweight,1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Weightlifting,Weightlifting Men's Lightweight,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Weightlifting,Weightlifting Men's Middleweight,2,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Bantamweight, Freestyle",1,0,1,0,1,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Heavyweight, Freestyle",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,0,0,0,0,90,1928,0.0,1.0,0.0,1.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BEL,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,0,0,0,0,90,1928,0.0,0.0,0.0,0.0,0,0,1,4,5
BUL,Equestrianism,"Equestrianism Men's Dressage, Individual",1,0,0,0,0,5,1928,0.0,0.0,0.0,0.0,0,0,0,0,0
BUL,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",3,0,0,0,0,5,1928,0.0,0.0,0.0,0.0,0,0,0,0,0
BUL,Equestrianism,"Equestrianism Men's Three-Day Event, Team",3,0,0,0,0,5,1928,0.0,0.0,0.0,0.0,0,0,0,0,0
BUL,Fencing,"Fencing Men's Sabre, Individual",2,0,0,0,0,5,1928,0.0,0.0,0.0,0.0,0,0,0,0,0
BUL,Fencing,"Fencing Men's epee, Individual",1,0,0,0,0,5,1928,0.0,0.0,0.0,0.0,0,0,0,0,0
CAN,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",1,0,0,0,0,49,1928,0.0,0.0,0.0,0.0,0,7,5,21,33
CAN,Athletics,"Athletics Men's 1,500 metres",4,0,0,0,0,49,1928,0.0,0.0,0.0,0.0,0,7,5,21,33
CAN,Athletics,Athletics Men's 100 metres,4,1,0,0,1,49,1928,0.0,0.0,0.0,0.0,0,7,5,21,33
