NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,gold_sum,silver_sum,bronze_sum,total_sum
ARG,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,0,0,0,0,78,1964,0.0,0.0,0.0,0.0,0,0,1,0,1
ARG,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",1,0,0,0,0,78,1964,0.0,0.0,0.0,0.0,0,0,1,0,1
AUS,Athletics,"Athletics Men's 1,500 metres",1,0,0,0,0,133,1964,1.0,0.0,0.0,1.0,0,8,6,30,44
AUS,Athletics,"Athletics Men's 10,000 metres",2,0,0,1,1,133,1964,0.0,0.0,1.0,1.0,0,8,6,30,44
AUS,Athletics,Athletics Men's 100 metres,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's 20 kilometres Walk,3,0,0,0,0,133,1964,0.0,1.0,0.0,1.0,0,8,6,30,44
AUS,Athletics,Athletics Men's 200 metres,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,"Athletics Men's 3,000 metres Steeplechase",1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's 4 x 100 metres Relay,4,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's 4 x 400 metres Relay,4,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's 400 metres,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's 400 metres Hurdles,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,"Athletics Men's 5,000 metres",3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's 50 kilometres Walk,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's 800 metres,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's Discus Throw,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's High Jump,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's Long Jump,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's Marathon,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Men's Triple Jump,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Women's 100 metres,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Women's 200 metres,3,0,0,1,1,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Women's 4 x 100 metres Relay,4,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Women's 400 metres,2,1,0,1,2,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Women's 80 metres Hurdles,1,0,0,1,1,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Women's High Jump,2,0,1,0,1,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Women's Javelin Throw,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Women's Long Jump,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Athletics,Athletics Women's Pentathlon,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Basketball,Basketball Men's Basketball,12,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Bantamweight,1,0,0,0,0,133,1964,0.0,0.0,1.0,1.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Featherweight,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Flyweight,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Heavyweight,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Light-Heavyweight,1,0,0,0,0,133,1964,0.0,0.0,1.0,1.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Light-Middleweight,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Light-Welterweight,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Lightweight,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Middleweight,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Boxing,Boxing Men's Welterweight,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",4,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Cycling,"Cycling Men's Road Race, Individual",4,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Cycling,Cycling Men's Sprint,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",4,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Diving,Diving Women's Platform,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Diving,Diving Women's Springboard,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Equestrianism,"Equestrianism Mixed Jumping, Individual",3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Equestrianism,"Equestrianism Mixed Jumping, Team",3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",4,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",4,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Fencing,"Fencing Men's Foil, Individual",3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Fencing,"Fencing Men's Foil, Team",5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Fencing,"Fencing Men's Sabre, Individual",3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Fencing,"Fencing Men's Sabre, Team",5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Fencing,"Fencing Men's epee, Individual",3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Fencing,"Fencing Men's epee, Team",5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Fencing,"Fencing Women's Foil, Individual",3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Fencing,"Fencing Women's Foil, Team",5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Men's Floor Exercise,6,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Men's Horizontal Bar,6,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Men's Horse Vault,6,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Men's Individual All-Around,6,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Men's Parallel Bars,6,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Men's Pommelled Horse,6,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Men's Rings,6,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Men's Team All-Around,6,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Women's Balance Beam,5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Women's Floor Exercise,5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Women's Horse Vault,5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Women's Individual All-Around,5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Women's Team All-Around,5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Gymnastics,Gymnastics Women's Uneven Bars,5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Hockey,Hockey Men's Hockey,14,0,0,14,14,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Judo,Judo Men's Lightweight,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Judo,Judo Men's Middleweight,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Judo,Judo Men's Open Class,1,0,0,1,1,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Modern Pentathlon,Modern Pentathlon Men's Individual,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Modern Pentathlon,Modern Pentathlon Men's Team,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Rowing,Rowing Men's Coxed Eights,9,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Rowing,Rowing Men's Coxed Fours,5,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Rowing,Rowing Men's Coxed Pairs,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Rowing,Rowing Men's Coxless Fours,4,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Rowing,Rowing Men's Coxless Pairs,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Rowing,Rowing Men's Double Sculls,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Rowing,Rowing Men's Single Sculls,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Sailing,Sailing Mixed 5.5 metres,3,3,0,0,3,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Sailing,Sailing Mixed One Person Dinghy,1,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Sailing,Sailing Mixed Three Person Keelboat,3,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Sailing,Sailing Mixed Two Person Keelboat,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Shooting,"Shooting Men's Free Pistol, 50 metres",2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Swimming,"Swimming Men's 1,500 metres Freestyle",3,1,0,1,2,133,1964,1.0,1.0,0.0,2.0,0,8,6,30,44
AUS,Swimming,Swimming Men's 100 metres Freestyle,3,0,0,0,0,133,1964,1.0,0.0,0.0,1.0,0,8,6,30,44
AUS,Swimming,Swimming Men's 200 metres Backstroke,2,0,0,0,0,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Swimming,Swimming Men's 200 metres Breaststroke,3,1,0,0,1,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
AUS,Swimming,Swimming Men's 200 metres Butterfly,3,1,0,0,1,133,1964,0.0,1.0,0.0,1.0,0,8,6,30,44
AUS,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,4,0,0,4,4,133,1964,0.0,0.0,0.0,0.0,0,8,6,30,44
