NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,gold_sum,silver_sum,bronze_sum,total_sum
AUT,Sailing,Sailing Mixed One Person Dinghy,1,0,0,0,0,14,1932,0.0,0.0,0.0,0.0,0,1,1,3,5
AUT,Weightlifting,Weightlifting Men's Lightweight,1,0,1,0,1,14,1932,1.0,0.0,0.0,1.0,0,1,1,3,5
AUT,Weightlifting,Weightlifting Men's Middleweight,1,0,0,1,1,14,1932,0.0,0.0,0.0,0.0,0,1,1,3,5
AUT,Wrestling,"Wrestling Men's Heavyweight, Freestyle",1,0,0,1,1,14,1932,0.0,0.0,0.0,0.0,0,1,1,3,5
AUT,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",1,0,0,1,1,14,1932,0.0,0.0,0.0,0.0,0,1,1,3,5
BEL,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",2,0,0,1,1,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BEL,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",4,0,0,0,0,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BEL,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",1,0,0,0,0,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BEL,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",13,0,0,0,0,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BEL,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",9,0,0,0,0,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BEL,Fencing,"Fencing Men's Foil, Individual",2,0,0,0,0,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BEL,Fencing,"Fencing Men's Sabre, Individual",1,0,0,0,0,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BEL,Fencing,"Fencing Men's epee, Individual",3,0,0,0,0,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BEL,Fencing,"Fencing Men's epee, Team",5,0,0,0,0,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BEL,Fencing,"Fencing Women's Foil, Individual",1,0,0,0,0,10,1932,0.0,0.0,0.0,0.0,0,0,0,1,1
BRA,Athletics,"Athletics Men's 1,500 metres",2,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,"Athletics Men's 10,000 metres",1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's 100 metres,3,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's 110 metres Hurdles,2,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's 400 metres,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's 400 metres Hurdles,2,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's 800 metres,2,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's Decathlon,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's Hammer Throw,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's Javelin Throw,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's Long Jump,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's Marathon,2,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's Pole Vault,2,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Athletics,Athletics Men's Shot Put,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Rowing,Rowing Men's Coxed Eights,9,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Rowing,Rowing Men's Coxed Fours,5,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Rowing,Rowing Men's Coxed Pairs,3,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Rowing,Rowing Men's Double Sculls,2,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",3,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",3,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Swimming,Swimming Men's 100 metres Backstroke,2,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Swimming,Swimming Men's 100 metres Freestyle,2,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Swimming,Swimming Men's 200 metres Breaststroke,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,4,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Swimming,Swimming Women's 100 metres Backstroke,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Swimming,Swimming Women's 100 metres Freestyle,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Swimming,Swimming Women's 200 metres Breaststroke,1,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BRA,Water Polo,Water Polo Men's Water Polo,8,0,0,0,0,28,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
BUL,Art Competitions,Art Competitions Mixed Unknown Event,2,0,0,0,0,1,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
CAN,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",1,0,0,1,1,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,"Athletics Men's 1,500 metres",3,0,0,1,1,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,"Athletics Men's 10,000 metres",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's 100 metres,3,0,0,0,0,69,1932,1.0,0.0,0.0,1.0,0,2,13,24,39
CAN,Athletics,Athletics Men's 110 metres Hurdles,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's 200 metres,2,0,0,0,0,69,1932,1.0,0.0,0.0,1.0,0,2,13,24,39
CAN,Athletics,"Athletics Men's 3,000 metres Steeplechase",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's 4 x 100 metres Relay,4,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's 4 x 400 metres Relay,4,0,0,4,4,69,1932,0.0,0.0,4.0,4.0,0,2,13,24,39
CAN,Athletics,Athletics Men's 400 metres,3,0,0,1,1,69,1932,0.0,1.0,0.0,1.0,0,2,13,24,39
CAN,Athletics,Athletics Men's 400 metres Hurdles,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,"Athletics Men's 5,000 metres",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's 50 kilometres Walk,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's 800 metres,3,0,1,1,2,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's High Jump,2,1,0,0,1,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's Long Jump,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's Marathon,3,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Men's Triple Jump,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Women's 100 metres,3,0,1,0,1,69,1932,0.0,1.0,1.0,2.0,0,2,13,24,39
CAN,Athletics,Athletics Women's 4 x 100 metres Relay,4,0,4,0,4,69,1932,4.0,0.0,0.0,4.0,0,2,13,24,39
CAN,Athletics,Athletics Women's 80 metres Hurdles,2,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Athletics,Athletics Women's High Jump,1,0,0,1,1,69,1932,1.0,0.0,0.0,1.0,0,2,13,24,39
CAN,Boxing,Boxing Men's Bantamweight,1,1,0,0,1,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Boxing,Boxing Men's Featherweight,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Boxing,Boxing Men's Flyweight,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Boxing,Boxing Men's Heavyweight,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Boxing,Boxing Men's Lightweight,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Boxing,Boxing Men's Middleweight,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Boxing,Boxing Men's Welterweight,1,0,0,0,0,69,1932,0.0,0.0,1.0,1.0,0,2,13,24,39
CAN,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Cycling,"Cycling Men's Road Race, Individual",4,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Cycling,"Cycling Men's Road Race, Team",4,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Cycling,Cycling Men's Sprint,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",4,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Diving,Diving Men's Platform,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Diving,Diving Men's Springboard,2,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Diving,Diving Women's Springboard,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Fencing,"Fencing Men's Foil, Individual",2,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Fencing,"Fencing Men's Sabre, Individual",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Fencing,"Fencing Men's epee, Individual",3,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Fencing,"Fencing Men's epee, Team",4,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Fencing,"Fencing Women's Foil, Individual",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Rowing,Rowing Men's Coxed Eights,9,0,0,9,9,69,1932,0.0,0.0,9.0,9.0,0,2,13,24,39
CAN,Rowing,Rowing Men's Coxless Fours,4,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Rowing,Rowing Men's Double Sculls,2,0,0,2,2,69,1932,0.0,2.0,0.0,2.0,0,2,13,24,39
CAN,Rowing,Rowing Men's Single Sculls,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Sailing,Sailing Mixed 6 metres,4,0,0,4,4,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Sailing,Sailing Mixed 8 metres,6,0,6,0,6,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Sailing,Sailing Mixed One Person Dinghy,1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Sailing,Sailing Mixed Two Person Keelboat,2,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,"Swimming Men's 1,500 metres Freestyle",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,Swimming Men's 100 metres Backstroke,3,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,Swimming Men's 100 metres Freestyle,3,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,Swimming Men's 200 metres Breaststroke,2,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,4,0,0,0,0,69,1932,0.0,0.0,4.0,4.0,0,2,13,24,39
CAN,Swimming,Swimming Men's 400 metres Freestyle,3,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,Swimming Women's 100 metres Backstroke,2,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,Swimming Women's 100 metres Freestyle,3,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,Swimming Women's 200 metres Breaststroke,2,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,4,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Swimming,Swimming Women's 400 metres Freestyle,3,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Wrestling,"Wrestling Men's Bantamweight, Freestyle",1,0,0,0,0,69,1932,0.0,0.0,1.0,1.0,0,2,13,24,39
CAN,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0,0,0,0,69,1932,0.0,0.0,0.0,0.0,0,2,13,24,39
CAN,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,0,0,0,0,69,1932,0.0,1.0,0.0,1.0,0,2,13,24,39
CAN,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,0,1,0,1,69,1932,0.0,0.0,1.0,1.0,0,2,13,24,39
CHN,Athletics,Athletics Men's 100 metres,1,0,0,0,0,2,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
CHN,Athletics,Athletics Men's 200 metres,1,0,0,0,0,2,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
COL,Art Competitions,Art Competitions Mixed Music,1,0,0,0,0,2,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
COL,Athletics,Athletics Men's Marathon,1,0,0,0,0,2,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
CUB,Art Competitions,Art Competitions Mixed Music,3,0,0,0,0,1,1932,0.0,0.0,0.0,0.0,0,0,0,0,0
DEN,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",1,0,1,0,1,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Art Competitions,Art Competitions Mixed Literature,3,0,1,0,1,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Art Competitions,Art Competitions Mixed Music,1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",7,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",6,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Athletics,"Athletics Men's 1,500 metres",1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Athletics,Athletics Men's Marathon,1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Boxing,Boxing Men's Light-Heavyweight,1,0,0,1,1,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Boxing,Boxing Men's Welterweight,1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0,0,0,0,34,1932,1.0,0.0,0.0,1.0,0,0,7,4,11
DEN,Cycling,"Cycling Men's Road Race, Individual",4,0,0,0,0,34,1932,1.0,0.0,0.0,1.0,0,0,7,4,11
DEN,Cycling,"Cycling Men's Road Race, Team",3,0,3,0,3,34,1932,4.0,0.0,0.0,4.0,0,0,7,4,11
DEN,Cycling,Cycling Men's Sprint,1,0,0,0,0,34,1932,0.0,0.0,1.0,1.0,0,0,7,4,11
DEN,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",2,0,0,2,2,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Diving,Diving Women's Platform,1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Diving,Diving Women's Springboard,1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Fencing,"Fencing Men's Foil, Individual",3,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Fencing,"Fencing Men's Foil, Team",4,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Fencing,"Fencing Men's Sabre, Individual",3,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Fencing,"Fencing Men's Sabre, Team",4,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Fencing,"Fencing Men's epee, Individual",2,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Fencing,"Fencing Men's epee, Team",4,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Fencing,"Fencing Women's Foil, Individual",3,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Swimming,Swimming Women's 100 metres Freestyle,1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Swimming,Swimming Women's 200 metres Breaststroke,1,0,0,1,1,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Swimming,Swimming Women's 400 metres Freestyle,1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Weightlifting,Weightlifting Men's Light-Heavyweight,1,0,1,0,1,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
DEN,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1,0,0,0,0,34,1932,0.0,0.0,0.0,0.0,0,0,7,4,11
