NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,Gold,Silver,Bronze,Total
AUS,Fencing,"Fencing Men's Sabre, Individual",3,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Fencing,"Fencing Men's Sabre, Team",4,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Fencing,"Fencing Men's epee, Individual",3,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Fencing,"Fencing Men's epee, Team",4,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Fencing,"Fencing Women's Foil, Individual",2,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Modern Pentathlon,Modern Pentathlon Men's Individual,1,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Rowing,Rowing Men's Coxed Eights,9,0,0,9,9,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Rowing,Rowing Men's Coxless Pairs,2,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Rowing,Rowing Men's Double Sculls,2,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Rowing,Rowing Men's Single Sculls,1,0,1,0,1,67,1952,1.0,0.0,0.0,1.0,0,6.0,2.0,3.0,11.0
AUS,Sailing,Sailing Mixed One Person Dinghy,1,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Sailing,Sailing Mixed Three Person Keelboat,3,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Sailing,Sailing Mixed Two Person Keelboat,2,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Swimming,"Swimming Men's 1,500 metres Freestyle",2,0,0,0,0,67,1952,0.0,1.0,0.0,1.0,0,6.0,2.0,3.0,11.0
AUS,Swimming,Swimming Men's 100 metres Backstroke,1,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Swimming,Swimming Men's 100 metres Freestyle,2,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Swimming,Swimming Men's 200 metres Breaststroke,2,1,0,0,1,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,4,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Swimming,Swimming Men's 400 metres Freestyle,2,0,0,0,0,67,1952,0.0,0.0,1.0,1.0,0,6.0,2.0,3.0,11.0
AUS,Swimming,Swimming Women's 100 metres Freestyle,2,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Swimming,Swimming Women's 200 metres Breaststroke,1,0,0,0,0,67,1952,0.0,1.0,0.0,1.0,0,6.0,2.0,3.0,11.0
AUS,Swimming,Swimming Women's 400 metres Freestyle,2,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Water Polo,Water Polo Men's Water Polo,7,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Weightlifting,Weightlifting Men's Lightweight,1,0,0,1,1,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Weightlifting,Weightlifting Men's Middle-Heavyweight,1,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Weightlifting,Weightlifting Men's Middleweight,1,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0,0,0,0,67,1952,0.0,0.0,0.0,0.0,0,6.0,2.0,3.0,11.0
AUS,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,0,0,0,0,67,1952,0.0,1.0,0.0,1.0,0,6.0,2.0,3.0,11.0
AUT,Athletics,"Athletics Men's 1,500 metres",1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,"Athletics Men's 10,000 metres",1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Men's 400 metres,2,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Men's 400 metres Hurdles,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,"Athletics Men's 5,000 metres",2,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Men's Long Jump,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Men's Marathon,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Men's Shot Put,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Men's Triple Jump,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Women's 100 metres,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Women's 80 metres Hurdles,2,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Women's Discus Throw,2,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Women's High Jump,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Athletics,Athletics Women's Javelin Throw,2,0,0,0,0,70,1952,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,2.0
AUT,Boxing,Boxing Men's Flyweight,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Boxing,Boxing Men's Light-Heavyweight,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Boxing,Boxing Men's Light-Middleweight,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Boxing,Boxing Men's Lightweight,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",2,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",2,0,0,2,2,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",2,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",1,0,1,0,1,70,1952,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,2.0
AUT,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Cycling,"Cycling Men's Road Race, Individual",3,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Cycling,"Cycling Men's Road Race, Team",3,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Cycling,Cycling Men's Sprint,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",2,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",4,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Diving,Diving Men's Platform,3,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Diving,Diving Men's Springboard,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Diving,Diving Women's Platform,1,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Fencing,"Fencing Men's Sabre, Individual",3,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Fencing,"Fencing Men's Sabre, Team",5,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Fencing,"Fencing Women's Foil, Individual",3,0,0,0,0,70,1952,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,2.0
AUT,Football,Football Men's Football,11,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
AUT,Gymnastics,Gymnastics Men's Floor Exercise,8,0,0,0,0,70,1952,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0
