NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,Gold,Silver,Bronze,Total
FRA,Athletics,Athletics Men's Discus Throw,1,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Athletics,Athletics Men's High Jump,1,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Athletics,Athletics Men's Long Jump,1,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Athletics,Athletics Men's Marathon,4,0,1,0,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Athletics,Athletics Men's Pole Vault,1,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Athletics,Athletics Men's Standing Long Jump,1,0,0,1,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Athletics,Athletics Men's Triple Jump,2,0,0,0,0,81,1900,0.0,1.0,0.0,1.0,1,27.0,39.0,37.0,103.0
FRA,Cricket,Cricket Men's Cricket,3,0,3,0,3,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Croquet,Croquet Mixed Doubles,2,2,0,0,2,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Croquet,"Croquet Mixed Singles, One Ball",9,1,1,1,3,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Croquet,"Croquet Mixed Singles, Two Balls",8,1,1,1,3,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Cycling,Cycling Men's 25 kilometres,7,1,0,1,2,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Cycling,Cycling Men's Points Race,9,0,0,1,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Cycling,Cycling Men's Sprint,55,1,1,0,2,81,1900,1.0,0.0,1.0,2.0,1,27.0,39.0,37.0,103.0
FRA,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,15,0,1,1,2,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Equestrianism,Equestrianism Mixed Hacks And Hunter Combined,13,1,1,1,3,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Equestrianism,Equestrianism Mixed High Jump,2,1,0,0,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Equestrianism,"Equestrianism Mixed Jumping, Individual",12,0,0,1,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Equestrianism,Equestrianism Mixed Long Jump,3,0,0,1,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Fencing,"Fencing Men's Foil, Individual",39,1,1,1,3,81,1900,1.0,1.0,0.0,2.0,1,27.0,39.0,37.0,103.0
FRA,Fencing,"Fencing Men's Foil, Masters, Individual",52,1,1,1,3,81,1900,0.0,1.0,0.0,1.0,1,27.0,39.0,37.0,103.0
FRA,Fencing,"Fencing Men's Sabre, Individual",10,1,1,0,2,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Fencing,"Fencing Men's Sabre, Masters, Individual",17,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Fencing,"Fencing Men's epee, Individual",89,0,1,1,2,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",7,1,0,1,2,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Fencing,"Fencing Men's epee, Masters, Individual",38,1,1,1,3,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Football,Football Men's Football,13,0,13,0,13,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Golf,Golf Men's Individual,2,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Golf,Golf Women's Individual,5,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Gymnastics,Gymnastics Men's Individual All-Around,108,1,1,1,3,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Polo,Polo Men's Polo,7,0,1,3,4,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Rowing,Rowing Men's Coxed Eights,8,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Rowing,Rowing Men's Coxed Fours,21,5,4,0,9,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Rowing,Rowing Men's Coxed Pairs,11,0,2,3,5,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Rowing,Rowing Men's Single Sculls,10,1,1,0,2,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Rugby,Rugby Men's Rugby,15,15,0,0,15,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Sailing,Sailing Mixed 0-0.5 Ton,12,2,8,4,14,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Sailing,Sailing Mixed 0.5-1 Ton,28,1,7,7,15,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Sailing,Sailing Mixed 1-2 Ton,15,0,4,8,12,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Sailing,Sailing Mixed 10-20 Ton,4,2,1,0,3,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Sailing,Sailing Mixed 2-3 Ton,10,4,8,4,16,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Sailing,Sailing Mixed 20+ Ton,1,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Sailing,Sailing Mixed 3-10 Ton,13,1,5,5,11,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Sailing,Sailing Mixed Open,65,0,0,1,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Shooting,"Shooting Men's Free Pistol, 50 metres",5,0,1,0,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",5,0,5,0,5,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",5,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",5,1,0,0,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",5,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",5,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",5,0,0,5,5,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Shooting,Shooting Men's Trap,27,1,0,1,2,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Swimming,"Swimming Men's 1,000 metres Freestyle",10,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Swimming,Swimming Men's 200 metres Backstroke,8,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Swimming,Swimming Men's 200 metres Freestyle,13,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Swimming,Swimming Men's 200 metres Obstacle Course,5,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Swimming,Swimming Men's 200 metres Team Swimming,14,0,5,4,9,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Swimming,"Swimming Men's 4,000 metres Freestyle",20,0,0,1,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Swimming,Swimming Men's Underwater Swimming,11,1,1,0,2,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Tennis,Tennis Men's Doubles,9,0,1,2,3,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Tennis,Tennis Men's Singles,5,0,0,0,0,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Tennis,Tennis Mixed Doubles,3,0,1,0,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Tennis,Tennis Women's Singles,2,0,1,0,1,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,5,0,5,0,5,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
FRA,Water Polo,Water Polo Men's Water Polo,27,0,0,14,14,81,1900,0.0,0.0,0.0,0.0,1,27.0,39.0,37.0,103.0
GBR,Athletics,"Athletics Men's 1,500 metres",2,1,0,0,1,39,1900,0.0,0.0,0.0,0.0,0,15.0,7.0,9.0,31.0
GBR,Athletics,"Athletics Men's 2,500 metres Steeplechase",1,0,1,0,1,39,1900,0.0,0.0,0.0,0.0,0,15.0,7.0,9.0,31.0
GBR,Athletics,"Athletics Men's 4,000 metres Steeplechase",3,1,1,1,3,39,1900,0.0,0.0,0.0,0.0,0,15.0,7.0,9.0,31.0
GBR,Athletics,"Athletics Men's 5,000 metres, Team",4,4,0,0,4,39,1900,0.0,0.0,0.0,0.0,0,15.0,7.0,9.0,31.0
