Event,importance_score
Tennis Men's Singles,0.16666666666666666
Tennis Mixed Doubles,0.0
Tennis Women's Doubles,0.0
Tennis Women's Singles,0.0
Women's Doubles Team,0.0
Women's Singles,0.0
Men,0.0
Volleyball Men's Volleyball,0.0
Volleyball Women's Volleyball,4.0
Women Team,2.0
Women,0.0
Men Team,6.5
Men,6.5
Water Polo Men's Water Polo,10.833333333333332
Men's Freestyle 57kg,0.0
Men's Freestyle 74kg,0.0
Men's Greco-Roman 60kg,0.0
Men's Greco-Roman 67kg,0.0
Men's Greco-Roman 87kg,0.16666666666666666
Men's Greco-Roman 97kg,0.0
"Wrestling Men's Featherweight, Greco-Roman",0.0
"Wrestling Men's Lightweight, Greco-Roman",0.0
"Wrestling Men's Middleweight, Greco-Roman",0.0
"Wrestling Men's Welterweight, Greco-Roman",0.5
