NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,Gold,Silver,Bronze,Total
AUS,Weightlifting,Women's 71kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,18.0,19.0,16.0,53.0
AUS,Weightlifting,Women's 81kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,18.0,19.0,16.0,53.0
AZE,Boxing,Men's +92kg,1,0,0,0,0,41,2024,0.0,0.0,0.0,0.0,0,2.0,2.0,3.0,7.0
AZE,Boxing,Men's 51kg,1,0,0,0,0,41,2024,0.0,0.0,0.0,0.0,0,2.0,2.0,3.0,7.0
AZE,Boxing,Men's 63.5kg,1,0,0,0,0,41,2024,0.0,0.0,0.0,0.0,0,2.0,2.0,3.0,7.0
AZE,Boxing,Men's 80kg,1,0,0,0,0,41,2024,0.0,0.0,0.0,0.0,0,2.0,2.0,3.0,7.0
AZE,Boxing,Men's 92kg,1,0,1,0,1,41,2024,0.0,0.0,0.0,0.0,0,2.0,2.0,3.0,7.0
BEL,Boxing,Men's 57kg,1,0,0,0,0,93,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,6.0,10.0
BEL,Boxing,Men's 92kg,1,0,0,0,0,93,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,6.0,10.0
BEL,Boxing,Women's 66kg,1,0,0,0,0,93,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,6.0,10.0
BEL,Weightlifting,Women's 49kg,1,0,0,0,0,93,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,6.0,10.0
BRA,Boxing,Men's +92kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Boxing,Men's 51kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Boxing,Men's 57kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Boxing,Men's 80kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Boxing,Men's 92kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Boxing,Women's 50kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Boxing,Women's 54kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Boxing,Women's 57kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Boxing,Women's 60kg,1,0,0,1,1,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Boxing,Women's 66kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Weightlifting,Women's 71kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRA,Weightlifting,Women's 81kg,1,0,0,0,0,146,2024,0.0,0.0,0.0,0.0,0,3.0,7.0,10.0,20.0
BRN,Weightlifting,Men's +102kg,1,0,0,1,1,13,2024,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,4.0
BRN,Weightlifting,Men's 102kg,1,0,0,0,0,13,2024,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,4.0
BUL,Boxing,Men's 57kg,1,0,0,1,1,53,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,7.0
BUL,Boxing,Men's 63.5kg,1,0,0,0,0,53,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,7.0
BUL,Boxing,Men's 71kg,1,0,0,0,0,53,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,7.0
BUL,Boxing,Women's 54kg,1,0,0,0,0,53,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,7.0
BUL,Boxing,Women's 57kg,1,0,0,0,0,53,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,7.0
BUL,Weightlifting,Men's 61kg,1,0,0,0,0,53,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,7.0
BUL,Weightlifting,Men's 73kg,1,0,0,1,1,53,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,7.0
BUL,Weightlifting,Men's 89kg,1,1,0,0,1,53,2024,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,7.0
CAN,Boxing,Men's 63.5kg,1,0,0,1,1,172,2024,0.0,0.0,0.0,0.0,0,9.0,7.0,11.0,27.0
CAN,Boxing,Women's 75kg,1,0,0,0,0,172,2024,0.0,0.0,0.0,0.0,0,9.0,7.0,11.0,27.0
CAN,Weightlifting,Men's 89kg,1,0,0,0,0,172,2024,0.0,0.0,0.0,0.0,0,9.0,7.0,11.0,27.0
CAN,Weightlifting,Women's 59kg,1,0,1,0,1,172,2024,0.0,0.0,0.0,0.0,0,9.0,7.0,11.0,27.0
CHN,Boxing,Men's 80kg,1,0,0,0,0,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Boxing,Men's 92kg,1,0,0,0,0,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Boxing,Women's 50kg,1,1,0,0,1,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Boxing,Women's 54kg,1,1,0,0,1,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Boxing,Women's 57kg,1,0,0,0,0,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Boxing,Women's 60kg,1,0,1,0,1,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Boxing,Women's 66kg,1,0,1,0,1,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Boxing,Women's 75kg,1,1,0,0,1,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Weightlifting,Men's 102kg,1,1,0,0,1,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Weightlifting,Men's 61kg,1,1,0,0,1,211,2024,1.0,0.0,0.0,1.0,0,40.0,27.0,24.0,91.0
CHN,Weightlifting,Men's 73kg,1,0,0,0,0,211,2024,1.0,0.0,0.0,1.0,0,40.0,27.0,24.0,91.0
CHN,Weightlifting,Women's +81kg,1,1,0,0,1,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
CHN,Weightlifting,Women's 49kg,1,1,0,0,1,211,2024,1.0,0.0,0.0,1.0,0,40.0,27.0,24.0,91.0
CHN,Weightlifting,Women's 59kg,1,1,0,0,1,211,2024,0.0,0.0,0.0,0.0,0,40.0,27.0,24.0,91.0
COD,Boxing,Women's 57kg,1,0,0,0,0,6,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
COD,Boxing,Women's 66kg,1,0,0,0,0,6,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
COL,Boxing,Men's 57kg,1,0,0,0,0,61,2024,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0
COL,Boxing,Women's 50kg,1,0,0,0,0,61,2024,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0
COL,Boxing,Women's 54kg,1,0,0,0,0,61,2024,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0
COL,Boxing,Women's 57kg,1,0,0,0,0,61,2024,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0
COL,Boxing,Women's 60kg,1,0,0,0,0,61,2024,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0
COL,Weightlifting,Men's 73kg,1,0,0,0,0,61,2024,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0
COL,Weightlifting,Men's 89kg,1,0,1,0,1,61,2024,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0
COL,Weightlifting,Women's 59kg,1,0,0,0,0,61,2024,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0
COL,Weightlifting,Women's 71kg,1,0,1,0,1,61,2024,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0
CPV,Boxing,Men's 51kg,1,0,0,1,1,7,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
CPV,Boxing,Women's 66kg,1,0,0,0,0,7,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
CRO,Boxing,Men's 80kg,1,0,0,0,0,43,2024,0.0,0.0,0.0,0.0,0,2.0,2.0,3.0,7.0
CUB,Boxing,Men's 51kg,1,0,0,0,0,52,2024,0.0,0.0,0.0,0.0,0,2.0,1.0,6.0,9.0
CUB,Boxing,Men's 57kg,1,0,0,0,0,52,2024,0.0,0.0,0.0,0.0,0,2.0,1.0,6.0,9.0
CUB,Boxing,Men's 63.5kg,1,1,0,0,1,52,2024,0.0,0.0,0.0,0.0,0,2.0,1.0,6.0,9.0
CUB,Boxing,Men's 80kg,1,0,0,1,1,52,2024,0.0,0.0,0.0,0.0,0,2.0,1.0,6.0,9.0
CUB,Boxing,Men's 92kg,1,0,0,0,0,52,2024,0.0,0.0,0.0,0.0,0,2.0,1.0,6.0,9.0
CUB,Weightlifting,Women's 81kg,1,0,0,0,0,52,2024,0.0,0.0,0.0,0.0,0,2.0,1.0,6.0,9.0
CZE,Weightlifting,Men's +102kg,1,0,0,0,0,94,2024,0.0,0.0,0.0,0.0,0,3.0,0.0,2.0,5.0
DEN,Boxing,Men's 71kg,1,0,0,0,0,60,2024,0.0,0.0,0.0,0.0,0,2.0,2.0,5.0,9.0
DOM,Boxing,Men's 51kg,1,0,0,1,1,27,2024,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,3.0
DOM,Boxing,Men's 80kg,1,0,0,1,1,27,2024,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,3.0
DOM,Boxing,Women's 66kg,1,0,0,0,0,27,2024,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,3.0
DOM,Weightlifting,Women's +81kg,1,0,0,0,0,27,2024,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,3.0
DOM,Weightlifting,Women's 49kg,1,0,0,0,0,27,2024,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,3.0
DOM,Weightlifting,Women's 81kg,1,0,0,0,0,27,2024,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,3.0
ECU,Boxing,Men's +92kg,1,0,0,0,0,32,2024,0.0,0.0,0.0,0.0,0,1.0,2.0,2.0,5.0
ECU,Boxing,Men's 71kg,1,0,0,0,0,32,2024,0.0,0.0,0.0,0.0,0,1.0,2.0,2.0,5.0
ECU,Boxing,Women's 60kg,1,0,0,0,0,32,2024,0.0,0.0,0.0,0.0,0,1.0,2.0,2.0,5.0
ECU,Weightlifting,Women's +81kg,1,0,0,0,0,32,2024,0.0,0.0,0.0,0.0,0,1.0,2.0,2.0,5.0
ECU,Weightlifting,Women's 71kg,1,0,0,1,1,32,2024,0.0,0.0,0.0,0.0,0,1.0,2.0,2.0,5.0
ECU,Weightlifting,Women's 81kg,1,0,0,1,1,32,2024,0.0,0.0,0.0,0.0,0,1.0,2.0,2.0,5.0
EGY,Boxing,Men's 71kg,1,0,0,0,0,89,2024,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,3.0
EGY,Boxing,Men's 80kg,1,0,0,0,0,89,2024,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,3.0
EGY,Boxing,Women's 54kg,1,0,0,0,0,89,2024,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,3.0
EGY,Weightlifting,Men's +102kg,1,0,0,0,0,89,2024,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,3.0
EGY,Weightlifting,Men's 89kg,1,0,0,0,0,89,2024,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,3.0
EGY,Weightlifting,Women's +81kg,1,0,0,0,0,89,2024,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,3.0
EGY,Weightlifting,Women's 71kg,1,0,0,0,0,89,2024,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,3.0
EGY,Weightlifting,Women's 81kg,1,0,1,0,1,89,2024,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,3.0
EOR,Boxing,Men's 51kg,1,0,0,0,0,39,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
EOR,Boxing,Women's 75kg,1,0,0,1,1,39,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
EOR,Weightlifting,Men's 102kg,1,0,0,0,0,39,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
EOR,Weightlifting,Women's 81kg,1,0,0,0,0,39,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ESP,Boxing,Men's +92kg,1,0,1,0,1,150,2024,0.0,0.0,0.0,0.0,0,5.0,4.0,9.0,18.0
ESP,Boxing,Men's 51kg,1,0,0,0,0,150,2024,0.0,0.0,0.0,0.0,0,5.0,4.0,9.0,18.0
ESP,Boxing,Men's 57kg,1,0,0,0,0,150,2024,0.0,0.0,0.0,0.0,0,5.0,4.0,9.0,18.0
ESP,Boxing,Men's 63.5kg,1,0,0,0,0,150,2024,0.0,0.0,0.0,0.0,0,5.0,4.0,9.0,18.0
ESP,Boxing,Men's 92kg,1,0,0,1,1,150,2024,0.0,0.0,0.0,0.0,0,5.0,4.0,9.0,18.0
ESP,Boxing,Women's 50kg,1,0,0,0,0,150,2024,0.0,0.0,0.0,0.0,0,5.0,4.0,9.0,18.0
EST,Weightlifting,Men's +102kg,1,0,0,0,0,21,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
FIN,Boxing,Women's 50kg,1,0,0,0,0,46,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
FRA,Boxing,Men's +92kg,1,0,0,1,1,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Boxing,Men's 51kg,1,0,1,0,1,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Boxing,Men's 63.5kg,1,0,1,0,1,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Boxing,Men's 71kg,1,0,0,0,0,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Boxing,Women's 50kg,1,0,0,0,0,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Boxing,Women's 57kg,1,0,0,0,0,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Boxing,Women's 60kg,1,0,0,0,0,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Boxing,Women's 75kg,1,0,0,0,0,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Weightlifting,Men's 73kg,1,0,0,0,0,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Weightlifting,Men's 89kg,1,0,0,0,0,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Weightlifting,Women's 59kg,1,0,0,0,0,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
FRA,Weightlifting,Women's 71kg,1,0,0,0,0,223,2024,0.0,0.0,0.0,0.0,1,16.0,26.0,22.0,64.0
GBR,Boxing,Men's +92kg,1,0,0,0,0,174,2024,0.0,0.0,0.0,0.0,0,14.0,22.0,29.0,65.0
GBR,Boxing,Men's 71kg,1,0,0,1,1,174,2024,0.0,0.0,0.0,0.0,0,14.0,22.0,29.0,65.0
GBR,Boxing,Men's 92kg,1,0,0,0,0,174,2024,0.0,0.0,0.0,0.0,0,14.0,22.0,29.0,65.0
GBR,Boxing,Women's 54kg,1,0,0,0,0,174,2024,0.0,0.0,0.0,0.0,0,14.0,22.0,29.0,65.0
GBR,Boxing,Women's 66kg,1,0,0,0,0,174,2024,0.0,0.0,0.0,0.0,0,14.0,22.0,29.0,65.0
GBR,Boxing,Women's 75kg,1,0,0,0,0,174,2024,0.0,0.0,0.0,0.0,0,14.0,22.0,29.0,65.0
GBR,Weightlifting,Women's +81kg,1,0,0,1,1,174,2024,0.0,0.0,0.0,0.0,0,14.0,22.0,29.0,65.0
GEO,Boxing,Men's 63.5kg,1,0,0,1,1,30,2024,0.0,0.0,0.0,0.0,0,3.0,3.0,1.0,7.0
GEO,Boxing,Men's 92kg,1,0,0,0,0,30,2024,0.0,0.0,0.0,0.0,0,3.0,3.0,1.0,7.0
GEO,Weightlifting,Men's +102kg,1,1,0,0,1,30,2024,0.0,0.0,0.0,0.0,0,3.0,3.0,1.0,7.0
GEO,Weightlifting,Men's 102kg,1,0,0,0,0,30,2024,0.0,0.0,0.0,0.0,0,3.0,3.0,1.0,7.0
GEO,Weightlifting,Men's 61kg,1,0,0,0,0,30,2024,0.0,0.0,0.0,0.0,0,3.0,3.0,1.0,7.0
GER,Boxing,Men's +92kg,1,0,0,1,1,196,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,8.0,33.0
GER,Boxing,Men's 71kg,1,0,0,0,0,196,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,8.0,33.0
GER,Boxing,Women's 50kg,1,0,0,0,0,196,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,8.0,33.0
GUM,Weightlifting,Women's 49kg,1,0,0,0,0,9,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
HAI,Boxing,Men's 80kg,1,0,0,0,0,12,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
HUN,Boxing,Men's 63.5kg,1,0,0,0,0,114,2024,0.0,0.0,0.0,0.0,0,6.0,7.0,6.0,19.0
HUN,Boxing,Men's 80kg,1,0,0,0,0,114,2024,0.0,0.0,0.0,0.0,0,6.0,7.0,6.0,19.0
HUN,Boxing,Women's 66kg,1,0,0,0,0,114,2024,0.0,0.0,0.0,0.0,0,6.0,7.0,6.0,19.0
INA,Weightlifting,Men's 61kg,1,0,0,0,0,25,2024,0.0,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0
INA,Weightlifting,Men's 73kg,1,1,0,0,1,25,2024,0.0,0.0,1.0,1.0,0,2.0,0.0,1.0,3.0
INA,Weightlifting,Women's +81kg,1,0,0,0,0,25,2024,0.0,0.0,0.0,0.0,0,2.0,0.0,1.0,3.0
IND,Boxing,Men's 51kg,1,0,0,0,0,63,2024,0.0,0.0,0.0,0.0,0,0.0,1.0,5.0,6.0
IND,Boxing,Men's 71kg,1,0,0,0,0,63,2024,0.0,0.0,0.0,0.0,0,0.0,1.0,5.0,6.0
IND,Boxing,Women's 50kg,1,0,0,0,0,63,2024,0.0,0.0,0.0,0.0,0,0.0,1.0,5.0,6.0
IND,Boxing,Women's 54kg,1,0,0,0,0,63,2024,0.0,0.0,0.0,0.0,0,0.0,1.0,5.0,6.0
IND,Boxing,Women's 57kg,1,0,0,0,0,63,2024,0.0,0.0,0.0,0.0,0,0.0,1.0,5.0,6.0
IND,Boxing,Women's 75kg,1,0,0,0,0,63,2024,0.0,0.0,0.0,0.0,0,0.0,1.0,5.0,6.0
IND,Weightlifting,Women's 49kg,1,0,0,0,0,63,2024,0.0,1.0,0.0,1.0,0,0.0,1.0,5.0,6.0
IRI,Weightlifting,Men's +102kg,1,0,0,0,0,38,2024,0.0,0.0,0.0,0.0,0,3.0,6.0,3.0,12.0
IRI,Weightlifting,Men's 89kg,1,0,0,0,0,38,2024,0.0,0.0,0.0,0.0,0,3.0,6.0,3.0,12.0
IRL,Boxing,Men's 57kg,1,0,0,0,0,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRL,Boxing,Men's 63.5kg,1,0,0,0,0,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRL,Boxing,Men's 71kg,1,0,0,0,0,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRL,Boxing,Men's 92kg,1,0,0,0,0,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRL,Boxing,Women's 50kg,1,0,0,0,0,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRL,Boxing,Women's 54kg,1,0,0,0,0,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRL,Boxing,Women's 57kg,1,0,0,0,0,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRL,Boxing,Women's 60kg,1,1,0,0,1,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRL,Boxing,Women's 66kg,1,0,0,0,0,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRL,Boxing,Women's 75kg,1,0,0,0,0,75,2024,0.0,0.0,0.0,0.0,0,4.0,0.0,3.0,7.0
IRQ,Weightlifting,Men's +102kg,1,0,0,0,0,5,2024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ITA,Boxing,Men's +92kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Boxing,Men's 80kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Boxing,Men's 92kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Boxing,Women's 50kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Boxing,Women's 54kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Boxing,Women's 57kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Boxing,Women's 60kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Boxing,Women's 66kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Weightlifting,Men's 61kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Weightlifting,Men's 89kg,1,0,0,1,1,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
ITA,Weightlifting,Women's 59kg,1,0,0,0,0,205,2024,0.0,0.0,0.0,0.0,0,12.0,13.0,15.0,40.0
JOR,Boxing,Men's 63.5kg,1,0,0,0,0,13,2024,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
JOR,Boxing,Men's 71kg,1,0,0,0,0,13,2024,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
JOR,Boxing,Men's 80kg,1,0,0,0,0,13,2024,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
JPN,Boxing,Men's 57kg,1,0,0,0,0,166,2024,0.0,0.0,0.0,0.0,0,20.0,12.0,13.0,45.0
JPN,Boxing,Men's 71kg,1,0,0,0,0,166,2024,0.0,0.0,0.0,0.0,0,20.0,12.0,13.0,45.0
JPN,Weightlifting,Men's +102kg,1,0,0,0,0,166,2024,0.0,0.0,0.0,0.0,0,20.0,12.0,13.0,45.0
JPN,Weightlifting,Men's 73kg,1,0,0,0,0,166,2024,0.0,0.0,0.0,0.0,0,20.0,12.0,13.0,45.0
JPN,Weightlifting,Women's 49kg,1,0,0,0,0,166,2024,0.0,0.0,0.0,0.0,0,20.0,12.0,13.0,45.0
KAZ,Boxing,Men's +92kg,1,0,0,0,0,82,2024,0.0,0.0,0.0,0.0,0,1.0,3.0,3.0,7.0
KAZ,Boxing,Men's 51kg,1,0,0,0,0,82,2024,0.0,0.0,0.0,0.0,0,1.0,3.0,3.0,7.0
KAZ,Boxing,Men's 57kg,1,0,0,0,0,82,2024,0.0,0.0,0.0,0.0,0,1.0,3.0,3.0,7.0
