NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,Gold,Silver,Bronze,Total
ALG,Artistic Gymnastics,Women's Balance Beam,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Artistic Gymnastics,Women's Floor Exercise,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Artistic Gymnastics,Women's Uneven Bars,1,1,0,0,1,46,2028,1,0,0,1,0,0.0,0.0,0.0,0.0
ALG,Artistic Gymnastics,Women's Vault,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Athletics,Men's 110m Hurdles,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Athletics,Men's 3000m Steeplechase,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Athletics,Men's 800m,3,0,0,1,1,46,2028,0,0,1,1,0,0.0,0.0,0.0,0.0
ALG,Athletics,Men's Discus Throw,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Athletics,Men's Triple Jump,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Athletics,Women's Hammer Throw,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Badminton,Mixed Doubles,2,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Canoe Slalom,Women's Kayak Cross,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Canoe Slalom,Women's Kayak Single,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Cycling Road,Men's Road Race,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Cycling Road,Women's Road Race,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Fencing,Men's Foil Individual,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Fencing,Women's Sabre Individual,3,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Fencing,Women's Sabre Team,4,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Judo,Men +100 kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Judo,Men -73 kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Judo,Women -63 kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Rowing,Men's Single Sculls,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Rowing,Women's Single Sculls,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Sailing,Men's Windsurfing,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Shooting,10m Air Pistol Men,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Shooting,10m Air Rifle Men,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Shooting,10m Air Rifle Women,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Swimming,Men's 200m Individual Medley,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Swimming,Women's 100m Freestyle,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Table Tennis,Men's Singles,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Table Tennis,Women's Singles,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Wrestling,Men's Freestyle 86kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Wrestling,Men's Greco-Roman 60kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Wrestling,Men's Greco-Roman 67kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Wrestling,Men's Greco-Roman 77kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Wrestling,Men's Greco-Roman 87kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Wrestling,Men's Greco-Roman 97kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Wrestling,Women's Freestyle 50kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ALG,Wrestling,Women's Freestyle 57kg,1,0,0,0,0,46,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
AND,Athletics,Men's 3000m Steeplechase,1,0,0,0,0,3,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
AND,Canoe Slalom,Women's Canoe Single,1,0,0,0,0,3,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
AND,Canoe Slalom,Women's Kayak Cross,1,0,0,0,0,3,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
AND,Canoe Slalom,Women's Kayak Single,1,0,0,0,0,3,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Athletics,Men's 100m,1,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Canoe Sprint,Men's Canoe Double 500m,2,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Canoe Sprint,Men's Canoe Single 1000m,1,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Handball,Women,15,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Judo,Men -66 kg,1,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Rowing,Men's Single Sculls,1,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Sailing,Men's Dinghy,1,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Sailing,Mixed Dinghy,2,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Swimming,Men's 100m Freestyle,1,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANG,Swimming,Women's 200m Butterfly,1,0,0,0,0,9,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANT,Athletics,Men's 100m,1,0,0,0,0,4,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANT,Athletics,Women's 100m,1,0,0,0,0,4,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANT,Sailing,Men's Kite,1,0,0,0,0,4,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANT,Swimming,Men's 100m Breaststroke,1,0,0,0,0,4,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ANT,Swimming,Women's 100m Breaststroke,1,0,0,0,0,4,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ARG,Archery,Men's Individual,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Athletics,Men's 400m,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Athletics,Men's Hammer Throw,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Athletics,Men's Shot Put,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Athletics,Women's 3000m Steeplechase,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Athletics,Women's Marathon,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Canoe Sprint,Men's Kayak Single 1000m,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Canoe Sprint,Women's Kayak Single 500m,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Cycling BMX Freestyle,Men's Park,1,1,0,0,1,40,2028,1,0,0,1,0,1.0,1.0,1.0,3.0
ARG,Cycling BMX Racing,Men,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Cycling Road,Men's Road Race,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Equestrian,Jumping Individual,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Fencing,Men's Sabre Individual,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Football,Men,18,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Golf,Men's Individual Stroke Play,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Handball,Men,15,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Hockey,Men,18,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Hockey,Women,16,0,0,16,16,40,2028,0,0,16,16,0,1.0,1.0,1.0,3.0
ARG,Judo,Women -52 kg,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Modern Pentathlon,Men's Individual,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Rowing,Lightweight Men's Double Sculls,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Rowing,Lightweight Women's Double Sculls,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Rugby Sevens,Men,14,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Sailing,Men's Dinghy,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Sailing,Men's Windsurfing,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Sailing,Mixed Multihull,2,0,2,0,2,40,2028,0,2,0,2,0,1.0,1.0,1.0,3.0
ARG,Sailing,Women's Dinghy,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Sailing,Women's Kite,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Sailing,Women's Windsurfing,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Shooting,10m Air Rifle Men,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Shooting,10m Air Rifle Mixed Team,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Shooting,10m Air Rifle Women,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Shooting,Skeet Men,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Skateboarding,Men's Street,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Swimming,Men's 100m Backstroke,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Swimming,Women's 100m Breaststroke,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Swimming,Women's 200m Breaststroke,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Swimming,Women's 400m Freestyle,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Swimming,Women's 800m Freestyle,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Table Tennis,Men's Singles,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Taekwondo,Men -58kg,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Tennis,Men's Doubles,5,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Tennis,Men's Singles,4,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Tennis,Mixed Doubles,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Tennis,Women's Doubles,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Tennis,Women's Singles,2,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Triathlon,Women's Individual,1,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARG,Volleyball,Men,13,0,0,0,0,40,2028,0,0,0,0,0,1.0,1.0,1.0,3.0
ARM,Artistic Gymnastics,Men,2,0,0,0,0,15,2028,0,0,0,0,0,0.0,3.0,1.0,4.0
ARM,Artistic Gymnastics,Men's Rings,1,0,0,0,0,15,2028,0,0,0,0,0,0.0,3.0,1.0,4.0
ARM,Artistic Gymnastics,Men's Vault,1,0,1,0,1,15,2028,0,1,0,1,0,0.0,3.0,1.0,4.0
ARM,Athletics,Men's 800m,1,0,0,0,0,15,2028,0,0,0,0,0,0.0,3.0,1.0,4.0
ARM,Shooting,10m Air Pistol Women,1,0,0,0,0,15,2028,0,0,0,0,0,0.0,3.0,1.0,4.0
ARM,Swimming,Men's 100m Freestyle,1,0,0,0,0,15,2028,0,0,0,0,0,0.0,3.0,1.0,4.0
ARM,Swimming,Women's 100m Butterfly,1,0,0,0,0,15,2028,0,0,0,0,0,0.0,3.0,1.0,4.0
ARM,Wrestling,Men's Freestyle 57kg,1,0,0,0,0,15,2028,0,0,0,0,0,0.0,3.0,1.0,4.0
ARM,Wrestling,Men's Freestyle 65kg,1,0,0,0,0,15,2028,0,0,0,0,0,0.0,3.0,1.0,4.0
ARM,Wrestling,Men's Greco-Roman 67kg,1,0,0,0,0,15,2028,0,0,0,0,0,0.0,3.0,1.0,4.0
ARM,Wrestling,Men's Greco-Roman 77kg,1,0,0,1,1,15,2028,0,0,1,1,0,0.0,3.0,1.0,4.0
ARM,Wrestling,Men's Greco-Roman 97kg,1,0,1,0,1,15,2028,0,1,0,1,0,0.0,3.0,1.0,4.0
ARU,Cycling BMX Racing,Women,1,0,0,0,0,6,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ARU,Sailing,Men's Dinghy,1,0,0,0,0,6,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ARU,Sailing,Men's Windsurfing,1,0,0,0,0,6,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ARU,Shooting,10m Air Pistol Men,1,0,0,0,0,6,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ARU,Swimming,Men's 100m Freestyle,1,0,0,0,0,6,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ARU,Swimming,Men's 50m Freestyle,1,0,0,0,0,6,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ARU,Swimming,Women's 50m Freestyle,1,0,0,0,0,6,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ASA,Athletics,Women's 100m,1,0,0,0,0,1,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
ASA,Swimming,Men's 100m Breaststroke,1,0,0,0,0,1,2028,0,0,0,0,0,0.0,0.0,0.0,0.0
AUS,3x3 Basketball,Women,4,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,"3x3 Basketball, Basketball",Women,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Archery,Men's Individual,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Archery,Mixed Team,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Archery,Women's Individual,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Men,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Men's All-Around,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Men's Floor Exercise,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Men's Horizontal Bar,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Men's Parallel Bars,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Men's Pommel Horse,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Men's Rings,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Men's Vault,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Women,5,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Women's All-Around,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Women's Balance Beam,5,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Women's Floor Exercise,5,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Women's Team,5,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Women's Uneven Bars,5,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Gymnastics,Women's Vault,5,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Swimming,Duet,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Artistic Swimming,Team,9,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Marathon Race Walk Relay Mixed,6,0,0,2,2,205,2028,0,0,2,2,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 100m,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 110m Hurdles,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 1500m,3,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 200m,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 20km Race Walk,3,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 3000m Steeplechase,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 4 x 100m Relay,7,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 400m,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 5000m,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's 800m,3,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's Decathlon,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's Discus Throw,1,0,0,1,1,205,2028,0,0,1,1,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's High Jump,3,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's Javelin Throw,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's Long Jump,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's Marathon,3,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's Pole Vault,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Men's Triple Jump,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,"Women's 10,000m",1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 100m,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 100m Hurdles,3,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 1500m,3,0,1,0,1,205,2028,0,1,0,1,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 200m,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 20km Race Walk,3,0,0,1,1,205,2028,0,0,1,1,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 3000m Steeplechase,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 4 x 100m Relay,6,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 400m,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 400m Hurdles,2,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 5000m,3,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's 800m,3,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
AUS,Athletics,Women's Discus Throw,1,0,0,0,0,205,2028,0,0,0,0,0,18.0,19.0,16.0,53.0
