Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Buila Katiavala,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Maria Tavares,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Maura Faial,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Marcelina Kiala,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Joo Aguiar,M,Angola,ANG,2000,Sydney,Swimming,Swimming Men's 50 metres Freestyle,No medal
Delfina Cassinda,F,Angola,ANG,2000,Sydney,Athletics,Athletics Women's 800 metres,No medal
Elisa Webba-torres,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Joo Silva,M,Angola,ANG,2000,Sydney,Shooting,Shooting Men's Trap,No medal
Carlos Almeida,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Filomena Trindade,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Maria Jololo,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Edmar Victoriano,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
ngelo Victoriano,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Miguel Lutonda,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Herlander Coimbra,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Garcia Domingos,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Teresa Ulundo,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Domingas Cordeiro,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Victor Muzadi,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Ivone Mufuca,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Victor Carvalho,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Anica Neto,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Belarmino Chipongue,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Justina Praa,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Regina Camumbila,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal
Anbal Moreira,M,Angola,ANG,2000,Sydney,Basketball,Basketball Men's Basketball,No medal
Heather Samuel,F,Antigua and Barbuda,ANT,2000,Sydney,Athletics,Athletics Women's 100 metres,No medal
Karl James,M,Antigua and Barbuda,ANT,2000,Sydney,Sailing,Sailing Mixed One Person Dinghy,No medal
N'Kosie Barnes,M,Antigua and Barbuda,ANT,2000,Sydney,Athletics,Athletics Men's 200 metres,No medal
Heather Samuel,F,Antigua and Barbuda,ANT,2000,Sydney,Athletics,Athletics Women's 200 metres,No medal
Marco Riccardi,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Paula Biagetti,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Carlos Retegui,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Rodrigo Vila,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Matas Vila,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Sebastin Massa,M,Argentina,ARG,2000,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,No medal
Santiago Lpez,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Mara Pereyra,F,Argentina,ARG,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,No medal
Alejandro Spajic,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Eduardo Otero,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 100 metres Backstroke,No medal
Daro Lecman,M,Argentina,ARG,2000,Sydney,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
Fernando Oscaris,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Eduardo Otero,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Eduardo Otero,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 200 metres Backstroke,No medal
Pablo Pereira,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Mara Margalot,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Alejandro Hernando,M,Argentina,ARG,2000,Sydney,Taekwondo,Taekwondo Men's Featherweight,No medal
Martn Ros,M,Argentina,ARG,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal
Damian Ords,M,Argentina,ARG,2000,Sydney,Rowing,Rowing Men's Coxless Pairs,No medal
Vanina Oneto,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Guillermo Saputo,M,Argentina,ARG,2000,Sydney,Boxing,Boxing Men's Welterweight,No medal
Israel Prez,M,Argentina,ARG,2000,Sydney,Boxing,Boxing Men's Featherweight,No medal
Franco Squillari,M,Argentina,ARG,2000,Sydney,Tennis,Tennis Men's Singles,No medal
Jorge Lencina,M,Argentina,ARG,2000,Sydney,Judo,Judo Men's Extra-Lightweight,No medal
Jimena Juarez,F,Argentina,ARG,2000,Sydney,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal
Svetlana Ishkova,F,Argentina,ARG,2000,Sydney,Diving,Diving Women's Springboard,No medal
Germn Orozco,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Walter Prez,M,Argentina,ARG,2000,Sydney,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Jorgelina Puig,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Eduardo Martnez,M,Argentina-1,ARG,2000,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,No medal
Walter Prez,M,Argentina,ARG,2000,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Juan Chela,M,Argentina,ARG,2000,Sydney,Tennis,Tennis Men's Doubles,No medal
Juan Chela,M,Argentina,ARG,2000,Sydney,Tennis,Tennis Men's Singles,No medal
Ceferino Labarda,M,Argentina,ARG,2000,Sydney,Boxing,Boxing Men's Bantamweight,No medal
Gastn Gaudio,M,Argentina,ARG,2000,Sydney,Tennis,Tennis Men's Singles,No medal
Marisa Peguri,F,Argentina,ARG,2000,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,No medal
Mara Labat,F,Argentina,ARG,2000,Sydney,Tennis,Tennis Women's Singles,No medal
Carlos Gats,M,Argentina,ARG,2000,Sydney,Athletics,Athletics Men's 200 metres,No medal
Mario Almada,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Carlos Weber,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Daniela Krukower,F,Argentina,ARG,2000,Sydney,Judo,Judo Women's Middleweight,No medal
Pablo Meana,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Mara Garrone,F,Argentina,ARG,2000,Sydney,Swimming,Swimming Women's 200 metres Individual Medley,No medal
Mara Garisoain,F,Argentina,ARG,2000,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,No medal
Alejandro Bender,M,Argentina,ARG,2000,Sydney,Judo,Judo Men's Half-Heavyweight,No medal
Mximo Pellegrino,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Alejandra Carbone,F,Argentina,ARG,2000,Sydney,Fencing,"Fencing Women's Foil, Individual",No medal
Serena Amato,F,Argentina,ARG,2000,Sydney,Sailing,Sailing Women's One Person Dinghy,Bronze
Paula Reinoso,F,Argentina,ARG,2000,Sydney,Sailing,Sailing Women's Two Person Dinghy,No medal
Christian Lares,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Gabriel Curuchet,M,Argentina,ARG,2000,Sydney,Cycling,Cycling Men's Madison,No medal
Juan Curuchet,M,Argentina,ARG,2000,Sydney,Cycling,Cycling Men's Points Race,No medal
Juan Curuchet,M,Argentina,ARG,2000,Sydney,Cycling,Cycling Men's Madison,No medal
Pablo Lvarez,M,Argentina,ARG,2000,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
Pablo Lvarez,M,Argentina,ARG,2000,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
Pablo Lvarez,M,Argentina,ARG,2000,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
Fernando Redondo,M,Argentina,ARG,2000,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Sebastin Alquati,M,Argentina,ARG,2000,Sydney,Judo,Judo Men's Lightweight,No medal
Carlos Lorenzo,M,Argentina,ARG,2000,Sydney,Sailing,Sailing Men's Windsurfer,Silver
Santiago Roberti,M,Argentina,ARG,2000,Sydney,Sailing,Sailing Mixed Multihull,No medal
Toms Maccormik,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Paola Lpez,F,Argentina,ARG,2000,Sydney,Rowing,Rowing Women's Single Sculls,No medal
Florencia Szigeti,F,Argentina,ARG,2000,Sydney,Swimming,Swimming Women's 100 metres Freestyle,No medal
Florencia Szigeti,F,Argentina,ARG,2000,Sydney,Swimming,Swimming Women's 200 metres Freestyle,No medal
Amelia Fournel,F,Argentina,ARG,2000,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal
Pablo Tabachnik,M,Argentina,ARG,2000,Sydney,Table Tennis,Table Tennis Men's Doubles,No medal
Paola Surez,F,Argentina,ARG,2000,Sydney,Tennis,Tennis Women's Singles,No medal
Paola Surez,F,Argentina,ARG,2000,Sydney,Tennis,Tennis Women's Doubles,No medal
Abelardo Sztrum,M,Argentina,ARG,2000,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Amelia Fournel,F,Argentina,ARG,2000,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Ins Arrondo,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Elisa Cobaea,F,Argentina,ARG,2000,Sydney,Athletics,"Athletics Women's 5,000 metres",No medal
Ignacio Gili,M,Argentina,ARG,2000,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal
Jorge Etulain,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Martn Conde,M,Argentina-1,ARG,2000,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,No medal
Andrea Vila,F,Argentina,ARG,2000,Sydney,Athletics,Athletics Women's Long Jump,No medal
Juan Hourquebie,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Mariano Lucca,M,Argentina,ARG,2000,Sydney,Sailing,Sailing Mixed Two Person Keelboat,No medal
Luciana Aymar,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Solange Witteveen,F,Argentina,ARG,2000,Sydney,Athletics,Athletics Women's High Jump,No medal
Orlando Granja,M,Argentina,ARG,2000,Sydney,Judo,Judo Men's Heavyweight,No medal
Hugo Conte,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Javier Conte,M,Argentina,ARG,2000,Sydney,Sailing,Sailing Men's Two Person Dinghy,Bronze
Diego Drajer,M,Argentina,ARG,2000,Sydney,Fencing,"Fencing Men's Sabre, Individual",No medal
Pablo Abal,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Pablo Abal,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 100 metres Butterfly,No medal
Leandro Marchetti,M,Argentina,ARG,2000,Sydney,Fencing,"Fencing Men's Foil, Individual",No medal
Ulf Lienhard,M,Argentina,ARG,2000,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,No medal
Mariano Baracetti,M,Argentina-2,ARG,2000,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,No medal
Ayeln Puche,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Claudia Ambrueso,F,Argentina,ARG,2000,Sydney,Judo,Judo Women's Half-Lightweight,No medal
Mara Margalot,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Georgina Martin,F,Argentina,ARG,2000,Sydney,Swimming,Swimming Women's 400 metres Individual Medley,No medal
Mariela Arrondo,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Javier Correa,M,Argentina,ARG,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",No medal
Javier Correa,M,Argentina,ARG,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal
Mara Salerni,F,Argentina,ARG,2000,Sydney,Tennis,Tennis Women's Singles,No medal
Song Liu,M,Argentina,ARG,2000,Sydney,Table Tennis,Table Tennis Men's Singles,No medal
Song Liu,M,Argentina,ARG,2000,Sydney,Table Tennis,Table Tennis Men's Doubles,No medal
Jos Abrantes,M,Argentina-2,ARG,2000,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,No medal
Martn Dopazo,M,Argentina,ARG,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Gabriel Taraburelli,M,Argentina,ARG,2000,Sydney,Taekwondo,Taekwondo Men's Flyweight,No medal
Laura Maiztegui,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Diego Paschetta,M,Argentina,ARG,2000,Sydney,Sailing,Sailing Mixed One Person Dinghy,No medal
Mara Potocki,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Walter Arciprete,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,No medal
Mara Sesto,F,Argentina,ARG,2000,Sydney,Sailing,Sailing Women's Two Person Dinghy,No medal
Leandro Maly,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Eduardo Costa,M,Argentina,ARG,2000,Sydney,Judo,Judo Men's Middleweight,No medal
Hernn Cortnez,M,Argentina,ARG,2000,Sydney,Athletics,Athletics Men's Marathon,No medal
Gustavo Aguirre,M,Argentina,ARG,2000,Sydney,Athletics,Athletics Men's 400 metres,No medal
Marcelo Pugliese,M,Argentina,ARG,2000,Sydney,Athletics,Athletics Men's Discus Throw,No medal
Gabriel Simn,M,Argentina,ARG,2000,Sydney,Athletics,Athletics Men's 100 metres,No medal
Edgardo Simn,M,Argentina,ARG,2000,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Sebastin Firpo,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Daro Aguilar,M,Argentina,ARG,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal
Ezequiel Pauln,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Eduardo Farr,M,Argentina,ARG,2000,Sydney,Sailing,Sailing Mixed Two Person Keelboat,No medal
Juan Porello,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Gonzalo Martn,M,Argentina,ARG,2000,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Agustina Garca,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Diego Aguirregomezcorta,M,Argentina,ARG,2000,Sydney,Rowing,Rowing Men's Coxless Pairs,No medal
Mara Ferrari,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Juan Fuente,M,Argentina,ARG,2000,Sydney,Sailing,Sailing Men's Two Person Dinghy,Bronze
Pablo Vergini,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Anabel Erdozain,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Alejandra Flood,F,Argentina,ARG,2000,Sydney,Athletics,Athletics Women's Pole Vault,No medal
Ana Aguilera,F,Argentina,ARG,2000,Sydney,Swimming,Swimming Women's 200 metres Butterfly,No medal
Hugo Garay,M,Argentina,ARG,2000,Sydney,Boxing,Boxing Men's Light-Heavyweight,No medal
Mariano Parada,M,Argentina,ARG,2000,Sydney,Sailing,Sailing Mixed Multihull,No medal
Mariano Chao,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Andrs Bicocca,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Marcos Milinkovic,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Nora Kppel,F,Argentina,ARG,2000,Sydney,Weightlifting,Weightlifting Women's Middleweight,No medal
Jernimo Bidegain,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Melina Sirolli,F,Argentina,ARG,2000,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Melina Sirolli,F,Argentina,ARG,2000,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Melina Sirolli,F,Argentina,ARG,2000,Sydney,Gymnastics,Gymnastics Women's Horse Vault,No medal
Melina Sirolli,F,Argentina,ARG,2000,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Melina Sirolli,F,Argentina,ARG,2000,Sydney,Gymnastics,Gymnastics Women's Balance Beam,No medal
Sergio Ferreyra,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Sergio Ferreyra,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Jorge Guarnieri,M,Argentina,ARG,2000,Sydney,Shooting,Shooting Men's Trap,No medal
Leandro Patti,M,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Agustn Fiorilli,M,Argentina,ARG,2000,Sydney,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
Agustn Fiorilli,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 400 metres Freestyle,No medal
Juan Cerra,M,Argentina,ARG,2000,Sydney,Athletics,Athletics Men's Hammer Throw,No medal
Vctor Castro,M,Argentina,ARG,2000,Sydney,Boxing,Boxing Men's Light-Welterweight,No medal
Fernando Zylberberg,M,Argentina,ARG,2000,Sydney,Hockey,Hockey Men's Hockey,No medal
Sergio Gonzlez,M,Argentina,ARG,2000,Sydney,Rowing,Rowing Men's Single Sculls,No medal
Oscar Galndez,M,Argentina,ARG,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal
Vernica Paoli,F,Argentina,ARG,2000,Sydney,Athletics,Athletics Women's 100 metres Hurdles,No medal
Paola Vukojicic,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Laura Montalvo,F,Argentina,ARG,2000,Sydney,Tennis,Tennis Women's Doubles,No medal
Mariano Zabaleta,M,Argentina,ARG,2000,Sydney,Tennis,Tennis Men's Doubles,No medal
Mariano Zabaleta,M,Argentina,ARG,2000,Sydney,Tennis,Tennis Men's Singles,No medal
Mara Amicarelli,F,Argentina,ARG,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
Omar Narvez,M,Argentina,ARG,2000,Sydney,Boxing,Boxing Men's Flyweight,No medal
Daniel Felizia,M,Argentina,ARG,2000,Sydney,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
Jos Meolans,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 50 metres Freestyle,No medal
Jos Meolans,M,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 100 metres Freestyle,No medal
