Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Frank Odberg,M,Royal Club Nautique de Gand,BEL,1900,Paris,Rowing,Rowing Men's Coxed Eights,Silver
Prospre Bruggeman,M,Royal Club Nautique de Gand,BEL,1900,Paris,Rowing,Rowing Men's Coxed Eights,Silver
Prospre Bruggeman,M,Royal Club Nautique de Gand,BEL,1900,Paris,Rowing,Rowing Men's Coxed Pairs,No medal
Gerard Innis,M,Belgium,BEL,1900,Paris,Archery,"Archery Men's Au Chapelet, 33 metres",Gold
Emmanuel Foulon,M,Belgium,BEL,1900,Paris,Archery,Archery Men's Sur La Perche a La Herse,Gold
Marcel Crombrugge,M,Royal Club Nautique de Gand,BEL,1900,Paris,Rowing,Rowing Men's Coxed Eights,Silver
Paul Asbroeck,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",No medal
Etienne Haar,M,Belgium-2,BEL,1900,Paris,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,No medal
Etienne Haar,M,Belgium-1,BEL,1900,Paris,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,No medal
Paul Asbroeck,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Bronze
Paul Asbroeck,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Paul Asbroeck,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",No medal
Paul Asbroeck,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",No medal
Cyrille Verbrugge,M,Belgium,BEL,1900,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",No medal
Georges Nagelmackers,M,Belgium-1,BEL,1900,Paris,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,Gold
Georges Nagelmackers,M,Belgium-2,BEL,1900,Paris,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,No medal
Edouard Myin,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",No medal
Oscar Jr.,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
Edouard Myin,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Edouard Myin,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Edouard Myin,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",No medal
Edouard Myin,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",No medal
Louis Glineur,M,Belgium,BEL,1900,Paris,Archery,Archery Men's Sur La Perche a La Pyramide,Bronze
Oscar Cock,M,Royal Club Nautique de Gand,BEL,1900,Paris,Rowing,Rowing Men's Coxed Eights,Silver
Alban Rooman,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Alban Rooman,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",No medal
Georges Romas,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
Philippe Houben,M,Pupilles de Neptune de Lille #1-3,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,No medal
"Druart, Jr.",M,Belgium,BEL,1900,Paris,Archery,Archery Men's Sur La Perche a La Herse,Silver
Henri Cohen,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
Hermand,M,Belgium,BEL,1900,Paris,Swimming,"Swimming Men's 4,000 metres Freestyle",No medal
Hbrant,M,Belgium,BEL,1900,Paris,Fencing,"Fencing Men's Sabre, Masters, Individual",No medal
Maurice Hemelsoet,M,Royal Club Nautique de Gand,BEL,1900,Paris,Rowing,Rowing Men's Coxed Eights,Silver
Maurice Hemelsoet,M,Royal Club Nautique de Gand,BEL,1900,Paris,Rowing,Rowing Men's Coxed Pairs,No medal
Joseph Baras,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",No medal
Joseph Baras,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",No medal
Joseph Baras,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",No medal
Joseph Baras,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Joseph Baras,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
F. Desprs,M,Belgium,BEL,1900,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",No medal
Victor Robert,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Victor Robert,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",No medal
mile Thves,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",No medal
mile Thves,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Antoine Smet,M,Belgium,BEL,1900,Paris,Fencing,"Fencing Men's Foil, Individual",No medal
Antoine Smet,M,Belgium,BEL,1900,Paris,Fencing,"Fencing Men's epee, Individual",No medal
Pierre Eichhorn,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",No medal
Pierre Eichhorn,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Victor Behr,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
Charles Lebgue,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",No medal
Charles Lebgue,M,Belgium,BEL,1900,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Victor Sonnemans,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
Marcel Leboutte,M,Univ. of Brussels,BEL,1900,Paris,Football,Football Men's Football,Bronze
Jean Backer,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
Paul Lambert,M,Belgium-1,BEL,1900,Paris,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,No medal
Guillaume Sron,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
mile Spannoghe,M,Univ. of Brussels,BEL,1900,Paris,Football,Football Men's Football,Bronze
Adrien Sinay,M,Belgium-1,BEL,1900,Paris,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,No medal
Lucien Londot,M,Univ. of Brussels,BEL,1900,Paris,Football,Football Men's Football,Bronze
Jules Bisschop,M,Royal Club Nautique de Gand,BEL,1900,Paris,Rowing,Rowing Men's Coxed Eights,Silver
Alphonse Renier,M,Univ. of Brussels,BEL,1900,Paris,Football,Football Men's Football,Bronze
A. Upton,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
De Poorten,M,Belgium,BEL,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Albert Delbecque,M,Univ. of Brussels,BEL,1900,Paris,Football,Football Men's Football,Bronze
Fernand Feyaerts,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
Oscar Somville,M,Royal Club Nautique de Gand,BEL,1900,Paris,Rowing,Rowing Men's Coxed Eights,Silver
Pierre Selderslagh,M,Belgium,BEL,1900,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",No medal
Georges Chaudoir,M,Belgium-1,BEL,1900,Paris,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,No medal
Ren Guyot,M,Belgium,BEL,1900,Paris,Shooting,Shooting Men's Trap,Silver
Aim Haegeman,M,Belgium,BEL,1900,Paris,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
Michelet,M,Belgium,BEL,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Ernest Melen,M,Univ. of Brussels,BEL,1900,Paris,Football,Football Men's Football,Bronze
Albert Michant,M,Brussels Swimming and Water Polo Club,BEL,1900,Paris,Water Polo,Water Polo Men's Water Polo,Silver
Frantiek Janda-suk,M,Bohemia,BOH,1900,Paris,Athletics,Athletics Men's Discus Throw,Silver
Frantiek Hirsch,M,Bohemia,BOH,1900,Paris,Cycling,Cycling Men's Sprint,No medal
Hedwiga -raabe),F,Bohemia,BOH,1900,Paris,Tennis,Tennis Women's Singles,Bronze
Hedwiga -raabe),F,Bohemia/Great Britain,BOH,1900,Paris,Tennis,Tennis Mixed Doubles,Bronze
Frantiek Erben,M,Bohemia,BOH,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Karel Nedvd,M,Bohemia,BOH,1900,Paris,Athletics,Athletics Men's 400 metres Hurdles,No medal
Vclav Nov,M,Bohemia,BOH,1900,Paris,Athletics,Athletics Men's 100 metres,No medal
Ondej Pukl,M,Bohemia,BOH,1900,Paris,Athletics,"Athletics Men's 1,500 metres",No medal
Ondej Pukl,M,Bohemia,BOH,1900,Paris,Athletics,Athletics Men's 800 metres,No medal
Adolphe Klingelhoeffer,M,Brazil,BRA,1900,Paris,Athletics,Athletics Men's 60 metres,No medal
Adolphe Klingelhoeffer,M,Brazil,BRA,1900,Paris,Athletics,Athletics Men's 200 metres,No medal
Adolphe Klingelhoeffer,M,Brazil,BRA,1900,Paris,Athletics,Athletics Men's 110 metres Hurdles,No medal
Ronald Macdonald,M,Canada,CAN,1900,Paris,Athletics,Athletics Men's Marathon,No medal
Richard Grant,M,Canada,CAN,1900,Paris,Athletics,Athletics Men's Marathon,No medal
Alexander Jr.,M,Canada,CAN,1900,Paris,Athletics,Athletics Men's 800 metres,No medal
Alexander Jr.,M,Canada,CAN,1900,Paris,Athletics,"Athletics Men's 4,000 metres Steeplechase",No medal
George Orton,M,Canada,CAN,1900,Paris,Athletics,"Athletics Men's 4,000 metres Steeplechase",No medal
George Orton,M,Canada,CAN,1900,Paris,Athletics,"Athletics Men's 2,500 metres Steeplechase",Gold
George Orton,M,Canada,CAN,1900,Paris,Athletics,Athletics Men's 400 metres Hurdles,Bronze
Francis Zubira,M,Racing Club de France,COL,1900,Paris,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
Ramn Segundo,M,Cuba,CUB,1900,Paris,Fencing,"Fencing Men's epee, Individual",Gold
Ramn Segundo,M,Cuba,CUB,1900,Paris,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",Silver
Charles Winckler,M,Denmark,DEN,1900,Paris,Athletics,Athletics Men's Discus Throw,No medal
Charles Winckler,M,Denmark,DEN,1900,Paris,Athletics,Athletics Men's Shot Put,No medal
Charles Winckler,M,Denmark/Sweden,DEN,1900,Paris,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
Eugen Schmidt,M,Denmark/Sweden,DEN,1900,Paris,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
Alexander Jensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Alexander Jensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Alexander Jensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",No medal
Alexander Jensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",No medal
Alexander Jensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",No medal
Anders Nielsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",Silver
Anders Nielsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",No medal
Anders Nielsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Silver
Anders Nielsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Anders Nielsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",Silver
Laurids (-vorslund-kjr),M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",No medal
Laurids (-vorslund-kjr),M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",No medal
Laurids (-vorslund-kjr),M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Laurids (-vorslund-kjr),M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Laurids (-vorslund-kjr),M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",No medal
Edgar Aabye,M,Denmark/Sweden,DEN,1900,Paris,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
Ernst Schultz,M,Denmark,DEN,1900,Paris,Athletics,Athletics Men's 400 metres,Bronze
Christian Christensen,M,Denmark,DEN,1900,Paris,Athletics,"Athletics Men's 1,500 metres",No medal
Christian Christensen,M,Denmark,DEN,1900,Paris,Athletics,Athletics Men's 800 metres,No medal
Johannes Gandil,M,Denmark,DEN,1900,Paris,Athletics,Athletics Men's 100 metres,No medal
Axel Kristensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Axel Kristensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Axel Kristensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",No medal
Axel Kristensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",No medal
Axel Kristensen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",No medal
Jens Berthelsen,M,Denmark,DEN,1900,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",No medal
Lars Madsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Lars Madsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",No medal
Lars Madsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",No medal
Lars Madsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",Gold
Lars Madsen,M,Denmark,DEN,1900,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Peder Lykkeberg,M,Denmark,DEN,1900,Paris,Swimming,Swimming Men's Underwater Swimming,Bronze
Ricardo Calvet,M,Ral-Club Barcelona,ESP,1900,Paris,Rowing,Rowing Men's Coxed Fours,No medal
Orestes Vigo,M,Ral-Club Barcelona,ESP,1900,Paris,Rowing,Rowing Men's Coxed Fours,No medal
Jos Aspiza,M,Spain,ESP,1900,Paris,Basque Pelota,Basque Pelota Men's Two-Man Teams With Cesta,Gold
Mauricio Lon,M,Spain,ESP,1900,Paris,Fencing,"Fencing Men's Foil, Individual",No medal
Antonio Viv,M,Spain,ESP,1900,Paris,Rowing,Rowing Men's Single Sculls,No medal
Antonio Viv,M,Ral-Club Barcelona,ESP,1900,Paris,Rowing,Rowing Men's Coxed Fours,No medal
Mauricio Lon,M,Spain,ESP,1900,Paris,Fencing,"Fencing Men's epee, Individual",No medal
Mauricio Lon,M,Spain,ESP,1900,Paris,Fencing,"Fencing Men's Sabre, Individual",No medal
Luis Raoul,M,Spain-1,ESP,1900,Paris,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,No medal
Francisco Baquiola,M,Spain,ESP,1900,Paris,Basque Pelota,Basque Pelota Men's Two-Man Teams With Cesta,Gold
Juan Mas,M,Ral-Club Barcelona,ESP,1900,Paris,Rowing,Rowing Men's Coxed Fours,No medal
Jos Cuevas,M,Ral-Club Barcelona,ESP,1900,Paris,Rowing,Rowing Men's Coxed Fours,No medal
Robert Gele,M,Club Nautique de Dieppe-5,FRA,1900,Paris,Rowing,Rowing Men's Coxed Fours,No medal
Robert Gele,M,Club Nautique de Dieppe-5,FRA,1900,Paris,Rowing,Rowing Men's Coxed Pairs,No medal
Marcel Dohis,M,France,FRA,1900,Paris,Cycling,Cycling Men's Sprint,No medal
Andr Castanet,M,Racing Club de France,FRA,1900,Paris,Athletics,"Athletics Men's 5,000 metres, Team",Silver
Archenoul,M,France,FRA,1900,Paris,Equestrianism,Equestrianism Mixed Hacks And Hunter Combined,Silver
Pouget,M,France,FRA,1900,Paris,Cycling,Cycling Men's Sprint,No medal
Georges Pottier,M,Sidi-Fekkar-14,FRA,1900,Paris,Sailing,Sailing Mixed 0.5-1 Ton,No medal
Georges Pottier,M,Sidi-Fekkar-14,FRA,1900,Paris,Sailing,Sailing Mixed 0.5-1 Ton,No medal
Georges Pottier,M,Sidi Fekkar-36,FRA,1900,Paris,Sailing,Sailing Mixed Open,No medal
Gell,M,Pupilles de Neptune de Lille #2-1,FRA,1900,Paris,Water Polo,Water Polo Men's Water Polo,Bronze
Gell,M,France,FRA,1900,Paris,Swimming,"Swimming Men's 4,000 metres Freestyle",No medal
Rose (froment-meurice-),F,France,FRA,1900,Paris,Golf,Golf Women's Individual,No medal
Marcel Dohis,M,France,FRA,1900,Paris,Cycling,Cycling Men's Points Race,No medal
Pierre Samiac,M,France,FRA,1900,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",No medal
Salzard,M,France,FRA,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Auguste Castille,M,France,FRA,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
mile Coste,M,France,FRA,1900,Paris,Fencing,"Fencing Men's Foil, Individual",Gold
Salvanahac,M,France,FRA,1900,Paris,Fencing,"Fencing Men's epee, Individual",No medal
Costiesco,M,France,FRA,1900,Paris,Fencing,"Fencing Men's epee, Individual",No medal
Joseph Castiglioni,M,France,FRA,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Lucien Huteau,M,USFSA,FRA,1900,Paris,Football,Football Men's Football,Silver
Albert Lippmann,M,France,FRA,1900,Paris,Tennis,Tennis Men's Singles,No medal
Fierens,M,France,FRA,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Robert Linzeler,M,Quand-Mme-2,FRA,1900,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Silver
Robert Linzeler,M,Quand-Mme-2,FRA,1900,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Silver
Robert Linzeler,M,Quand-Mme-33,FRA,1900,Paris,Sailing,Sailing Mixed Open,No medal
Paul Couture,M,Tournade-40,FRA,1900,Paris,Sailing,Sailing Mixed Open,No medal
Paul Couture,M,Tornade-16,FRA,1900,Paris,Sailing,Sailing Mixed 0.5-1 Ton,No medal
Louis Coudurier,M,France,FRA,1900,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",No medal
Eugne Coulon,M,Pupilles de Neptune de Lille #2-1,FRA,1900,Paris,Water Polo,Water Polo Men's Water Polo,Bronze
Hippolyte-Jacques Hyvernaud,M,France,FRA,1900,Paris,Fencing,"Fencing Men's epee, Masters, Individual",No medal
Hippolyte-Jacques Hyvernaud,M,France,FRA,1900,Paris,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",No medal
Coucou,M,France,FRA,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Cousin,M,France,FRA,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Pourchainaux,M,France,FRA,1900,Paris,Shooting,Shooting Men's Trap,No medal
Charles Gaudin,M,France,FRA,1900,Paris,Rowing,Rowing Men's Single Sculls,Silver
mile Sarrade,M,Racing Club de France,FRA,1900,Paris,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
mile Sarrade,M,Union des Socits Franais de Sports Athletiques,FRA,1900,Paris,Rugby,Rugby Men's Rugby,Gold
Joseph Filippi,M,France,FRA,1900,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",No medal
Gaucher,M,France,FRA,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Leroy,M,Mascaret-4,FRA,1900,Paris,Sailing,Sailing Mixed 3-10 Ton,No medal
Leroy,M,Mascaret-28,FRA,1900,Paris,Sailing,Sailing Mixed Open,No medal
Leroy,M,Mascaret-4,FRA,1900,Paris,Sailing,Sailing Mixed 3-10 Ton,No medal
Leroux,M,France,FRA,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
