Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Adel Sennoun,M,Algeria,ALG,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal
Meziane Dahmani,M,Algeria,ALG,1992,Barcelona,Judo,Judo Men's Lightweight,No medal
Abdel Klouchi,M,Algeria,ALG,1992,Barcelona,Athletics,Athletics Men's Long Jump,No medal
Foudil Taalba,M,Algeria,ALG,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal
Ahmed (jindiyeh-),M,Algeria,ALG,1992,Barcelona,Boxing,Boxing Men's Middleweight,No medal
Ali Dif,M,Algeria,ALG,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal
Lotfi Khada,M,Algeria,ALG,1992,Barcelona,Athletics,Athletics Men's Triple Jump,No medal
Mohamed Salmi,M,Algeria,ALG,1992,Barcelona,Athletics,Athletics Men's Marathon,No medal
Slimane Zengli,M,Algeria,ALG,1992,Barcelona,Boxing,Boxing Men's Bantamweight,No medal
Rda Abdenouz,M,Algeria,ALG,1992,Barcelona,Athletics,Athletics Men's 800 metres,No medal
Noureddine Morceli,M,Algeria,ALG,1992,Barcelona,Athletics,"Athletics Men's 1,500 metres",No medal
Yacine Mousli,M,Algeria,ALG,1992,Barcelona,Athletics,Athletics Men's High Jump,No medal
Abdel Yahiaoui,M,Algeria,ALG,1992,Barcelona,Weightlifting,Weightlifting Men's Lightweight,No medal
Mohamed Haioun,M,Algeria,ALG,1992,Barcelona,Boxing,Boxing Men's Light-Flyweight,No medal
Yacine Sheikh,M,Algeria,ALG,1992,Barcelona,Boxing,Boxing Men's Flyweight,No medal
Azzedine Brahmi,M,Algeria,ALG,1992,Barcelona,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
Faycal Gharzouli,M,Algeria,ALG,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal
Youssef Bouguerra,M,Algeria,ALG,1992,Barcelona,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
Lad Bouneb,M,Algeria,ALG,1992,Barcelona,Boxing,Boxing Men's Light-Welterweight,No medal
Hassiba Boulmerka,F,Algeria,ALG,1992,Barcelona,Athletics,"Athletics Women's 1,500 metres",Gold
Mourad Sennoun,M,Algeria,ALG,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal
Noureddine Meziane,M,Algeria,ALG,1992,Barcelona,Boxing,Boxing Men's Light-Middleweight,No medal
Krimo Bernaoui,M,Algeria,ALG,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal
Abdel Harkat,M,Algeria,ALG,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal
El-Tayeb Khelfallah,M,Algeria,ALG,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal
Mazouz Djedaa,M,Algeria,ALG,1992,Barcelona,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Mohamed Guesmia,M,Algeria,ALG,1992,Barcelona,Boxing,Boxing Men's Light-Heavyweight,No medal
Margarida Snchez,F,Andorra,AND,1992,Barcelona,Athletics,Athletics Women's High Jump,No medal
David Borra,M,Andorra,AND,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal
Juan Fuentes,M,Andorra,AND,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal
Xavier Font,M,Andorra,AND,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal
Emili Font,M,Andorra,AND,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal
Oscar Borra,M,Andorra,AND,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal
Joan Lluelles,M,Andorra,AND,1992,Barcelona,Shooting,Shooting Mixed Trap,No medal
Antoni Oviedo,M,Andorra,AND,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal
Manuel Sousa,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Jean-Jacques Conceio,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Francisco Souza,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal
David Dias,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Benjamim Romano,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Ndia Cruz,F,Angola,ANG,1992,Barcelona,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Nelson Sardinha,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Paulo Macedo,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Joo N'tyamba,M,Angola,ANG,1992,Barcelona,Athletics,"Athletics Men's 1,500 metres",No medal
Joo N'tyamba,M,Angola,ANG,1992,Barcelona,Athletics,Athletics Men's 800 metres,No medal
Jos Jess,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Lightweight,No medal
Moiss Torres,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,No medal
Eliseu Ganda,M,Angola,ANG,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal
Joo Souza,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal
Elsa Freire,F,Angola,ANG,1992,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,No medal
Elsa Freire,F,Angola,ANG,1992,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,No medal
ngelo Victoriano,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Elsa Freire,F,Angola,ANG,1992,Barcelona,Swimming,Swimming Women's 50 metres Freestyle,No medal
Antnio Santos,M,Angola,ANG,1992,Barcelona,Athletics,Athletics Men's Triple Jump,No medal
Benjamim Ucuahamba,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Victor Carvalho,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Joo Capindica,M,Angola,ANG,1992,Barcelona,Athletics,Athletics Men's 400 metres,No medal
Herlander Coimbra,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Joo Neto,M,Angola,ANG,1992,Barcelona,Sailing,Sailing Men's One Person Dinghy,No medal
Francisco Moniz,M,Angola,ANG,1992,Barcelona,Boxing,Boxing Men's Welterweight,No medal
Afonso Ferraz,M,Angola,ANG,1992,Barcelona,Athletics,Athletics Men's 100 metres,No medal
Luvambu Filipe,M,Angola,ANG,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal
Jos Guimares,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Ana Elias,F,Angola,ANG,1992,Barcelona,Athletics,"Athletics Women's 3,000 metres",No medal
Pedro Lima,M,Angola,ANG,1992,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,No medal
Ana Elias,F,Angola,ANG,1992,Barcelona,Athletics,"Athletics Women's 1,500 metres",No medal
Pedro Lima,M,Angola,ANG,1992,Barcelona,Swimming,Swimming Men's 100 metres Butterfly,No medal
Anbal Moreira,M,Angola,ANG,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal
Dale Jones,M,Antigua and Barbuda,ANT,1992,Barcelona,Athletics,Athletics Men's 800 metres,No medal
Paola Vittoria,F,Antigua and Barbuda,ANT,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal
Karen Portch,F,Antigua and Barbuda,ANT,1992,Barcelona,Sailing,Sailing Women's One Person Dinghy,No medal
Ty Brodie,M,Antigua and Barbuda,ANT,1992,Barcelona,Sailing,Sailing Men's Windsurfer,No medal
Heather Samuel,F,Antigua and Barbuda,ANT,1992,Barcelona,Athletics,Athletics Women's 200 metres,No medal
Heather Samuel,F,Antigua and Barbuda,ANT,1992,Barcelona,Athletics,Athletics Women's 100 metres,No medal
Robert Marsh,M,Antigua and Barbuda,ANT,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal
Reuben Appleton,M,Antigua and Barbuda,ANT,1992,Barcelona,Athletics,"Athletics Men's 1,500 metres",No medal
Kenmore Hughes,M,Antigua and Barbuda,ANT,1992,Barcelona,Athletics,Athletics Men's 400 metres,No medal
Kenmore Hughes,M,Antigua and Barbuda,ANT,1992,Barcelona,Athletics,Athletics Men's 200 metres,No medal
Stedroy Braithwaite,M,Antigua and Barbuda,ANT,1992,Barcelona,Sailing,Sailing Men's One Person Dinghy,No medal
Robert Peters,M,Antigua and Barbuda,ANT,1992,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Robert Peters,M,Antigua and Barbuda,ANT,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal
Carlo Falcone,M,Antigua and Barbuda,ANT,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal
Nigel Lloyd,M,Antigua and Barbuda,ANT,1992,Barcelona,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Nigel Lloyd,M,Antigua and Barbuda,ANT,1992,Barcelona,Cycling,Cycling Men's Points Race,No medal
Nigel Lloyd,M,Antigua and Barbuda,ANT,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal
Charmaine Gilgeous,F,Antigua and Barbuda,ANT,1992,Barcelona,Athletics,Athletics Women's 400 metres,No medal
Daniel Vilmar,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Vernica Caales,F,Argentina,ARG,1992,Barcelona,Diving,Diving Women's Springboard,No medal
Vernica Caales,F,Argentina,ARG,1992,Barcelona,Diving,Diving Women's Platform,No medal
Carlos Bolzi,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Laura Acua,F,Argentina,ARG,1992,Barcelona,Judo,Judo Women's Middleweight,No medal
Griselda Santillo,F,Argentina,ARG,1992,Barcelona,Athletics,"Athletics Women's 10,000 metres",No medal
Andrea Ortz,F,Argentina,ARG,1992,Barcelona,Fencing,"Fencing Women's Foil, Individual",No medal
Carlos Monteagudo,M,Argentina,ARG,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Rodolfo Gentile,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Edgardo Rugna,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Gustavo Maestre,M,Argentina,ARG,1992,Barcelona,Rowing,Rowing Men's Coxed Pairs,No medal
Juan Baeza,M,Argentina,ARG,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Juan Baeza,M,Argentina,ARG,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Diego Marenzi,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Mara Labat,F,Argentina,ARG,1992,Barcelona,Tennis,Tennis Women's Singles,No medal
Andrs Alfieri,M,Argentina,ARG,1992,Barcelona,Athletics,Athletics Men's Hammer Throw,No medal
Marcelo Biano,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Fernando Antognini,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Romina Francisco,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Romina Francisco,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Sebastin Crespi,M,Argentina,ARG,1992,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,No medal
Oscar Bonetti,M,Argentina,ARG,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Sebastin Crespi,M,Argentina,ARG,1992,Barcelona,Swimming,Swimming Men's 100 metres Backstroke,No medal
Romina Francisco,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,No medal
Romina Francisco,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Rafael Ruvira,M,Argentina,ARG,1992,Barcelona,Fencing,"Fencing Men's epee, Individual",No medal
Martn Cigliano,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Romina Francisco,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,No medal
Carlos Lorenzo,M,Argentina,ARG,1992,Barcelona,Sailing,Sailing Men's Windsurfer,No medal
Mara Lorenzo,F,Argentina,ARG,1992,Barcelona,Sailing,Sailing Women's Windsurfer,No medal
Firmo Buabud,M,Argentina,ARG,1992,Barcelona,Shooting,Shooting Mixed Skeet,No medal
Alberto Viaggio,M,Argentina,ARG,1992,Barcelona,Fencing,"Fencing Men's Foil, Individual",No medal
Sandro Olmos,M,Argentina,ARG,1992,Barcelona,Judo,Judo Men's Middleweight,No medal
Erminio Gauna,M,Argentina,ARG,1992,Barcelona,Cycling,Cycling Men's Points Race,No medal
Hernn Loza,M,Argentina,ARG,1992,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Pablo Etulain,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Andrea Porri,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,No medal
Andrea Porri,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Andrea Porri,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,No medal
Andrea Porri,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Andrea Porri,F,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Ricardo Fernndez,M,Argentina,ARG,1992,Barcelona,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
Ricardo Fernndez,M,Argentina,ARG,1992,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
ngel Anacoreto,M,Argentina,ARG,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Ricardo Fernndez,M,Argentina,ARG,1992,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
Jos Morales,M,Argentina,ARG,1992,Barcelona,Cycling,Cycling Men's Sprint,No medal
Javier Maggi,M,Argentina,ARG,1992,Barcelona,Tennis,Tennis Men's Doubles,Bronze
Javier Maggi,M,Argentina,ARG,1992,Barcelona,Tennis,Tennis Men's Singles,No medal
Aldo Riadigos,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Guillermo Romano,M,Argentina,ARG,1992,Barcelona,Rowing,Rowing Men's Double Sculls,No medal
Orlando Granja,M,Argentina,ARG,1992,Barcelona,Judo,Judo Men's Heavyweight,No medal
Gisela Bekker,F,Argentina,ARG,1992,Barcelona,Sailing,Sailing Women's One Person Dinghy,No medal
Jos Suso,M,Argentina,ARG,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Edgardo Rodrigues,M,Argentina,ARG,1992,Barcelona,Judo,Judo Men's Lightweight,No medal
Claudia Ambrueso,F,Argentina,ARG,1992,Barcelona,Judo,Judo Women's Half-Lightweight,No medal
Juan Garcia,M,Argentina,ARG,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, Slalom",No medal
Karla Ortiz,F,Argentina,ARG,1992,Barcelona,Diving,Diving Women's Springboard,No medal
Cristian Cantori,M,Argentina,ARG,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Patricia Tarabini,F,Argentina,ARG,1992,Barcelona,Tennis,Tennis Women's Singles,No medal
Patricia Tarabini,F,Argentina,ARG,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal
Gustavo Manfredi,M,Argentina,ARG,1992,Barcelona,Weightlifting,Weightlifting Men's Featherweight,No medal
Jorge Tripailaf,M,Argentina,ARG,1992,Barcelona,Boxing,Boxing Men's Featherweight,No medal
Max Bagott,M,Argentina,ARG,1992,Barcelona,Rowing,Rowing Men's Double Sculls,No medal
Marcelo Jasprica,M,Argentina,ARG,1992,Barcelona,Rowing,Rowing Men's Coxed Pairs,No medal
Isidro Ibarrondo,M,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Isidro Ibarrondo,M,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,No medal
Isidro Ibarrondo,M,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Isidro Ibarrondo,M,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Isidro Ibarrondo,M,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Men's Rings,No medal
Isidro Ibarrondo,M,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Leonardo Faraggi,M,Argentina,ARG,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal
Alberto Mancini,M,Argentina,ARG,1992,Barcelona,Tennis,Tennis Men's Singles,No medal
Adrin Carusilo,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Sandra Heinlein,F,Argentina,ARG,1992,Barcelona,Fencing,"Fencing Women's Foil, Individual",No medal
Emanuel Ortamendi,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Isidro Ibarrondo,M,Argentina,ARG,1992,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Yanina Martn,F,Argentina,ARG,1992,Barcelona,Fencing,"Fencing Women's Foil, Individual",No medal
Elio Carmona,M,Argentina,ARG,1992,Barcelona,Boxing,Boxing Men's Heavyweight,No medal
Sergio Rastelli,M,Argentina,ARG,1992,Barcelona,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Andrs Magnaterra,M,Argentina,ARG,1992,Barcelona,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
Jorge Wardi,M,Argentina,ARG,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,No medal
Andrs Magnaterra,M,Argentina,ARG,1992,Barcelona,Swimming,Swimming Men's 400 metres Individual Medley,No medal
Pablo Magnaterra,M,Argentina,ARG,1992,Barcelona,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Pablo Magnaterra,M,Argentina,ARG,1992,Barcelona,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Christian Ventureira,M,Argentina,ARG,1992,Barcelona,Tennis,Tennis Men's Singles,No medal
Christian Ventureira,M,Argentina,ARG,1992,Barcelona,Tennis,Tennis Men's Doubles,Bronze
Gustavo Trucco,M,Argentina,ARG,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal
Fernando Tripodi,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Gustavo Broca,M,Argentina,ARG,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Daro Aguilar,M,Argentina,ARG,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal
Alberto Spaggiari,M,Argentina,ARG,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal
Carlos Gabutti,M,Argentina,ARG,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal
Pablo Vergini,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Francisco Vivas,M,Argentina,ARG,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal
Diego Pulman,M,Argentina,ARG,1992,Barcelona,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Hae-Ja Rimasa,F,Argentina,ARG,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles,No medal
Hae-Ja Rimasa,F,Argentina,ARG,1992,Barcelona,Table Tennis,Table Tennis Women's Singles,No medal
Remigio Ferreyra,M,Argentina,ARG,1992,Barcelona,Boxing,Boxing Men's Bantamweight,No medal
Marcelo Ferreyra,M,Argentina,ARG,1992,Barcelona,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
Alejandro Prez,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Antonio Alaguire,M,Argentina,ARG,1992,Barcelona,Athletics,"Athletics Men's 10,000 metres",No medal
Fernando Cagnoni,M,Argentina,ARG,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Mariano Paolino,M,Argentina,ARG,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal
Fernando Cagnoni,M,Argentina,ARG,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Mara Paz,F,Argentina,ARG,1992,Barcelona,Tennis,Tennis Women's Singles,No medal
Sergio Gonzlez,M,Argentina,ARG,1992,Barcelona,Rowing,Rowing Men's Single Sculls,No medal
Marcelo Lpez,M,Argentina,ARG,1992,Barcelona,Weightlifting,Weightlifting Men's Featherweight,No medal
Gabriel Ramrez,M,Argentina,ARG,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Alejandra Gabaglio,F,Argentina,ARG,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles,No medal
Mara Paz,F,Argentina,ARG,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal
Andrs Trabattoni,M,Argentina,ARG,1992,Barcelona,Rowing,Rowing Men's Coxed Pairs,No medal
Gerard Vliet,M,Aruba,ARU,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal
Kimball Reynierse,M,Aruba,ARU,1992,Barcelona,Athletics,Athletics Men's Marathon,No medal
Roger Jurriens,M,Aruba,ARU,1992,Barcelona,Sailing,Sailing Men's Windsurfer,No medal
Lucien Dirksz,M,Aruba,ARU,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal
Cornelia Melis,F,Aruba,ARU,1992,Barcelona,Athletics,Athletics Women's Marathon,No medal
Michaelo Fao,M,American Samoa,ASA,1992,Barcelona,Boxing,Boxing Men's Light-Heavyweight,No medal
Eric Brown,M,American Samoa,ASA,1992,Barcelona,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
Maselino Fao,M,American Samoa,ASA,1992,Barcelona,Boxing,Boxing Men's Light-Middleweight,No medal
Rhonda Cator,F,Australia,AUS,1992,Barcelona,Badminton,Badminton Women's Singles,No medal
Rhonda Cator,F,Australia,AUS,1992,Barcelona,Badminton,Badminton Women's Doubles,No medal
Gillian Rolton,F,Australia,AUS,1992,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Gillian Rolton,F,Australia,AUS,1992,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
Angela (-walker),F,Australia,AUS,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Geoffrey Clark,M,Australia,AUS,1992,Barcelona,Water Polo,Water Polo Men's Water Polo,No medal
Leigh Habler,F,Australia,AUS,1992,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,No medal
Jaime Fernandez,M,Australia,AUS,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal
Deane Pieters,M,Australia,AUS,1992,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Kerri Tepper,F,Australia,AUS,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles,No medal
Kerri Tepper,F,Australia,AUS,1992,Barcelona,Table Tennis,Table Tennis Women's Singles,No medal
Philip Rogers,M,Australia,AUS,1992,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Philip Rogers,M,Australia,AUS,1992,Barcelona,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
Philip Rogers,M,Australia,AUS,1992,Barcelona,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Susan Hobson,F,Australia,AUS,1992,Barcelona,Athletics,"Athletics Women's 10,000 metres",No medal
Stephen Moneghetti,M,Australia,AUS,1992,Barcelona,Athletics,Athletics Men's Marathon,No medal
Craig Rogerson,M,Australia,AUS,1992,Barcelona,Diving,Diving Men's Platform,No medal
Fiona Taylor,F,Australia,AUS,1992,Barcelona,Sailing,Sailing Women's Windsurfer,No medal
Celeste Ferraris,F,Australia,AUS,1992,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Solo,No medal
Celeste Ferraris,F,Australia,AUS,1992,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal
Peter Eckhardt,M,Australia,AUS,1992,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal
John Forbes,M,Australia,AUS,1992,Barcelona,Sailing,Sailing Mixed Multihull,Bronze
John Fitzgerald,M,Australia,AUS,1992,Barcelona,Tennis,Tennis Men's Doubles,No medal
Brooke Gysen,F,Australia,AUS,1992,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Brooke Gysen,F,Australia,AUS,1992,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,No medal
Christopher Wybrow,M,Australia,AUS,1992,Barcelona,Water Polo,Water Polo Men's Water Polo,No medal
Brooke Gysen,F,Australia,AUS,1992,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,No medal
