Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Gabriel Curuchet,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Gabriel Curuchet,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Juan Curuchet,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Juan Curuchet,M,Argentina,ARG,1984,Los Angeles,Cycling,Cycling Men's Points Race,No medal
Rubn Carballo,M,Argentina,ARG,1984,Los Angeles,Boxing,Boxing Men's Flyweight,No medal
Oscar Bonini,M,Argentina,ARG,1984,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,No medal
Rubn D'andrilli,M,Argentina,ARG,1984,Los Angeles,Rowing,Rowing Men's Coxless Pairs,No medal
Roberto Oviedo,M,Argentina,ARG,1984,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,No medal
Fabin Lannutti,M,Argentina,ARG,1984,Los Angeles,Judo,Judo Men's Half-Heavyweight,No medal
Virginia Sachero,F,Argentina,ARG,1984,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,No medal
Virginia Sachero,F,Argentina,ARG,1984,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,No medal
Alberto Llorens,M,Argentina,ARG,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal
Gustavo Caldern,M,Argentina,ARG,1984,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,No medal
Leopoldo Fossati,M,Argentina,ARG,1984,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
Ricardo Fernndez,M,Argentina,ARG,1984,Los Angeles,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
Ricardo Fernndez,M,Argentina,ARG,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
Ricardo Fernndez,M,Argentina,ARG,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
Federico Lungwitz,M,Argentina,ARG,1984,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,No medal
Sergio Lucchetti,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's Foil, Individual",No medal
Sergio Lucchetti,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's Foil, Team",No medal
Sergio Lucchetti,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's epee, Individual",No medal
Sergio Lucchetti,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",No medal
Hugo Conte,M,Argentina,ARG,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball,No medal
Pedro Cceres,M,Argentina,ARG,1984,Los Angeles,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
Alicia Boscatto,F,Argentina,ARG,1984,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Alicia Boscatto,F,Argentina,ARG,1984,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Sandra Heinlein,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Team",No medal
Sandra Heinlein,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal
Julio Gmez,M,Argentina,ARG,1984,Los Angeles,Athletics,"Athletics Men's 5,000 metres",No medal
Julio Gmez,M,Argentina,ARG,1984,Los Angeles,Athletics,"Athletics Men's 10,000 metres",No medal
Alejandro Diz,M,Argentina,ARG,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball,No medal
Liliana Gngora,F,Argentina,ARG,1984,Los Angeles,Athletics,"Athletics Women's 3,000 metres",No medal
Liliana Gngora,F,Argentina,ARG,1984,Los Angeles,Athletics,"Athletics Women's 1,500 metres",No medal
Carlos Sanguinetti,M,Argentina,ARG,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal
Gustavo Ollo,M,Argentina,ARG,1984,Los Angeles,Boxing,Boxing Men's Light-Middleweight,No medal
Boris Goldstein,M,Argentina,ARG,1984,Los Angeles,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Boris Goldstein,M,Argentina,ARG,1984,Los Angeles,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Marcelo Magnasco,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's Foil, Team",No medal
Marcelo Magnasco,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's epee, Individual",No medal
Alejandro Strtico,M,Argentina,ARG,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal
Marcelo Magnasco,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",No medal
Oscar Strtico,M,Argentina,ARG,1984,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
Oscar Strtico,M,Argentina,ARG,1984,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
Hugo Corti,M,Argentina,ARG,1984,Los Angeles,Boxing,Boxing Men's Middleweight,No medal
Atilio Tass,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's Sabre, Individual",No medal
Daniel Domnguez,M,Argentina,ARG,1984,Los Angeles,Boxing,Boxing Men's Welterweight,No medal
Pedro Caino,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Martn Mallo,M,Argentina,ARG,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Martn Mallo,M,Argentina,ARG,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
Pedro Caino,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Silvana Heinlein,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Team",No medal
Silvana Heinlein,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal
Ricardo Ibarra,M,Argentina,ARG,1984,Los Angeles,Rowing,Rowing Men's Single Sculls,No medal
Atilio Vsquez,M,Argentina,ARG,1984,Los Angeles,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",No medal
Atilio Vsquez,M,Argentina,ARG,1984,Los Angeles,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal
Claudio Iannone,M,Argentina,ARG,1984,Los Angeles,Cycling,Cycling Men's Sprint,No medal
Liliana Arigoni,F,Argentina,ARG,1984,Los Angeles,Athletics,Athletics Women's High Jump,No medal
Mara Sinigaglia,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Team",No medal
Mara Sinigaglia,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal
Ral Quiroga,M,Argentina,ARG,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball,No medal
Sergio Turiace,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's Foil, Individual",No medal
Sergio Turiace,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's Foil, Team",No medal
Sergio Turiace,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",No medal
Jorge Velazco,M,Argentina,ARG,1984,Los Angeles,Sailing,Sailing Men's Windsurfer,No medal
Juan Haedo,M,Argentina,ARG,1984,Los Angeles,Cycling,Cycling Men's Points Race,No medal
Jon Uriarte,M,Argentina,ARG,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball,No medal
Sergio Sinistri,M,Argentina,ARG,1984,Los Angeles,Sailing,Sailing Mixed Multihull,No medal
Eduardo Trillini,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Martn Ferrari,M,Argentina,ARG,1984,Los Angeles,Sailing,Sailing Mixed Multihull,No medal
Justo Albarracn,M,Argentina,ARG,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
Justo Albarracn,M,Argentina,ARG,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Rubn Aguiar,M,Argentina,ARG,1984,Los Angeles,Athletics,Athletics Men's Marathon,No medal
Omar Ferrari,M,Argentina,ARG,1984,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,No medal
Pedro Ferrero,M,Argentina,ARG,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal
Daniel Castellani,M,Argentina,ARG,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball,No medal
Claudio Guindon,M,Argentina,ARG,1984,Los Angeles,Rowing,Rowing Men's Coxless Pairs,No medal
Carlos Wagenpfeil,M,Argentina,ARG,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball,No medal
Luis Juncos,M,Argentina,ARG,1984,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,No medal
Luis Juncos,M,Argentina,ARG,1984,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,No medal
Ernesto Alas,M,Argentina,ARG,1984,Los Angeles,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Fabin Ferrari,M,Argentina,ARG,1984,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,No medal
Fabin Ferrari,M,Argentina,ARG,1984,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,No medal
Eduardo Zone,M,Argentina,ARG,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
Eduardo Zone,M,Argentina,ARG,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Jos Casanova,M,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Men's Sabre, Individual",No medal
Luis Biera,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",No medal
Daniel Felizia,M,Argentina,ARG,1984,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
Marina -wood),F,Australia,AUS,1984,Los Angeles,Basketball,Basketball Women's Basketball,No medal
Michael Hillardt,M,Australia,AUS,1984,Los Angeles,Athletics,"Athletics Men's 1,500 metres",No medal
Zsigmond Kelevitz,M,Australia,AUS,1984,Los Angeles,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Michael Nobbs,M,Australia,AUS,1984,Los Angeles,Hockey,Hockey Men's Hockey,No medal
Brendon Cannon,M,Australia,AUS,1984,Los Angeles,Boxing,Boxing Men's Middleweight,No medal
Lorraine (wharton-),F,Australia,AUS,1984,Los Angeles,Hockey,Hockey Women's Hockey,No medal
Antonio Pignone,M,Australia,AUS,1984,Los Angeles,Weightlifting,Weightlifting Men's Middleweight,No medal
Sharon Kellett,F,Australia,AUS,1984,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Sharon Kellett,F,Australia,AUS,1984,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Duncan Fisher,M,Australia,AUS,1984,Los Angeles,Rowing,Rowing Men's Coxless Fours,No medal
Kim Terrell,M,Australia,AUS,1984,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,No medal
Grant Mitton,M,Australia,AUS,1984,Los Angeles,Hockey,Hockey Men's Hockey,No medal
Peter Montgomery,M,Australia,AUS,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,No medal
Craig Muller,M,Australia,AUS,1984,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze
Stephen Foley,M,Australia,AUS,1984,Los Angeles,Diving,Diving Men's Platform,No medal
Stephen Foley,M,Australia,AUS,1984,Los Angeles,Diving,Diving Men's Springboard,No medal
Robyn Grey-gardner,F,Australia,AUS,1984,Los Angeles,Rowing,Rowing Women's Coxed Fours,Bronze
Wayne Carroll,M,Australia,AUS,1984,Los Angeles,Basketball,Basketball Men's Basketball,No medal
Donald Wright,M,Australia,AUS,1984,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,No medal
Darren Clark,M,Australia,AUS,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Darren Clark,M,Australia,AUS,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal
Marcus Kerry,M,Australia,AUS,1984,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
Robert Edmonds,M,Australia,AUS,1984,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Marcus Kerry,M,Australia,AUS,1984,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,No medal
Robert Edmonds,M,Australia,AUS,1984,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Robert Edmonds,M,Australia,AUS,1984,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,No medal
Robert Edmonds,M,Australia,AUS,1984,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Christopher Wybrow,M,Australia,AUS,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,No medal
Gino Ciampa,M,Australia,AUS,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,No medal
Robert Edmonds,M,Australia,AUS,1984,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Russell Sherwell,M,Australia,AUS,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,No medal
Robert Edmonds,M,Australia,AUS,1984,Los Angeles,Gymnastics,Gymnastics Men's Rings,No medal
Robert Edmonds,M,Australia,AUS,1984,Los Angeles,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Ian Edmunds,M,Australia,AUS,1984,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze
Glynis -cearns),F,Australia,AUS,1984,Los Angeles,Athletics,Athletics Women's Heptathlon,Gold
Glynis -cearns),F,Australia,AUS,1984,Los Angeles,Athletics,Athletics Women's Long Jump,No medal
Glynis -cearns),F,Australia,AUS,1984,Los Angeles,Athletics,Athletics Women's 100 metres Hurdles,No medal
Gary Sheard,M,Australia,AUS,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal
Elizabeth (-thompson),F,Australia,AUS,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Victoria (rose-),F,Australia,AUS,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Victoria (rose-),F,Australia,AUS,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal
Michael Lynch,M,Australia,AUS,1984,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",No medal
Michael Lynch,M,Australia,AUS,1984,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Karen (-higgison),F,Australia,AUS,1984,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,Silver
Patricia Cockrem,F,Australia,AUS,1984,Los Angeles,Basketball,Basketball Women's Basketball,No medal
Karen (-higgison),F,Australia,AUS,1984,Los Angeles,Swimming,Swimming Women's 400 metres Individual Medley,No medal
Gary Gullock,M,Australia,AUS,1984,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,Silver
Daniel Morseu,M,Australia,AUS,1984,Los Angeles,Basketball,Basketball Men's Basketball,No medal
Dinko Lukin,M,Australia,AUS,1984,Los Angeles,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
Robert Castella,M,Australia,AUS,1984,Los Angeles,Athletics,Athletics Men's Marathon,No medal
Richard Lumb,M,Australia,AUS,1984,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,No medal
Julie Nykiel,F,Australia,AUS,1984,Los Angeles,Basketball,Basketball Women's Basketball,No medal
Ion Popa,M,Australia,AUS,1984,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze
Marian (bell-),F,Australia,AUS,1984,Los Angeles,Hockey,Hockey Women's Hockey,No medal
Christopher Blake,M,Australia,AUS,1984,Los Angeles,Archery,Archery Men's Individual,No medal
Richard Finch,M,Australia,AUS,1984,Los Angeles,Boxing,Boxing Men's Light-Middleweight,No medal
Wayne Roycroft,M,Australia,AUS,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
