Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Osvaldo Scandola,M,Argentina,ARG,1976,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal
Jorge Disera,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Firmo Buabud,M,Argentina,ARG,1976,Montreal,Shooting,Shooting Mixed Skeet,No medal
Juan Pirn,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's epee, Individual",No medal
Juan Pirn,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's epee, Team",No medal
Patricia Spohn,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Patricia Spohn,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Patricia Spohn,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Jorge Ivorra,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Claudia Bellotto,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Claudia Bellotto,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 200 metres Backstroke,No medal
Claudia Bellotto,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Claudia Bellotto,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 100 metres Backstroke,No medal
Jorge Ro,M,Argentina,ARG,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal
Guillermo Pellegrini,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
Jorge Flia,M,Argentina,ARG,1976,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal
Carlos Rawson,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Juan Gavajda,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's Sabre, Team",No medal
Juan Gavajda,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's Sabre, Individual",No medal
Ral Labbate,M,Argentina,ARG,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Ral Labbate,M,Argentina,ARG,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal
Carlos Rawson,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal
Carlos Alfonso,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Carlos Alfonso,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal
Csar Raguso,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Marcelo Mndez,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's Sabre, Team",No medal
Hugo Aberastegui,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal
Marcelo Biano,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Oswaldo Frossasco,M,Argentina,ARG,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Oswaldo Frossasco,M,Argentina,ARG,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal
Flvio Giacomi,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Juan Surez,M,Argentina,ARG,1976,Montreal,Boxing,Boxing Men's Light-Heavyweight,No medal
Roberto Tagle,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Roberto Tagle,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
Jorge Glerean,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
ngel Boyenechea,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
ngel Boyenechea,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal
Alberto Glerean,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Susana Coppo,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Carlos Braconi,M,Argentina,ARG,1976,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal
Carlos Braconi,M,Argentina,ARG,1976,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal
Susana Coppo,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Susana Coppo,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 400 metres Freestyle,No medal
Susana Coppo,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 100 metres Freestyle,No medal
Susana Coppo,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 200 metres Freestyle,No medal
Ricardo Fernndez,M,Argentina,ARG,1976,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal
Fernando Kedinger,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Ignacio Daz,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal
Jorge Ruiz,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Gerardo Constantini,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal
Marcelo Gismondi,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Coxless Fours,No medal
Fernando Lpiz,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's Foil, Individual",No medal
Fernando Lpiz,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's epee, Team",No medal
Fernando Lpiz,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's Sabre, Team",No medal
Tito Steiner,M,Argentina,ARG,1976,Montreal,Athletics,Athletics Men's Decathlon,No medal
Andrs Robinson,M,Argentina,ARG,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal
Ral Tettamanti,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal
Omar Vergara,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's Foil, Individual",No medal
Omar Vergara,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's epee, Individual",No medal
Omar Vergara,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's epee, Team",No medal
Oscar Strtico,M,Argentina,ARG,1976,Montreal,Judo,Judo Men's Half-Middleweight,No medal
Ricardo Ibarra,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Single Sculls,No medal
Luis Costa,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Vctor Grunmann,M,Argentina,ARG,1976,Montreal,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
Vctor Grunmann,M,Argentina,ARG,1976,Montreal,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal
Juan Turri,M,Argentina,ARG,1976,Montreal,Athletics,Athletics Men's Shot Put,No medal
Daniel Feraud,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's Foil, Individual",No medal
Daniel Feraud,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's epee, Individual",No medal
Daniel Feraud,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's epee, Team",No medal
Osvaldo Zanni,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Alfredo Quaquarini,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Rodolfo Grazzini,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Luis Portelli,M,Argentina,ARG,1976,Montreal,Judo,Judo Men's Half-Heavyweight,No medal
Luis Portelli,M,Argentina,ARG,1976,Montreal,Judo,Judo Men's Open Class,No medal
Juan Haedo,M,Argentina,ARG,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Juan Haedo,M,Argentina,ARG,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal
Juan Recondo,M,Argentina,ARG,1976,Montreal,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal
Rodolfo Grazzini,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal
Conrado Porta,M,Argentina,ARG,1976,Montreal,Swimming,Swimming Men's 100 metres Backstroke,No medal
Juan Firpo,M,Argentina,ARG,1976,Montreal,Sailing,Sailing Mixed One Person Dinghy,No medal
Conrado Porta,M,Argentina,ARG,1976,Montreal,Swimming,Swimming Men's 200 metres Backstroke,No medal
Jorge Segurado,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal
Argentino Jr.,M,Argentina,ARG,1976,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Rossana Juncos,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Rossana Juncos,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Jorge Molina,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Coxless Fours,No medal
Carlos Denari,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Coxless Fours,No medal
Daniel Casagrande,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Gustavo Paolucci,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Luis Portillo,M,Argentina,ARG,1976,Montreal,Boxing,Boxing Men's Light-Welterweight,No medal
Rossana Juncos,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 100 metres Freestyle,No medal
Rossana Juncos,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 100 metres Butterfly,No medal
Rossana Juncos,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 200 metres Butterfly,No medal
Rossana Juncos,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Marcelo Pazos,M,Argentina,ARG,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Pedro Ferrero,M,Argentina,ARG,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal
Jos Casanova,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's Sabre, Individual",No medal
Jos Casanova,M,Argentina,ARG,1976,Montreal,Fencing,"Fencing Men's Sabre, Team",No medal
Hctor Patri,M,Argentina,ARG,1976,Montreal,Boxing,Boxing Men's Light-Flyweight,No medal
Osvaldo Benvenuti,M,Argentina,ARG,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Osvaldo Benvenuti,M,Argentina,ARG,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal
Oscar Yuston,M,Argentina,ARG,1976,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal
Juan Tuma,M,Argentina,ARG,1976,Montreal,Rowing,Rowing Men's Coxless Fours,No medal
Sergio Fiszman,M,Argentina,ARG,1976,Montreal,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Sergio Fiszman,M,Argentina,ARG,1976,Montreal,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Peter Kesting,M,Australia,AUS,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal
Denis Pigott,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Gary Uebergang,M,Australia,AUS,1976,Montreal,Rowing,Rowing Men's Coxed Eights,No medal
Denis Pigott,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
Zsigmond Kelevitz,M,Australia,AUS,1976,Montreal,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Stephen Foley,M,Australia,AUS,1976,Montreal,Diving,Diving Men's Platform,No medal
Stephen Foley,M,Australia,AUS,1976,Montreal,Diving,Diving Men's Springboard,No medal
Peter Montgomery,M,Australia,AUS,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal
Maxwell Binnington,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 110 metres Hurdles,No medal
Maxwell Binnington,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Alexander Taransky,M,Australia,AUS,1976,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal
Warren Rock,M,Australia,AUS,1976,Montreal,Sailing,Sailing Mixed Multihull,No medal
Randall Goff,M,Australia,AUS,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal
Neil Rogers,M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 100 metres Freestyle,No medal
Neil Rogers,M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 100 metres Butterfly,No medal
Neil Rogers,M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
David Fitzsimons,M,Australia,AUS,1976,Montreal,Athletics,"Athletics Men's 10,000 metres",No medal
Robert Edmond,M,Australia,AUS,1976,Montreal,Weightlifting,Weightlifting Men's Super-Heavyweight,No medal
Michelle (-eriksson),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 200 metres Butterfly,No medal
Peter Fitzgerald,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 200 metres,No medal
Peter Fitzgerald,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 100 metres,No medal
Michelle (-eriksson),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 200 metres Freestyle,No medal
David Forbes,M,Australia,AUS,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal
Stephen Wyatt,M,Australia,AUS,1976,Montreal,Weightlifting,Weightlifting Men's Heavyweight,No medal
Jennifer (-beer),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Jennifer (-beer),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Jennifer (-beer),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 100 metres Freestyle,No medal
Douglas Golder,M,Australia,AUS,1976,Montreal,Hockey,Hockey Men's Hockey,Silver
James Roycroft,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
James Roycroft,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Wanita (-paul),F,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Wanita (-paul),F,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Wanita (-paul),F,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Women's Horse Vault,No medal
Wanita (-paul),F,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Wanita (-paul),F,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Women's Balance Beam,No medal
Barry Roycroft,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Barry Roycroft,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
Kevin Bacon,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Kevin Bacon,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
Andris Blicavs,M,Australia,AUS,1976,Montreal,Basketball,Basketball Men's Basketball,No medal
Athol Macdonald,M,Australia,AUS,1976,Montreal,Rowing,Rowing Men's Coxed Eights,No medal
Garry Sutton,M,Australia,AUS,1976,Montreal,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Malcolm Poole,M,Australia,AUS,1976,Montreal,Hockey,Hockey Men's Hockey,Silver
Ian Ruff,M,Australia,AUS,1976,Montreal,Sailing,Sailing Mixed Two Person Dinghy,Bronze
Wayne Roycroft,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
Wayne Roycroft,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Ian Luxford,M,Australia,AUS,1976,Montreal,Rowing,Rowing Men's Coxless Pairs,No medal
Michelle (-cole),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 100 metres Backstroke,No medal
Rodney Woods,M,Australia,AUS,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal
Michelle (-cole),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 200 metres Backstroke,No medal
Michelle (-cole),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Peter Shakespear,M,Australia,AUS,1976,Montreal,Rowing,Rowing Men's Coxed Eights,No medal
Peter Wray,M,Australia,AUS,1976,Montreal,Shooting,Shooting Mixed Trap,No medal
Stephen Holland,M,Australia,AUS,1976,Montreal,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
Stephen Holland,M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 400 metres Freestyle,No medal
Peter Macken,M,Australia,AUS,1976,Montreal,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Stuart Carter,M,Australia,AUS,1976,Montreal,Rowing,Rowing Men's Coxed Eights,No medal
Andrew Campbell,M,Australia,AUS,1976,Montreal,Basketball,Basketball Men's Basketball,No medal
Ian Clubb,M,Australia,AUS,1976,Montreal,Rowing,Rowing Men's Coxed Eights,No medal
Donald Baird,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's Pole Vault,No medal
John Maddock,M,Australia,AUS,1976,Montreal,Basketball,Basketball Men's Basketball,No medal
David Woods,M,Australia,AUS,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal
Adrian Powell,M,Australia,AUS,1976,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Malcolm Shaw,M,Australia,AUS,1976,Montreal,Rowing,Rowing Men's Coxed Eights,No medal
Philip Mcelwaine,M,Australia,AUS,1976,Montreal,Boxing,Boxing Men's Middleweight,No medal
Raymond Tomlinson,M,Australia,AUS,1976,Montreal,Basketball,Basketball Men's Basketball,No medal
Marcus (leembruggen-),M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Marcus (leembruggen-),M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 100 metres Backstroke,No medal
Bethanie (-kearney),F,Australia,AUS,1976,Montreal,Athletics,Athletics Women's 400 metres,No medal
Bethanie (-kearney),F,Australia,AUS,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,No medal
Wayne Hammond,M,Australia,AUS,1976,Montreal,Hockey,Hockey Men's Hockey,Silver
Peter Grant,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Peter Grant,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 400 metres Hurdles,No medal
Maxwell Metzker,M,Australia,AUS,1976,Montreal,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
Maxwell Metzker,M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 400 metres Freestyle,No medal
Peter Grant,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 400 metres,No medal
Marcus (leembruggen-),M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 200 metres Backstroke,No medal
Ross Haywood,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 20 kilometres Walk,No medal
Ross Haywood,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's Marathon,No medal
David Chettle,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's Marathon,No medal
David Neesham,M,Australia,AUS,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal
Brian Tink,M,Australia,AUS,1976,Montreal,Boxing,Boxing Men's Bantamweight,No medal
Charlene (neighbour-),F,Australia,AUS,1976,Montreal,Athletics,Athletics Women's 800 metres,No medal
Charlene (neighbour-),F,Australia,AUS,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,No medal
Sonya (-seville),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 200 metres Freestyle,No medal
Terrence Reilly,M,Australia,AUS,1976,Montreal,Archery,Archery Men's Individual,No medal
Graeme Reid,M,Australia,AUS,1976,Montreal,Hockey,Hockey Men's Hockey,Silver
John Hoek,M,Australia,AUS,1976,Montreal,Judo,Judo Men's Half-Middleweight,No medal
Christopher Shinners,M,Australia,AUS,1976,Montreal,Rowing,Rowing Men's Coxless Pairs,No medal
Norman Harrison,M,Australia,AUS,1976,Montreal,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal
Richard Charlesworth,M,Australia,AUS,1976,Montreal,Hockey,Hockey Men's Hockey,Silver
Mervyn Bennett,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
Mervyn Bennett,M,Australia,AUS,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Paul Nash,M,Australia,AUS,1976,Montreal,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
Carole Toy,F,Australia,AUS,1976,Montreal,Archery,Archery Women's Individual,No medal
Gregory Benko,M,Australia,AUS,1976,Montreal,Fencing,"Fencing Men's Foil, Individual",No medal
Gregory Benko,M,Australia,AUS,1976,Montreal,Fencing,"Fencing Men's epee, Individual",No medal
John Trail,M,Australia,AUS,1976,Montreal,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Peter Farmer,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's Hammer Throw,No medal
Lesleigh (-mayes),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Lesleigh (-mayes),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 200 metres Freestyle,No medal
Lesleigh (-mayes),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 100 metres Freestyle,No medal
Ian Chandler,M,Australia,AUS,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
David Bell,M,Australia,AUS,1976,Montreal,Hockey,Hockey Men's Hockey,Silver
Donald Gowland,M,Australia,AUS,1976,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal
Donald Hanly,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 400 metres Hurdles,No medal
Donald Hanly,M,Australia,AUS,1976,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Philip Cheetham,M,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Philip Cheetham,M,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Men's Rings,No medal
Linda (-lepore),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Linda (-lepore),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 200 metres Butterfly,No medal
Linda (-lepore),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 100 metres Butterfly,No medal
Philip Cheetham,M,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Philip Cheetham,M,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Philip Cheetham,M,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Men's Horse Vault,No medal
Philip Cheetham,M,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Philip Cheetham,M,Australia,AUS,1976,Montreal,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Kevin Nichols,M,Australia,AUS,1976,Montreal,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Jenny (-wetton),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 400 metres Freestyle,No medal
Jenny (-wetton),F,Australia,AUS,1976,Montreal,Swimming,Swimming Women's 800 metres Freestyle,No medal
Marcus Kerry,M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 200 metres Freestyle,No medal
Marcus Kerry,M,Australia,AUS,1976,Montreal,Swimming,Swimming Men's 100 metres Backstroke,No medal
Ronald Riley,M,Australia,AUS,1976,Montreal,Hockey,Hockey Men's Hockey,Silver
