Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Oscar Gmez,M,Argentina,ARG,1996,Atlanta,Boxing,Boxing Men's Light-Middleweight,No medal
Agustn Cano,M,Argentina,ARG,1996,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,No medal
Mara Cruz,F,Argentina,ARG,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Mara Cruz,F,Argentina,ARG,1996,Atlanta,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Mara Cruz,F,Argentina,ARG,1996,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Alicia Barrancos,F,Argentina,ARG,1996,Atlanta,Swimming,Swimming Women's 800 metres Freestyle,No medal
Alicia Barrancos,F,Argentina,ARG,1996,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal
Claudia Ambrueso,F,Argentina,ARG,1996,Atlanta,Judo,Judo Women's Half-Lightweight,No medal
Hctor Pineda,M,Argentina,ARG,1996,Atlanta,Football,Football Men's Football,Silver
Fabrizio Nieva,M,Argentina,ARG,1996,Atlanta,Boxing,Boxing Men's Lightweight,No medal
Fernando Borrero,M,Argentina,ARG,1996,Atlanta,Volleyball,Volleyball Men's Volleyball,No medal
Javier Correa,M,Argentina,ARG,1996,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",No medal
Javier Correa,M,Argentina,ARG,1996,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Horacio Sicilia,M,Argentina,ARG,1996,Atlanta,Rowing,Rowing Men's Coxless Fours,No medal
Mariana Aranguren,F,Argentina,ARG,1996,Atlanta,Hockey,Hockey Women's Hockey,No medal
Alejandro Romano,M,Argentina,ARG,1996,Atlanta,Volleyball,Volleyball Men's Volleyball,No medal
