Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Ahmed Sad,M,Algeria,ALG,1980,Moskva,Boxing,Boxing Men's Light-Flyweight,No medal
Djillali Brahim,M,Algeria,ALG,1980,Moskva,Judo,Judo Men's Lightweight,No medal
Mohamed Moualek,M,Algeria,ALG,1980,Moskva,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Mahmoud Guendouz,M,Algeria,ALG,1980,Moskva,Football,Football Men's Football,No medal
El-Hachemi Abdenouz,M,Algeria,ALG,1980,Moskva,Athletics,"Athletics Men's 5,000 metres",No medal
Abderrahmane Morceli,M,Algeria,ALG,1980,Moskva,Athletics,"Athletics Men's 1,500 metres",No medal
Abdelhakim Bitat,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Ahmed Moussa,M,Algeria,ALG,1980,Moskva,Judo,Judo Men's Extra-Lightweight,No medal
Djamel Yahiouche,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Djamel Yahiouche,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Djamel Yahiouche,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 100 metres Butterfly,No medal
Djamel Yahiouche,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 200 metres Butterfly,No medal
Mohamed Gouni,M,Algeria,ALG,1980,Moskva,Weightlifting,Weightlifting Men's Featherweight,No medal
Omar Yousfi,M,Algeria,ALG,1980,Moskva,Weightlifting,Weightlifting Men's Heavyweight I,No medal
Rachid Habchaoui,M,Algeria,ALG,1980,Moskva,Athletics,"Athletics Men's 5,000 metres",No medal
Mohamed Halimi,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 100 metres Freestyle,No medal
Mohamed Halimi,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Rashid Mokhrani,M,Algeria,ALG,1980,Moskva,Handball,Handball Men's Handball,No medal
Rachid Habchaoui,M,Algeria,ALG,1980,Moskva,Athletics,"Athletics Men's 10,000 metres",No medal
Mohamed Hachaichi,M,Algeria,ALG,1980,Moskva,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal
Ali Fergani,M,Algeria,ALG,1980,Moskva,Football,Football Men's Football,No medal
Reda Yadi,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Reda Yadi,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 200 metres Freestyle,No medal
Azzedine Bouzerar,M,Algeria,ALG,1980,Moskva,Handball,Handball Men's Handball,No medal
Mohamed Ghrib,M,Algeria,ALG,1980,Moskva,Football,Football Men's Football,No medal
Mouloud Mekhnache,M,Algeria,ALG,1980,Moskva,Handball,Handball Men's Handball,No medal
Djamel Menad,M,Algeria,ALG,1980,Moskva,Football,Football Men's Football,No medal
Abdel Bergheul,M,Algeria,ALG,1980,Moskva,Handball,Handball Men's Handball,No medal
Derradji Harek,M,Algeria,ALG,1980,Moskva,Athletics,Athletics Men's 800 metres,No medal
Derradji Harek,M,Algeria,ALG,1980,Moskva,Athletics,"Athletics Men's 1,500 metres",No medal
Chaabane Merzekane,M,Algeria,ALG,1980,Moskva,Football,Football Men's Football,No medal
Ahmed Farfar,M,Algeria,ALG,1980,Moskva,Handball,Handball Men's Handball,No medal
Tahar Hamou,M,Algeria,ALG,1980,Moskva,Fencing,"Fencing Men's Foil, Individual",No medal
Abdel Hamiche,M,Algeria,ALG,1980,Moskva,Handball,Handball Men's Handball,No medal
Mohamed Bendahmane,M,Algeria,ALG,1980,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Abdel Djemil,M,Algeria,ALG,1980,Moskva,Handball,Handball Men's Handball,No medal
Taj Saoula,M,Algeria,ALG,1980,Moskva,Football,Football Men's Football,No medal
Francesco Fris,M,Andorra,AND,1980,Moskva,Shooting,Shooting Mixed Trap,No medal
Joan Roca,M,Andorra,AND,1980,Moskva,Shooting,Shooting Mixed Trap,No medal
Marcos Daniel,M,Angola,ANG,1980,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Bernardo Manuel,M,Angola,ANG,1980,Moskva,Athletics,"Athletics Men's 5,000 metres",No medal
Marcos Daniel,M,Angola,ANG,1980,Moskva,Swimming,Swimming Men's 100 metres Butterfly,No medal
Ablio Cabral,M,Angola,ANG,1980,Moskva,Boxing,Boxing Men's Featherweight,No medal
Jos Almeida,M,Angola,ANG,1980,Moskva,Boxing,Boxing Men's Bantamweight,No medal
Michele Pessoa,F,Angola,ANG,1980,Moskva,Swimming,Swimming Women's 100 metres Freestyle,No medal
Michele Pessoa,F,Angola,ANG,1980,Moskva,Swimming,Swimming Women's 100 metres Backstroke,No medal
Fernando Lopes,M,Angola,ANG,1980,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Francisco Santos,M,Angola,ANG,1980,Moskva,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Francisco Santos,M,Angola,ANG,1980,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Jorge Lima,M,Angola,ANG,1980,Moskva,Swimming,Swimming Men's 100 metres Backstroke,No medal
Jorge Lima,M,Angola,ANG,1980,Moskva,Swimming,Swimming Men's 200 metres Freestyle,No medal
Jorge Lima,M,Angola,ANG,1980,Moskva,Swimming,Swimming Men's 100 metres Freestyle,No medal
Ildio Sirgado,M,Angola,ANG,1980,Moskva,Athletics,Athletics Men's 100 metres,No medal
Rubn Incio,M,Angola,ANG,1980,Moskva,Athletics,Athletics Men's 200 metres,No medal
Jorge Lima,M,Angola,ANG,1980,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Alberto Coelho,M,Angola,ANG,1980,Moskva,Boxing,Boxing Men's Lightweight,No medal
Zsigmond Kelevitz,M,Australia,AUS,1980,Moskva,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Yvonne Hill,F,Australia,AUS,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal
Peter Montgomery,M,Australia,AUS,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
Stephen Foley,M,Australia,AUS,1980,Moskva,Diving,Diving Men's Springboard,No medal
Stephen Foley,M,Australia,AUS,1980,Moskva,Diving,Diving Men's Platform,No medal
Randall Goff,M,Australia,AUS,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
David Fitzsimons,M,Australia,AUS,1980,Moskva,Athletics,"Athletics Men's 5,000 metres",No medal
Michelle (-eriksson),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 400 metres Freestyle,No medal
Marcus Kerry,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Michael Pikos,M,Australia,AUS,1980,Moskva,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
Geoffrey Pike,M,Australia,AUS,1980,Moskva,Boxing,Boxing Men's Light-Heavyweight,No medal
Michelle (-eriksson),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 800 metres Freestyle,Gold
Michelle (-eriksson),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 200 metres Butterfly,Bronze
Marcus Kerry,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 200 metres Backstroke,Bronze
Colin Fitzgerald,M,Australia,AUS,1980,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Scott Dumbrell,M,Australia,AUS,1980,Moskva,Archery,Archery Men's Individual,No medal
Daniel Morseu,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Lindsay Nylund,M,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Lindsay Nylund,M,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Men's Rings,No medal
Robert Castella,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's Marathon,No medal
Lindsay Nylund,M,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Lindsay Nylund,M,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Lindsay Nylund,M,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Men's Horse Vault,No medal
Lindsay Nylund,M,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Lindsay Nylund,M,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Kelvin Poole,M,Australia,AUS,1980,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Kelvin Poole,M,Australia,AUS,1980,Moskva,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Garry Sutton,M,Australia,AUS,1980,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Paul Moorfoot,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 200 metres Backstroke,No medal
Michael Picken,M,Australia,AUS,1980,Moskva,Judo,Judo Men's Lightweight,No medal
Paul Moorfoot,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 200 metres Butterfly,No medal
Paul Moorfoot,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 400 metres Individual Medley,No medal
Ian Campbell,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's Triple Jump,No medal
Gael Mulhall-martin,F,Australia,AUS,1980,Moskva,Athletics,Athletics Women's Shot Put,No medal
Elizabeth Forrest,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Gael Mulhall-martin,F,Australia,AUS,1980,Moskva,Athletics,Athletics Women's Discus Throw,No medal
Elizabeth Forrest,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 200 metres Backstroke,No medal
Elizabeth Forrest,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 100 metres Backstroke,No medal
David Hollister,M,Australia,AUS,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal
Gary Honey,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's Long Jump,No medal
Valerie Mcfarlane-beddoe,F,Australia,AUS,1980,Moskva,Diving,Diving Women's Springboard,No medal
Valerie Mcfarlane-beddoe,F,Australia,AUS,1980,Moskva,Diving,Diving Women's Platform,No medal
Marcus (leembruggen-),M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 200 metres Backstroke,No medal
Marcus (leembruggen-),M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Maxwell Metzker,M,Australia,AUS,1980,Moskva,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
Maxwell Metzker,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 400 metres Freestyle,No medal
Marcus (leembruggen-),M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 100 metres Freestyle,No medal
Marcus (leembruggen-),M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Marcus (leembruggen-),M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 100 metres Backstroke,No medal
Maxwell Metzker,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
David Neesham,M,Australia,AUS,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
John Bolt,M,Australia,AUS,1980,Moskva,Rowing,Rowing Men's Coxless Pairs,No medal
Timothy Young,M,Australia,AUS,1980,Moskva,Rowing,Rowing Men's Coxed Eights,No medal
Michael Young,M,Australia,AUS,1980,Moskva,Judo,Judo Men's Half-Lightweight,No medal
Carole Toy,F,Australia,AUS,1980,Moskva,Archery,Archery Women's Individual,No medal
Gregory Benko,M,Australia,AUS,1980,Moskva,Fencing,"Fencing Men's Foil, Individual",No medal
Gregory Benko,M,Australia,AUS,1980,Moskva,Fencing,"Fencing Men's epee, Individual",No medal
Sally (-withers),F,Australia,AUS,1980,Moskva,Rowing,Rowing Women's Coxed Fours,No medal
Peter Farmer,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's Hammer Throw,No medal
Anthony Falson,M,Australia,AUS,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
Marcus Carew,M,Australia,AUS,1980,Moskva,Judo,Judo Men's Middleweight,No medal
Ronald Mckeon,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 200 metres Freestyle,No medal
Ronald Mckeon,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 400 metres Freestyle,No medal
Ronald Mckeon,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Peter Evans,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Peter Evans,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
Peter Evans,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Gordon Mcleod,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Stephen Handley,M,Australia,AUS,1980,Moskva,Rowing,Rowing Men's Coxed Eights,No medal
Kevin Nichols,M,Australia,AUS,1980,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Michael Turner,M,Australia,AUS,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
Donald Mitchell,M,Australia,AUS,1980,Moskva,Weightlifting,Weightlifting Men's Heavyweight II,No medal
Peter Hadfield,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's Decathlon,No medal
Charles Turner,M,Australia,AUS,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
Michele Ferguson,F,Australia,AUS,1980,Moskva,Fencing,"Fencing Women's Foil, Individual",No medal
Denise Robertson-boyd,F,Australia,AUS,1980,Moskva,Athletics,Athletics Women's 200 metres,No medal
Denise Robertson-boyd,F,Australia,AUS,1980,Moskva,Athletics,Athletics Women's 100 metres,No medal
Marcus Kerry,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 100 metres Backstroke,No medal
Marcus Kerry,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Petra Rivers,F,Australia,AUS,1980,Moskva,Athletics,Athletics Women's Javelin Throw,No medal
Richard Mitchell,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's 400 metres,Silver
Robert Barrie,M,Australia,AUS,1980,Moskva,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Gerard Barrett,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's Marathon,No medal
Kenrick Tucker,M,Australia,AUS,1980,Moskva,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Kenrick Tucker,M,Australia,AUS,1980,Moskva,Cycling,Cycling Men's Sprint,No medal
Michael Tucker,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Julian Muspratt,M,Australia,AUS,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
Kerry (-lindsay),F,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Kerry (-lindsay),F,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Kerry (-lindsay),F,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Women's Horse Vault,No medal
Kerry (-lindsay),F,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Kerry (-lindsay),F,Australia,AUS,1980,Moskva,Gymnastics,Gymnastics Women's Balance Beam,No medal
Pamela Matthews,F,Australia,AUS,1980,Moskva,Athletics,Athletics Women's Javelin Throw,No medal
David England,M,Australia,AUS,1980,Moskva,Rowing,Rowing Men's Coxed Eights,No medal
Karen (-ramsay),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 200 metres Freestyle,No medal
Karen (-ramsay),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Karen (-ramsay),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 100 metres Butterfly,No medal
Karen (-ramsay),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 200 metres Butterfly,No medal
Karen (-ramsay),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Andrew Kerr,M,Australia,AUS,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
Leslie Riddle,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Barry Kelly,M,Australia,AUS,1980,Moskva,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Barry Kelly,M,Australia,AUS,1980,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Crosbie Baulch,M,Australia,AUS,1980,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Brian Richardson,M,Australia,AUS,1980,Moskva,Rowing,Rowing Men's Coxed Eights,No medal
Anne (-young),F,Australia,AUS,1980,Moskva,Rowing,Rowing Women's Coxed Fours,No medal
Robert Lang,M,Australia,AUS,1980,Moskva,Rowing,Rowing Men's Coxless Pairs,No medal
Deborah (-beresford),F,Australia,AUS,1980,Moskva,Athletics,Athletics Women's 100 metres,No medal
Neil Brooks,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Neil Brooks,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 100 metres Freestyle,No medal
Pamela (-marshall),F,Australia,AUS,1980,Moskva,Rowing,Rowing Women's Coxed Fours,No medal
Lisa Curry-kenny,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Lisa Curry-kenny,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 400 metres Individual Medley,No medal
Lisa Curry-kenny,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Lisa Curry-kenny,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Lisa Curry-kenny,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 100 metres Butterfly,No medal
David Scarfe,M,Australia,AUS,1980,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Peter Ali,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Susanne Palfreyman,F,Australia,AUS,1980,Moskva,Rowing,Rowing Women's Coxed Fours,No medal
Christopher Brown,M,Australia,AUS,1980,Moskva,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
Rosemary -fydler),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Rosemary -fydler),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Rosemary -fydler),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 800 metres Freestyle,No medal
Rosemary -fydler),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 400 metres Freestyle,No medal
Rosemary -fydler),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 200 metres Freestyle,No medal
Rosemary -fydler),F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 100 metres Freestyle,No medal
Perry Crosswhite,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Stephen Breheny,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Christine Annison-stanton,F,Australia,AUS,1980,Moskva,Athletics,Athletics Women's High Jump,No medal
Remo Sansonetti,M,Australia,AUS,1980,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Remo Sansonetti,M,Australia,AUS,1980,Moskva,Cycling,"Cycling Men's Road Race, Individual",No medal
Graeme Brewer,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 200 metres Freestyle,Bronze
Willi Sawall,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's 50 kilometres Walk,No medal
Lorenzo Orsini,M,Australia,AUS,1980,Moskva,Weightlifting,Weightlifting Men's Bantamweight,No medal
Verna Westwood,F,Australia,AUS,1980,Moskva,Rowing,Rowing Women's Coxed Fours,No medal
Islay Lee,M,Australia,AUS,1980,Moskva,Rowing,Rowing Men's Coxed Eights,No medal
Robert Lee,M,Australia,AUS,1980,Moskva,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Robert Lee,M,Australia,AUS,1980,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Graeme Brewer,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Graeme Brewer,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 400 metres Freestyle,No medal
Kenneth Vidler,M,Australia,AUS,1980,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Lindsay Spencer,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Lindsay Spencer,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Graeme Brewer,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 100 metres Freestyle,No medal
Philip Smyth,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Ian Davies,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Lawrence Sengstock,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Peter Walsh,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Glenn Patching,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Glenn Patching,M,Australia,AUS,1980,Moskva,Swimming,Swimming Men's 100 metres Backstroke,No medal
Robert Kabbas,M,Australia,AUS,1980,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Graham Seers,M,Australia,AUS,1980,Moskva,Cycling,"Cycling Men's Road Race, Individual",No medal
William Scott,M,Australia,AUS,1980,Moskva,Athletics,"Athletics Men's 10,000 metres",No medal
Georgina Parkes,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 200 metres Backstroke,No medal
Georgina Parkes,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 100 metres Backstroke,No medal
Michelle Pearson,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 100 metres Freestyle,No medal
Michelle Pearson,F,Australia,AUS,1980,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Robert Bryant,M,Australia,AUS,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
Melvyn Dalgleish,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Helen (-ius),F,Australia,AUS,1980,Moskva,Fencing,"Fencing Women's Foil, Individual",No medal
David Smith,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's 20 kilometres Walk,No medal
David Smith,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's 50 kilometres Walk,No medal
Christopher Wardlaw,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's Marathon,No medal
William Dankbaar,M,Australia,AUS,1980,Moskva,Rowing,Rowing Men's Coxed Eights,No medal
John Sumegi,M,Australia,AUS,1980,Moskva,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
John Sumegi,M,Australia,AUS,1980,Moskva,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal
Kenneth Lorraway,M,Australia,AUS,1980,Moskva,Athletics,Athletics Men's Triple Jump,No medal
