Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Stuart Laidlaw,M,Winnipeg Shamrocks-1,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
Snake Eater,M,Mohawk Indians-2,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
Albert Johnston,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
Benjamin Jamieson,M,Winnipeg Shamrocks-1,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
Robert Lane,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
Black Hawk,M,Mohawk Indians-2,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
Black Eagle,M,Mohawk Indians-2,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
Joseph Blanchard,M,Winnipeg Shamrocks-1,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
Night Hawk,M,Mohawk Indians-2,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
Flat Iron,M,Mohawk Indians-2,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
John Gourlay,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
John Flett,M,Winnipeg Shamrocks-1,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
Half Moon,M,Mohawk Indians-2,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
Rain Face,M,Mohawk Indians-2,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
George Cattanach,M,Winnipeg Shamrocks-1,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
Percival Molson,M,Canada,CAN,1904,St. Louis,Athletics,Athletics Men's 400 metres,No medal
Frederick Ferguson,M,Canada,CAN,1904,St. Louis,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
Frederick Ferguson,M,Canada,CAN,1904,St. Louis,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
William Twaits,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
John Hagerman,M,Canada,CAN,1904,St. Louis,Athletics,Athletics Men's Long Jump,No medal
John Hagerman,M,Canada,CAN,1904,St. Louis,Athletics,Athletics Men's Triple Jump,No medal
Lawrence Pentland,M,Winnipeg Shamrocks-1,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
William Brennagh,M,Winnipeg Shamrocks-1,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
George (-brett),M,Winnipeg Shamrocks-1,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
William Wadsworth,M,Toronto Argonauts,CAN,1904,St. Louis,Rowing,Rowing Men's Coxed Eights,Silver
William Burns,M,Winnipeg Shamrocks-1,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
John Peck,M,Canada,CAN,1904,St. Louis,Athletics,Athletics Men's 800 metres,No medal
Joseph Sr.,M,Toronto Argonauts,CAN,1904,St. Louis,Rowing,Rowing Men's Coxed Eights,Silver
John Fraser,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
Philip Boyd,M,Toronto Argonauts,CAN,1904,St. Louis,Rowing,Rowing Men's Coxed Eights,Silver
Alexander Hall,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
William Rice,M,Toronto Argonauts,CAN,1904,St. Louis,Rowing,Rowing Men's Coxed Eights,Silver
Albert Henderson,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
Gordon Mcdonald,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
Red Jacket,M,Mohawk Indians-2,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
George (-carr),M,Toronto Argonauts,CAN,1904,St. Louis,Rowing,Rowing Men's Coxed Eights,Silver
Thomas Taylor,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
Man Soap,M,Mohawk Indians-2,CAN,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
Otto Christman,M,Galt Football Club,CAN,1904,St. Louis,Football,Football Men's Football,Gold
Ramn Segundo,M,Cuba,CUB,1904,St. Louis,Fencing,"Fencing Men's Foil, Individual",Gold
Ramn Segundo,M,Cuba,CUB,1904,St. Louis,Fencing,"Fencing Men's epee, Individual",Gold
Ramn Segundo,M,Cuba,CUB,1904,St. Louis,Fencing,"Fencing Men's Foil, Team",Gold
Flix Soto,M,Cuba,CUB,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Manuel Martnez,M,Cuba,CUB,1904,St. Louis,Fencing,"Fencing Men's Sabre, Individual",Gold
Manuel Martnez,M,Cuba,CUB,1904,St. Louis,Fencing,"Fencing Men's Foil, Team",Gold
Louis Corey,M,France,FRA,1904,St. Louis,Athletics,Athletics Men's Marathon,Silver
Louis Corey,M,Chicago Athletic Association,FRA,1904,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Silver
Thomas Kiely,M,Great Britain,GBR,1904,St. Louis,Athletics,Athletics Men's All-Around Championship,Gold
Frederick Newbery,M,Great Britain,GBR,1904,St. Louis,Golf,Golf Men's Individual,No medal
John (holway-),M,Great Britain,GBR,1904,St. Louis,Athletics,Athletics Men's All-Around Championship,No medal
Wilfred Holroyd,M,Great Britain,GBR,1904,St. Louis,Fencing,"Fencing Men's Foil, Individual",No medal
John Daly,M,Great Britain,GBR,1904,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",Silver
Simpson Foulis,M,Great Britain,GBR,1904,St. Louis,Golf,Golf Men's Individual,No medal
Gustav Casmir,M,Germany,GER,1904,St. Louis,Fencing,"Fencing Men's epee, Individual",No medal
Ernst Mohr,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Ernst Mohr,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Ernst Mohr,M,Germany,GER,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Wilhelm Lemke,M,Germany,GER,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Wilhelm Lemke,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Wilhelm Lemke,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Gustav Casmir,M,Germany,GER,1904,St. Louis,Fencing,"Fencing Men's Foil, Individual",No medal
Paul Weinstein,M,Germany,GER,1904,St. Louis,Athletics,Athletics Men's High Jump,Bronze
Paul Weinstein,M,Germany,GER,1904,St. Louis,Athletics,Athletics Men's Pole Vault,No medal
Christian Deubler,M,"South St Louis Turnverein, St Louis",GER,1904,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,No medal
Christian Deubler,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Christian Deubler,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Christian Deubler,M,Germany,GER,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Johannes Runge,M,Germany,GER,1904,St. Louis,Athletics,Athletics Men's 800 metres,No medal
Johannes Runge,M,Germany,GER,1904,St. Louis,Athletics,Athletics Men's 400 metres,No medal
Johannes Runge,M,Germany,GER,1904,St. Louis,Athletics,"Athletics Men's 1,500 metres",No medal
Adolph Weber,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Adolph Weber,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Wilhelm Weber,M,Germany,GER,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,Silver
Wilhelm Weber,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Wilhelm Weber,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",Bronze
Alfred Braunschweiger,M,Germany,GER,1904,St. Louis,Diving,Diving Men's Springboard,No medal
Emil Rausch,M,Germany,GER,1904,St. Louis,Swimming,Swimming Men's 220 yard Freestyle,Bronze
Emil Rausch,M,Germany,GER,1904,St. Louis,Swimming,Swimming Men's 880 yard Freestyle,Gold
Emil Rausch,M,Germany,GER,1904,St. Louis,Swimming,Swimming Men's One Mile Freestyle,Gold
Rudolph Wolken,M,Germany,GER,1904,St. Louis,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Dietrich Wortmann,M,Germany,GER,1904,St. Louis,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
Jacob Hergenhahn,M,Germany,GER,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Jacob Hergenhahn,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Jacob Hergenhahn,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Jacob Hergenhahn,M,"Turnverein Vorwrts, Chicago",GER,1904,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,No medal
Georg Hoffmann,M,Germany,GER,1904,St. Louis,Diving,Diving Men's Springboard,Silver
Georg Hoffmann,M,Germany,GER,1904,St. Louis,Swimming,Swimming Men's 440 Yard Breaststroke,No medal
Georg Hoffmann,M,Germany,GER,1904,St. Louis,Swimming,Swimming Men's 100 Yard Backstroke,Silver
Walter Brack,M,Germany,GER,1904,St. Louis,Swimming,Swimming Men's 100 Yard Backstroke,Gold
Walter Brack,M,Germany,GER,1904,St. Louis,Swimming,Swimming Men's 440 Yard Breaststroke,Silver
Otto Hooff,M,Germany,GER,1904,St. Louis,Diving,Diving Men's Springboard,No medal
Hugo Jr.,M,Germany,GER,1904,St. Louis,Tennis,Tennis Men's Singles,No medal
Hugo Jr.,M,Germany/United States,GER,1904,St. Louis,Tennis,Tennis Men's Doubles,No medal
Paul Wiegand,M,Germany,GER,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Paul Wiegand,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Paul Wiegand,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Frank Kugler,M,Germany,GER,1904,St. Louis,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
Frank Kugler,M,Germany,GER,1904,St. Louis,Weightlifting,Weightlifting Men's All-Around Dumbbell Contest,Bronze
Frank Kugler,M,Germany,GER,1904,St. Louis,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Bronze
Frank Kugler,M,St. Louis Southwest Turnverein #2-3,GER,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze
Christian Busch,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Christian Busch,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Georg Peitsch,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Georg Peitsch,M,Germany,GER,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Georg Peitsch,M,Germany,GER,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Christian Busch,M,Germany,GER,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Georg Zacharias,M,Germany,GER,1904,St. Louis,Swimming,Swimming Men's 440 Yard Breaststroke,Gold
Georg Zacharias,M,Germany,GER,1904,St. Louis,Swimming,Swimming Men's 100 Yard Backstroke,Bronze
Dimitrios Veloulis,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Georgios Louridas,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Vasilios Metalos,M,Pan-Hellenic Athletic Club,GRE,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Andreas Oikonomou,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Kharilaos Giannakas,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Ioannis Loungitsas,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Periklis Kakousis,M,Pan-Hellenic Athletic Club,GRE,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Periklis Kakousis,M,Greece,GRE,1904,St. Louis,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Gold
Dimitrios Dimitrakopoulos,M,Pan-Hellenic Athletic Club,GRE,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Khristos Zekhouritis,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Georgios Drosos,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Nikolaos Georgantas,M,Pan-Hellenic Athletic Club,GRE,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Nikolaos Georgantas,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Discus Throw,Bronze
Nikolaos Georgantas,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Shot Put,No medal
Anastasios Georgopoulos,M,Pan-Hellenic Athletic Club,GRE,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Georgios Vamkaitis,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Petros Pipilis,M,Greece,GRE,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Lajos (grn-),M,Hungary,HUN,1904,St. Louis,Athletics,Athletics Men's High Jump,No medal
Lajos (grn-),M,Hungary,HUN,1904,St. Louis,Athletics,Athletics Men's Standing High Jump,No medal
Bla Mez,M,Hungary,HUN,1904,St. Louis,Athletics,Athletics Men's Long Jump,No medal
Zoltn Halmay,M,Hungary,HUN,1904,St. Louis,Swimming,Swimming Men's 50 yard Freestyle,Gold
Zoltn Halmay,M,Hungary,HUN,1904,St. Louis,Swimming,Swimming Men's 100 yard Freestyle,Gold
Gza -klein),M,Hungary,HUN,1904,St. Louis,Swimming,Swimming Men's One Mile Freestyle,Silver
Gza -klein),M,Hungary,HUN,1904,St. Louis,Swimming,Swimming Men's 880 yard Freestyle,Bronze
Bla Mez,M,Hungary,HUN,1904,St. Louis,Athletics,Athletics Men's 100 metres,No medal
Bla Mez,M,Hungary,HUN,1904,St. Louis,Athletics,Athletics Men's 60 metres,No medal
Francesco Bizzoni,M,Italy,ITA,1904,St. Louis,Cycling,Cycling Men's 1/4 mile,No medal
Robert Fowler,M,Newfoundland,NFL,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Karl Ericksen,M,Norway,NOR,1904,St. Louis,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold
Bernhoff Hansen,M,Norway,NOR,1904,St. Louis,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
Birger -nelsen),M,Norway,NOR,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Birger -nelsen),M,"Norwegier Turnverein, Brooklyn",NOR,1904,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,No medal
Birger -nelsen),M,Norway,NOR,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Birger -nelsen),M,Norway,NOR,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Jan Mashiani,M,South Africa,RSA,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Robert Harris,M,South Africa,RSA,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Pieter Lombard,M,Boer Team,RSA,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Pieter Hillense,M,Boer Team,RSA,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Christopher Walker,M,Boer Team,RSA,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Paulus Visser,M,Boer Team,RSA,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Johannes Schutte,M,Boer Team,RSA,1904,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,No medal
Len Taunyane,M,South Africa,RSA,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Andreas Kempf,M,Switzerland,SUI,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Andreas Kempf,M,Switzerland,SUI,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Andreas Kempf,M,Switzerland,SUI,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Gotthardt Tiefenthaler,M,Switzerland,SUI,1904,St. Louis,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Bronze
Adolf Spinnler,M,Switzerland,SUI,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
Adolf Spinnler,M,Switzerland,SUI,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Adolf Spinnler,M,Switzerland,SUI,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",Gold
Charles Jr.,M,United States,USA,1904,St. Louis,Athletics,"Athletics Men's 1,500 metres",No medal
Rudolf Krupitzer,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Rudolf Krupitzer,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Anthony Jahnke,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Rudolf Krupitzer,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Rudolf Krupitzer,M,"Turnverein Vorwrts, Cleveland",USA,1904,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,No medal
William Kruppinger,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
William Kruppinger,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
William Kruppinger,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Harry Lott,M,Vesper Boat Club,USA,1904,St. Louis,Rowing,Rowing Men's Coxed Eights,Gold
Joseph Lydon,M,United States,USA,1904,St. Louis,Boxing,Boxing Men's Welterweight,Bronze
Anthony Jahnke,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Joseph Lydon,M,United States,USA,1904,St. Louis,Boxing,Boxing Men's Lightweight,No medal
Joseph Lydon,M,Christian Brothers' College-1,USA,1904,St. Louis,Football,Football Men's Football,Silver
William Herzog,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
William Herzog,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
William Herzog,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Allan Lard,M,United States Golf Association-3,USA,1904,St. Louis,Golf,Golf Men's Team,Bronze
Allan Lard,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal
W. Hersey,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal
John Joyce,M,United States,USA,1904,St. Louis,Athletics,Athletics Men's 800 metres,No medal
David Hesser,M,New York Athletic Club #2-4,USA,1904,St. Louis,Swimming,Swimming Men's 4 x 50 Yard Freestyle Relay,No medal
David Hesser,M,New York Athletic Club-1,USA,1904,St. Louis,Water Polo,Water Polo Men's Water Polo,Gold
Max Hess,M,"Philadelphia Turngemeinde, Philadelphia",USA,1904,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,Gold
Max Hess,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Max Hess,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Max Hess,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Robert Herrmann,M,"Milwaukee Turnverein, Milwaukee",USA,1904,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,No medal
Robert Herrmann,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Robert Herrmann,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Robert Herrmann,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
David Kneeland,M,United States,USA,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Otto Knerr,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Otto Knerr,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Otto Knerr,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
William Horschke,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
William Horschke,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
William Horschke,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
William Horschke,M,"La Salle Turnverein, Chicago",USA,1904,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,No medal
Louis Kniep,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Louis Kniep,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Louis Kniep,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Charles Aman,M,Mound City Rowing Club-2,USA,1904,St. Louis,Rowing,Rowing Men's Coxless Fours,Silver
Anthony Jahnke,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Leonard Larson,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
Malcolm Macdonald,M,United States-12,USA,1904,St. Louis,Tennis,Tennis Men's Doubles,No medal
Malcolm Macdonald,M,United States,USA,1904,St. Louis,Tennis,Tennis Men's Singles,No medal
Charles Armstrong,M,Vesper Boat Club,USA,1904,St. Louis,Rowing,Rowing Men's Coxed Eights,Gold
James Juvenal,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Single Sculls,Silver
Frederick Lorz,M,United States,USA,1904,St. Louis,Athletics,Athletics Men's Marathon,No medal
Harry Jr.,M,United States,USA,1904,St. Louis,Athletics,Athletics Men's 400 metres Hurdles,Gold
Harry Jr.,M,United States,USA,1904,St. Louis,Athletics,Athletics Men's 200 metres Hurdles,Gold
Harry Jr.,M,United States,USA,1904,St. Louis,Athletics,Athletics Men's 400 metres,Gold
Alfred Annan,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal
Clarence Angier,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal
