Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Roberto Larraz,M,Argentina,ARG,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",Bronze
Ricardo Bustamente,M,Argentina,ARG,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal
Roberto (cerro-),M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Alberto Errecalde,M,Argentina,ARG,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal
Pascual Bonfiglio,M,Argentina,ARG,1928,Amsterdam,Boxing,Boxing Men's Lightweight,No medal
Octavio Daz,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Luis Meyer,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",No medal
Amilcar Carmendia,M,Argentina,ARG,1928,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Oscar Vias,M,Argentina,ARG,1928,Amsterdam,Fencing,"Fencing Men's Foil, Individual",No medal
Gustavo Gelly,M,Argentina,ARG,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal
Ral Zanicheli,M,Argentina,ARG,1928,Amsterdam,Boxing,Boxing Men's Welterweight,Silver
Jos Lpez,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Team",No medal
Jos Lpez,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",No medal
Carmelo Camet,M,Argentina,ARG,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",Bronze
Casimiro Vega,M,Argentina,ARG,1928,Amsterdam,Weightlifting,Weightlifting Men's Featherweight,No medal
Alfredo Pianta,M,Argentina,ARG,1928,Amsterdam,Weightlifting,Weightlifting Men's Middleweight,No medal
Jos Llauro,M,Argentina,ARG,1928,Amsterdam,Fencing,"Fencing Men's epee, Individual",No medal
ngel Avendao,M,Argentina,ARG,1928,Amsterdam,Boxing,Boxing Men's Light-Heavyweight,Gold
Hctor Lucchetti,M,Argentina,ARG,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",Bronze
Lionel Sutton,M,Argentina,ARG,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal
Luis Lucchetti,M,Argentina,ARG,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",Bronze
Luciano Rovere,M,Argentina,ARG,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal
Cosme Saavedra,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",No medal
Cosme Saavedra,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Team",No medal
Juan Lloveria,M,Argentina,ARG,1928,Amsterdam,Athletics,Athletics Men's 100 metres,No medal
Juan Lloveria,M,Argentina,ARG,1928,Amsterdam,Athletics,Athletics Men's 200 metres,No medal
Alberto Barbieri,M,Argentina,ARG,1928,Amsterdam,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Francisco Rodrguez,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Arturo Jurado,M,Argentina,ARG,1928,Amsterdam,Boxing,Boxing Men's Heavyweight,Gold
Eduardo Bosc,M,Argentina,ARG,1928,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal
Miguel Marn,M,Cupidon III,ARG,1928,Amsterdam,Sailing,Sailing Mixed 8 metres,No medal
Carmelo Robledo,M,Argentina,ARG,1928,Amsterdam,Boxing,Boxing Men's Bantamweight,No medal
Ral Antoli,M,Argentina,ARG,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Ral Antoli,M,Argentina,ARG,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
Sal Calandra,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Domingo (tarascone-),M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Rafael Iglesias,M,Cupidon III,ARG,1928,Amsterdam,Sailing,Sailing Mixed 8 metres,No medal
Antonio Malvassi,M,Argentina,ARG,1928,Amsterdam,Cycling,Cycling Men's Sprint,No medal
Csar Vsquez,M,Argentina,ARG,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal
ngel Garclandez,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Vctor Bazn,M,Argentina,ARG,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Manuel Ferreira,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Serafn Hernndez,M,Argentina,ARG,1928,Amsterdam,Athletics,Athletics Men's 800 metres,No medal
Vctor Bazn,M,Argentina,ARG,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
Amabrio Villar,M,Argentina,ARG,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
Amabrio Villar,M,Argentina,ARG,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Eduardo Albe,M,Argentina,ARG,1928,Amsterdam,Athletics,Athletics Men's 100 metres,No medal
Serafn Hernndez,M,Argentina,ARG,1928,Amsterdam,Athletics,"Athletics Men's 1,500 metres",No medal
Juan Trillo,M,Argentina,ARG,1928,Amsterdam,Boxing,Boxing Men's Flyweight,No medal
Armin Meyer,M,Argentina,ARG,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal
Edgardo Moreau,M,Argentina,ARG,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal
Alfredo Carricaberry,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Ernesto Black,M,Argentina,ARG,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal
Valerio Vallania,M,Argentina,ARG,1928,Amsterdam,Athletics,Athletics Men's High Jump,No medal
Mario Bistoletti,M,Argentina,ARG,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal
Valerio Vallania,M,Argentina,ARG,1928,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,No medal
Enrique Gainzarain,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Francisco Uranga,M,Argentina,ARG,1928,Amsterdam,Swimming,Swimming Men's 100 metres Freestyle,No medal
Francisco Uranga,M,Argentina,ARG,1928,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Antonio Walzer,M,Argentina,ARG,1928,Amsterdam,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Victoriano Zorrilla,M,Argentina,ARG,1928,Amsterdam,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
Victoriano Zorrilla,M,Argentina,ARG,1928,Amsterdam,Swimming,Swimming Men's 400 metres Freestyle,Gold
Victoriano Zorrilla,M,Argentina,ARG,1928,Amsterdam,Swimming,Swimming Men's 100 metres Freestyle,No medal
Fernando Paternoster,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Victoriano Zorrilla,M,Argentina,ARG,1928,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Horacio Demara,M,Cupidon III,ARG,1928,Amsterdam,Sailing,Sailing Mixed 8 metres,No medal
Federico Probst,M,Argentina,ARG,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal
Pedro Dates,M,Cupidon III,ARG,1928,Amsterdam,Sailing,Sailing Mixed 8 metres,No medal
Luigi Monti,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Federico Kleger,M,Argentina,ARG,1928,Amsterdam,Athletics,Athletics Men's Hammer Throw,No medal
Francisco Uranga,M,Argentina,ARG,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal
Ludovico Bidoglio,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver
Carlos Feijo,M,Argentina,ARG,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal
Thomas Boast,M,Australia,AUS,1928,Amsterdam,Swimming,Swimming Men's 100 metres Backstroke,No medal
Arthur Ford,M,Australia,AUS,1928,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
Thomas Morris,M,Australia,AUS,1928,Amsterdam,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
Thomas Morris,M,Australia,AUS,1928,Amsterdam,Diving,Diving Men's Platform,No medal
Thomas Morris,M,Australia,AUS,1928,Amsterdam,Diving,Diving Men's Springboard,No medal
Edgar Gray,M,Australia,AUS,1928,Amsterdam,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze
James Carlton,M,Australia,AUS,1928,Amsterdam,Athletics,Athletics Men's 200 metres,No medal
James Carlton,M,Australia,AUS,1928,Amsterdam,Athletics,Athletics Men's 100 metres,No medal
Philomena (-johnston),F,Australia,AUS,1928,Amsterdam,Swimming,Swimming Women's 100 metres Freestyle,No medal
Philomena (-johnston),F,Australia,AUS,1928,Amsterdam,Swimming,Swimming Women's 100 metres Backstroke,No medal
Thomas Bolger,M,Australia,AUS,1928,Amsterdam,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal
Andrew Charlton,M,Australia,AUS,1928,Amsterdam,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
Andrew Charlton,M,Australia,AUS,1928,Amsterdam,Swimming,Swimming Men's 400 metres Freestyle,Silver
Edith (-payne),F,Australia,AUS,1928,Amsterdam,Athletics,Athletics Women's 800 metres,No medal
Edith (-payne),F,Australia,AUS,1928,Amsterdam,Athletics,Athletics Women's 100 metres,No medal
Doris Thompson,F,Australia,AUS,1928,Amsterdam,Swimming,Swimming Women's 200 metres Breaststroke,No medal
William Whyte,M,Australia,AUS,1928,Amsterdam,Athletics,Athletics Men's 800 metres,No medal
William Whyte,M,Australia,AUS,1928,Amsterdam,Athletics,"Athletics Men's 1,500 metres",No medal
James Standen,M,Australia,AUS,1928,Amsterdam,Cycling,Cycling Men's Sprint,No medal
Edna (-hamilton),F,Australia,AUS,1928,Amsterdam,Swimming,Swimming Women's 400 metres Freestyle,No medal
Edna (-hamilton),F,Australia,AUS,1928,Amsterdam,Swimming,Swimming Women's 100 metres Freestyle,No medal
Henry Pearce,M,Australia,AUS,1928,Amsterdam,Rowing,Rowing Men's Single Sculls,Gold
Alfred Watson,M,Australia,AUS,1928,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,No medal
Alfred Watson,M,Australia,AUS,1928,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,No medal
Anthony Winter,M,Australia,AUS,1928,Amsterdam,Athletics,Athletics Men's Triple Jump,No medal
George Hyde,M,Australia,AUS,1928,Amsterdam,Athletics,"Athletics Men's 1,500 metres",No medal
George Hyde,M,Australia,AUS,1928,Amsterdam,Athletics,"Athletics Men's 5,000 metres",No medal
Charles Stuart,M,Australia,AUS,1928,Amsterdam,Athletics,Athletics Men's 400 metres,No medal
Charles Stuart,M,Australia,AUS,1928,Amsterdam,Athletics,Athletics Men's 800 metres,No medal
Franz Dusika,M,Austria,AUT,1928,Amsterdam,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Arthur Vr,M,Austria,AUT,1928,Amsterdam,Equestrianism,"Equestrianism Men's Dressage, Team",No medal
Franz Dusika,M,Austria,AUT,1928,Amsterdam,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Arthur Vr,M,Austria,AUT,1928,Amsterdam,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal
Artur Brusenbauch,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
Anton Hangel,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Lightweight,No medal
Richard Brnner,M,Austria,AUT,1928,Amsterdam,Fencing,"Fencing Men's Foil, Individual",No medal
Richard Brnner,M,Austria,AUT,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",No medal
Johann Fraberger,M,Austria,AUT,1928,Amsterdam,Boxing,Boxing Men's Welterweight,No medal
Viktor Flessl,M,Austria,AUT,1928,Amsterdam,Rowing,Rowing Men's Double Sculls,Bronze
Ludwig Valentich,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",No medal
Robert Johanny,M,Austria,AUT,1928,Amsterdam,Sailing,Sailing Mixed One Person Dinghy,No medal
Gustav Grachegg,M,Austria,AUT,1928,Amsterdam,Equestrianism,"Equestrianism Men's Dressage, Team",No medal
Gustav Grachegg,M,Austria,AUT,1928,Amsterdam,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Otto Schnthal,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Johann Jr.,M,Austria,AUT,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",No medal
Wilhelm Meisl,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Epic Works",No medal
Ludwig Graf,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Wilhelm Meisl,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",No medal
Josef Berger,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Josef Zemann,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Hans Wald,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Ferdinand Kitt,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Emil Hoppe,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
H. Ken,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",No medal
Adolf Mhl,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Adolf Mhl,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Adolf Mhl,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Leo Losert,M,Austria,AUT,1928,Amsterdam,Rowing,Rowing Men's Double Sculls,Bronze
Hans Haas,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Lightweight,Gold
Edwin Grienauer,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",Gold
Edwin Grienauer,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",No medal
Edwin Grienauer,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",No medal
Hedy (-wertheimer),F,Austria,AUT,1928,Amsterdam,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Erwin Nossig,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Willi Machu,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Rudolf Berger,M,Austria,AUT,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",No medal
Hans Rosenfeld,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Sergius Pauser,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Friederike Lwy,F,Austria,AUT,1928,Amsterdam,Swimming,Swimming Women's 400 metres Freestyle,No medal
Ernst Huber,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Arthur Winter,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Emil Haladik,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Hans Lion,M,Austria,AUT,1928,Amsterdam,Fencing,"Fencing Men's Foil, Individual",No medal
Hans Lion,M,Austria,AUT,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",No medal
Eugen Sr.,M,Austria,AUT,1928,Amsterdam,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal
Alfred Revi,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Hermann Geiler,M,Austria,AUT,1928,Amsterdam,Athletics,Athletics Men's 400 metres,No medal
Hermann Geiler,M,Austria,AUT,1928,Amsterdam,Athletics,Athletics Men's 200 metres,No medal
Hermann Geiler,M,Austria,AUT,1928,Amsterdam,Athletics,Athletics Men's 100 metres,No medal
Franz Andrysek,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Featherweight,Gold
Georg Mayer-marton,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Karl Rvy,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Theodor Mayer,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Epic Works",No medal
Georg Mayer-marton,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Josef Staudinger,M,Austria,AUT,1928,Amsterdam,Diving,Diving Men's Platform,No medal
Josef Staudinger,M,Austria,AUT,1928,Amsterdam,Diving,Diving Men's Springboard,No medal
August Schaffer,M,Austria,AUT,1928,Amsterdam,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Elisabeth (-richter),F,Austria,AUT,1928,Amsterdam,Athletics,Athletics Women's Discus Throw,No medal
Karl Schfer,M,Austria,AUT,1928,Amsterdam,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Josefine Lauterbach,F,Austria,AUT,1928,Amsterdam,Athletics,Athletics Women's 800 metres,No medal
August Schaffer,M,Austria,AUT,1928,Amsterdam,Cycling,Cycling Men's Sprint,No medal
Fritz Herzl,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Hubert Lichtneckert,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Fritz Lichtschein,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Karl Hipfinger,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Middleweight,No medal
Josef Leppelt,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Heavyweight,No medal
Andreas Stadler,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Featherweight,No medal
Franz Barwig,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Ferdinand Opitz,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Ernst Baylon,M,Austria,AUT,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",No medal
Wilhelm Jaich,M,Austria,AUT,1928,Amsterdam,Equestrianism,"Equestrianism Men's Dressage, Team",No medal
Ludwig Wieden,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Wilhelm Jaich,M,Austria,AUT,1928,Amsterdam,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal
Karl Rdgh,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Franz Nitterl,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Middleweight,No medal
Franz Barwig,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Franz Barwig,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Kurt Lehrfeld,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Ludwig Vesely,M,Austria,AUT,1928,Amsterdam,Athletics,Athletics Men's Decathlon,No medal
Paul Massarek,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Ludwig Vesely,M,Austria,AUT,1928,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,No medal
Kurt Ettinger,M,Austria,AUT,1928,Amsterdam,Fencing,"Fencing Men's Foil, Individual",No medal
Kurt Ettinger,M,Austria,AUT,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",No medal
Klara Bornett,F,Austria,AUT,1928,Amsterdam,Diving,Diving Women's Springboard,No medal
August Wildam,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Rudolf Schilberg,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Heavyweight,No medal
Lilly (hofmann-),F,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Arthur Steiner,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Epic Works",No medal
Karl Freiberger,M,Austria,AUT,1928,Amsterdam,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Ludwig (-slanger),M,Austria,AUT,1928,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
Fritz Steiner,M,Austria,AUT,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Erwin Lang,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
Erwin Lang,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
Erwin Lang,M,Austria,AUT,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Georges Grosjean,M,Belgium,BEL,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal
Adolphe Groscol,M,Belgium,BEL,1928,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Georges Verbanck,M,Belgium,BEL,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Adolphe Groscol,M,Belgium,BEL,1928,Amsterdam,Athletics,Athletics Men's 200 metres,No medal
Adolphe Groscol,M,Belgium,BEL,1928,Amsterdam,Athletics,Athletics Men's 100 metres,No medal
Grard Jr.,M,Belgium,BEL,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal
Grard Jr.,M,Belgium,BEL,1928,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Grard Jr.,M,Belgium,BEL,1928,Amsterdam,Swimming,Swimming Men's 100 metres Backstroke,No medal
Theodore Wambeke,M,Belgium,BEL,1928,Amsterdam,Rowing,Rowing Men's Coxed Fours,No medal
