Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Adolf Kofler,M,Austria,AUT,1912,Stockholm,Cycling,"Cycling Men's Road Race, Individual",No medal
Josef Puhm,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Josef Puhm,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Sabre, Individual",No medal
Viktor Fischer,M,Austria,AUT,1912,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Josef Zilker,M,Austria,AUT,1912,Stockholm,Cycling,"Cycling Men's Road Race, Team",No medal
Peter (-kovick),M,Austria,AUT,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",No medal
Josef Zilker,M,Austria,AUT,1912,Stockholm,Cycling,"Cycling Men's Road Race, Individual",No medal
Fritz Fleischer,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Walter Schachlitz,M,Austria,AUT,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,No medal
Karl Braunsteiner,M,Austria,AUT,1912,Stockholm,Football,Football Men's Football,No medal
Emil Jand,M,"R.-V. Germania, Leitmeritz",AUT,1912,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",No medal
Josef Brandstetter,M,Austria,AUT,1912,Stockholm,Football,Football Men's Football,No medal
Richard Mayer,M,"R.-V. Germania, Leitmeritz",AUT,1912,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",No medal
Hugo Cuna,M,"R.-V. Germania, Leitmeritz",AUT,1912,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",No medal
Rudolf Cvetko,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Rudolf Cvetko,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",Silver
Friedrich Scharrer,M,Austria,AUT,1912,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
Otto (sochaczewsky-),M,Austria,AUT,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,No medal
Heinrich Elbogen,M,Austria,AUT,1912,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot",No medal
Heinrich Elbogen,M,Austria,AUT,1912,Stockholm,Shooting,"Shooting Men's Running Target, Double Shot",No medal
Otto Herschmann,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",Silver
Heinrich Elbogen,M,Austria,AUT,1912,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",No medal
Josef Schffer,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's Shot Put,No medal
Josef Schffer,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's Discus Throw,No medal
Josef Schffer,M,Austria,AUT,1912,Stockholm,Athletics,"Athletics Men's Discus Throw, Both Hands",No medal
Josef Schffer,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's Decathlon,No medal
Josefine Sticker,F,Austria,AUT,1912,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,No medal
Josefine Sticker,F,Austria,AUT,1912,Stockholm,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
Richard Manuel,M,Austria,AUT,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,No medal
Viktor Franzl,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's Long Jump,No medal
Viktor Franzl,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's Pole Vault,No medal
Alfred Heinrich,M,Austria,AUT,1912,Stockholm,Rowing,Rowing Men's Single Sculls,No medal
Leopold Neubauer,M,Austria,AUT,1912,Stockholm,Football,Football Men's Football,No medal
Josef (trixl-),M,Austria,AUT,1912,Stockholm,Cycling,"Cycling Men's Road Race, Team",No medal
Josef (trixl-),M,Austria,AUT,1912,Stockholm,Cycling,"Cycling Men's Road Race, Individual",No medal
Robert Cimera,M,Austria,AUT,1912,Stockholm,Football,Football Men's Football,No medal
Rudolf Rauch,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's 100 metres,No medal
Rudolf Rauch,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's 200 metres,No medal
Rudolf Rauch,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Emmerich Rath,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's Marathon,No medal
Emmerich Rath,M,Austria,AUT,1912,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",No medal
Friedrich Golling,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Sabre, Individual",No medal
Friedrich Golling,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Eberhard Steinbck,M,Austria,AUT,1912,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",No medal
Johanna Kellner,F,Austria,AUT,1912,Stockholm,Diving,Diving Women's Plain High,No medal
Friedrich Golling,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",Silver
Eberhard Steinbck,M,Austria,AUT,1912,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot",No medal
Karl Barl,M,Austria,AUT,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",No medal
Josefa Kellner,F,Austria,AUT,1912,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,No medal
Philipp Ehrenreich,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's Long Jump,No medal
Josef Stejskal,M,Austria,AUT,1912,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Fritz Weinzinger,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's 100 metres,No medal
Heinrich Rau,M,Austria,AUT,1912,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
Fritz Weinzinger,M,Austria,AUT,1912,Stockholm,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Lon (utterwulghe-),M,Belgium,BEL,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze
Georges Willems,M,Royal Club Nautique de Gand,BEL,1912,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",No medal
Fernand Montigny,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal
Laurent Gerstmans,M,Belgium,BEL,1912,Stockholm,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal
Jean Patou,M,Belgium,BEL,1912,Stockholm,Cycling,"Cycling Men's Road Race, Individual",No medal
Victor Willems,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Victor Willems,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
Victor Willems,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal
Fernand Montigny,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Lonard Nuytens,M,Royal Club Nautique de Gand,BEL,1912,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",No medal
Jules Wuyts,M,Belgium,BEL,1912,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,No medal
Jacques Ochs,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Jacques Ochs,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal
Georges Bossche,M,Royal Club Nautique de Gand,BEL,1912,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",No medal
Victor Boin,M,Belgium,BEL,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze
Victor Boin,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal
Guillaume Visser,M,Royal Club Nautique de Gand,BEL,1912,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",No medal
Jacques Ochs,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
Joseph Pletinckx,M,Belgium,BEL,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze
Oscar Jr.,M,Belgium,BEL,1912,Stockholm,Swimming,Swimming Men's 100 metres Backstroke,No medal
Oscar Jr.,M,Belgium,BEL,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze
Edmond Waes,M,Royal Club Nautique de Gand,BEL,1912,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",No medal
Polydore Veirman,M,Belgium,BEL,1912,Stockholm,Rowing,Rowing Men's Single Sculls,Silver
Albert Durant,M,Belgium,BEL,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze
Jean Hoffman,M,Belgium,BEL,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze
Andr Collin,M,Belgium,BEL,1912,Stockholm,Art Competitions,Art Competitions Mixed Architecture,No medal
Gaston Trannoy,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Gaston Trannoy,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Gaston Trannoy,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
Robert Hennet,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Robert Hennet,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
Robert Hennet,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",No medal
Guy Reyntiens,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Guy Reyntiens,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
Guy Reyntiens,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
Gaston Trannoy,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal
Henri Anspach,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Henri Anspach,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal
Henri Anspach,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
Henri Anspach,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",No medal
Paul Anspach,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
Paul Anspach,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",Gold
Paul Anspach,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Philippe Beaulieu,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",No medal
Philippe Beaulieu,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",Bronze
Gaston Salmon,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
Gaston Salmon,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal
Gaston Salmon,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Herman Donners,M,Belgium,BEL,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze
Flicien Courbet,M,Belgium,BEL,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze
Flicien Courbet,M,Belgium,BEL,1912,Stockholm,Swimming,Swimming Men's 400 metres Breaststroke,No medal
Flicien Courbet,M,Belgium,BEL,1912,Stockholm,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Paul Covert,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
Paul Covert,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Individual",Bronze
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal
Paul Covert,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Lon (-freddy),M,Belgium,BEL,1912,Stockholm,Athletics,Athletics Men's 200 metres,No medal
Herman Meyboom,M,Belgium,BEL,1912,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,No medal
Herman Meyboom,M,Belgium,BEL,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze
Lon (-freddy),M,Belgium,BEL,1912,Stockholm,Athletics,Athletics Men's 100 metres,No medal
Franois Delloye,M,Belgium,BEL,1912,Stockholm,Athletics,"Athletics Men's 1,500 metres",No medal
Claire -gutt),F,Belgium,BEL,1912,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,No medal
Lon Tom,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Lon Tom,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal
Lon Tom,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",No medal
Marcel Berr,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",No medal
Marcel Berr,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Marcel Berr,M,Belgium,BEL,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal
Frantiek Janda-suk,M,Bohemia,BOH,1912,Stockholm,Athletics,Athletics Men's Shot Put,No medal
Frantiek Janda-suk,M,Bohemia,BOH,1912,Stockholm,Athletics,Athletics Men's Discus Throw,No medal
Karel (-robtn),M,Bohemia,BOH,1912,Stockholm,Tennis,Tennis Men's Singles,No medal
Frantiek Kopiva,M,Bohemia,BOH,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",No medal
Otakar Vork,M,Bohemia,BOH,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",No medal
Karel (-robtn),M,Bohemia-1,BOH,1912,Stockholm,Tennis,Tennis Men's Doubles,No medal
Karel (-robtn),M,Bohemia,BOH,1912,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",No medal
Josef Javrek,M,Bohemia,BOH,1912,Stockholm,Fencing,"Fencing Men's Sabre, Individual",No medal
Zdenk Brta,M,Bohemia,BOH,1912,Stockholm,Fencing,"Fencing Men's Sabre, Individual",No medal
Vclav Labk-gregan,M,Bohemia,BOH,1912,Stockholm,Athletics,Athletics Men's 100 metres,No medal
