Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Thomas Beswick,M,Argentina,ARG,1936,Berlin,Athletics,Athletics Men's 100 metres,No medal
Thomas Beswick,M,Argentina,ARG,1936,Berlin,Athletics,Athletics Men's 200 metres,No medal
Thomas Beswick,M,Argentina,ARG,1936,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Horacio Podest,M,Argentina,ARG,1936,Berlin,Rowing,Rowing Men's Coxless Pairs,Bronze
Rodolfo Valenzuela,M,Argentina,ARG,1936,Berlin,Fencing,"Fencing Men's Foil, Individual",No medal
Rodolfo Valenzuela,M,Argentina,ARG,1936,Berlin,Fencing,"Fencing Men's Foil, Team",No medal
Carmelo Merlo,M,Argentina,ARG,1936,Berlin,Fencing,"Fencing Men's Sabre, Individual",No medal
Leonardo Gula,M,Argentina,ARG,1936,Berlin,Boxing,Boxing Men's Bantamweight,No medal
Oscar Casanovas,M,Argentina,ARG,1936,Berlin,Boxing,Boxing Men's Featherweight,Gold
Jos Brunet,M,Argentina,ARG,1936,Berlin,Fencing,"Fencing Men's Sabre, Individual",No medal
Juan Boyer,M,Argentina,ARG,1936,Berlin,Athletics,Athletics Men's Marathon,No medal
Juan Boyer,M,Argentina,ARG,1936,Berlin,Athletics,"Athletics Men's 10,000 metres",No medal
Claudio Bincaz,M,Wiking,ARG,1936,Berlin,Sailing,Sailing Mixed 6 metres,No medal
William Kendall,M,Australia,AUS,1936,Berlin,Swimming,Swimming Men's 100 metres Freestyle,No medal
Gerald Backhouse,M,Australia,AUS,1936,Berlin,Athletics,"Athletics Men's 1,500 metres",No medal
Gerald Backhouse,M,Australia,AUS,1936,Berlin,Athletics,Athletics Men's 800 metres,No medal
Evelyn (-whillier),F,Australia,AUS,1936,Berlin,Swimming,Swimming Women's 100 metres Freestyle,No medal
Evelyn (-whillier),F,Australia,AUS,1936,Berlin,Swimming,Swimming Women's 400 metres Freestyle,No medal
Mervyn Wood,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
Ethel (-hodgson),F,Australia,AUS,1936,Berlin,Swimming,Swimming Women's 100 metres Freestyle,No medal
Ethel (-hodgson),F,Australia,AUS,1936,Berlin,Swimming,Swimming Women's 100 metres Backstroke,No medal
Doris Carter,F,Australia,AUS,1936,Berlin,Athletics,Athletics Women's High Jump,No medal
Walter Mackney,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
Patricia (-down),F,Australia,AUS,1936,Berlin,Swimming,Swimming Women's 100 metres Backstroke,No medal
John Metcalfe,M,Australia,AUS,1936,Berlin,Athletics,Athletics Men's Triple Jump,Bronze
Edgar Gray,M,Australia,AUS,1936,Berlin,Cycling,Cycling Men's Sprint,No medal
Ainslie Gould,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
John Metcalfe,M,Australia,AUS,1936,Berlin,Athletics,Athletics Men's High Jump,No medal
Leslie Harley,M,Australia,AUS,1936,Berlin,Boxing,Boxing Men's Light-Heavyweight,No medal
Herbert Turner,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Double Sculls,No medal
Norman Ella,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
Clyde Elias,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
Donald Ferguson,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
Leonard Einsaar,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
Ronald Masters,M,Australia,AUS,1936,Berlin,Diving,Diving Men's Springboard,No medal
Ronald Masters,M,Australia,AUS,1936,Berlin,Diving,Diving Men's Platform,No medal
Edward Scarf,M,Australia,AUS,1936,Berlin,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
Richard Garrard,M,Australia,AUS,1936,Berlin,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Tasman Johnson,M,Australia,AUS,1936,Berlin,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Tasman Johnson,M,Australia,AUS,1936,Berlin,Cycling,"Cycling Men's Road Race, Individual",No medal
William Cross,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
William Dixon,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Double Sculls,No medal
John Dickinson,M,Australia,AUS,1936,Berlin,Athletics,Athletics Men's Triple Jump,No medal
Christopher Wheeler,M,Australia,AUS,1936,Berlin,Cycling,"Cycling Men's Road Race, Individual",No medal
Walter Jordan,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
Cecil Pearce,M,Australia,AUS,1936,Berlin,Rowing,Rowing Men's Single Sculls,No medal
Alfred Watson,M,Australia,AUS,1936,Berlin,Athletics,Athletics Men's 110 metres Hurdles,No medal
Alfred Watson,M,Australia,AUS,1936,Berlin,Athletics,Athletics Men's 400 metres Hurdles,No medal
Arthur Cook,M,Australia,AUS,1936,Berlin,Boxing,Boxing Men's Welterweight,No medal
Henry Cooper,M,Australia,AUS,1936,Berlin,Boxing,Boxing Men's Flyweight,No medal
John O'hara,M,Australia,AUS,1936,Berlin,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
Percival Oliver,M,Australia,AUS,1936,Berlin,Swimming,Swimming Men's 100 metres Backstroke,No medal
Robert Struckl,M,Austria,AUT,1936,Berlin,Athletics,Athletics Men's 100 metres,No medal
Arthur Vr,M,Austria,AUT,1936,Berlin,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal
Franz Dusika,M,Austria,AUT,1936,Berlin,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Franz Dusika,M,Austria,AUT,1936,Berlin,Cycling,Cycling Men's Sprint,No medal
Arthur Vr,M,Austria,AUT,1936,Berlin,Equestrianism,"Equestrianism Men's Dressage, Team",No medal
Wilhelm Pichler,M,Austria,AUT,1936,Berlin,Rowing,Rowing Men's Coxless Fours,No medal
Herbert Reyl-hanisch,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Ludwig Schuberth,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Johann Szabados,M,Austria,AUT,1936,Berlin,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Rudolf Trenkwitz,M,Austria,AUT,1936,Berlin,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
Rudolf Trenkwitz,M,Austria,AUT,1936,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Alfred Knig,M,Austria,AUT,1936,Berlin,Athletics,Athletics Men's 400 metres,No medal
Alfred Knig,M,Austria,AUT,1936,Berlin,Athletics,Athletics Men's 200 metres,No medal
Ferdinand Kiefler,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Elisabeth Grasser,F,Austria,AUT,1936,Berlin,Fencing,"Fencing Women's Foil, Individual",No medal
Alfred Hmmerle,M,Austria,AUT,1936,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
Karl Hanisch,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Sabre, Team",No medal
Karl Hanisch,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's epee, Individual",No medal
Fritz Trautmann,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Karl Hanisch,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's epee, Team",No medal
Anton Hangel,M,Austria,AUT,1936,Berlin,Weightlifting,Weightlifting Men's Middleweight,No medal
Franz Brunner,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Franz Peydl,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Hugo Weczerek,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Sabre, Team",No medal
Hugo Weczerek,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's epee, Team",No medal
Jaroslav Volak,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Alois Navratil,M,Austria,AUT,1936,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
Rudolf Wber,M,Austria,AUT,1936,Berlin,Athletics,Athletics Men's Marathon,No medal
Karl Khn,M,Austria,AUT,1936,Berlin,Cycling,"Cycling Men's Road Race, Team",No medal
Karl Khn,M,Austria,AUT,1936,Berlin,Cycling,"Cycling Men's Road Race, Individual",No medal
Rudolf Wber,M,Austria,AUT,1936,Berlin,Athletics,"Athletics Men's 10,000 metres",No medal
Hermann Kubik,M,Austria,AUT,1936,Berlin,Rowing,Rowing Men's Double Sculls,No medal
Alois Schnabel,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Rudolf Weber,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's epee, Individual",No medal
Pius Hollenstein,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Eugen Schnalek,M,Austria,AUT,1936,Berlin,Cycling,"Cycling Men's Road Race, Individual",No medal
Anton Krenn,M,Austria,AUT,1936,Berlin,Football,Football Men's Football,Silver
Eugen Schnalek,M,Austria,AUT,1936,Berlin,Cycling,"Cycling Men's Road Race, Team",No medal
Josef Krejci,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Pius Hollenstein,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Team All-Around,No medal
Johann Houschka,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Rudolf Weber,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's epee, Team",No medal
Erich Torggler,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Erich Torggler,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Leopold Wohlrab,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Edmund Pader,M,Austria,AUT,1936,Berlin,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
Edmund Pader,M,Austria,AUT,1936,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Heinz Gattringer,M,Austria,AUT,1936,Berlin,Rowing,Rowing Men's Coxless Pairs,No medal
Hermann Kutschera,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",Gold
Ernst Knz,M,Austria,AUT,1936,Berlin,Football,Football Men's Football,Silver
Anton Kunz,M,Austria,AUT,1936,Berlin,Water Polo,Water Polo Men's Water Polo,No medal
Heinrich Schmidt,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Music, Unknown Event",No medal
Therese Rampel,F,Austria,AUT,1936,Berlin,Diving,Diving Women's Platform,No medal
Rudolf Schmidt,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Alfred Schmalzer,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Johann Wotapek,M,Austria,AUT,1936,Berlin,Athletics,Athletics Men's Discus Throw,No medal
Erwin Blasl,M,Austria,AUT,1936,Berlin,Water Polo,Water Polo Men's Water Polo,No medal
Helena Kropiwnicki,F,Austria,AUT,1936,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Sebastian Ploner,M,Austria,AUT,1936,Berlin,Water Polo,Water Polo Men's Water Polo,No medal
Eduard Schll,M,Austria,AUT,1936,Berlin,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal
Johann Gudenus,M,Austria,AUT,1936,Berlin,Athletics,Athletics Men's 400 metres,No medal
Heinrich Scholz,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Heinrich Scholz,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Karl Kotratschek,M,Austria,AUT,1936,Berlin,Athletics,Athletics Men's Triple Jump,No medal
Franz Seltenheim,M,Austria,AUT,1936,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Josef Buemberger,M,Austria,AUT,1936,Berlin,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal
Fritz Moser,M,Austria,AUT,1936,Berlin,Rowing,Rowing Men's Double Sculls,No medal
Josef Moser,M,Austria,AUT,1936,Berlin,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Karl Seitz,M,Austria,AUT,1936,Berlin,Water Polo,Water Polo Men's Water Polo,No medal
Franz Schnfels,M,Austria,AUT,1936,Berlin,Water Polo,Water Polo Men's Water Polo,No medal
Franz Seltenheim,M,Austria,AUT,1936,Berlin,Swimming,Swimming Men's 400 metres Freestyle,No medal
Johann Jr.,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Foil, Team",No medal
Josef Grahsl,M,Austria,AUT,1936,Berlin,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Johann Jr.,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's epee, Team",No medal
Johann Wiltschek,M,Austria,AUT,1936,Berlin,Boxing,Boxing Men's Featherweight,No medal
Paul Meissner,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Pius Hollenstein,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Pius Hollenstein,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Pius Hollenstein,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Horse Vault,No medal
Pius Hollenstein,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Pius Hollenstein,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Heinrich Krause,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Heinrich Krause,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Pius Hollenstein,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Rings,No medal
Rudolf Eichthal,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Literature, Unknown Event",No medal
Ladislaus Simacek,M,Austria,AUT,1936,Berlin,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
Erich Fincsus,M,Austria,AUT,1936,Berlin,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
Rudolf Bttger,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Rudolf Bttger,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Hubertus Beyer,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Literature, Unknown Event",No medal
Hans Zehetmayer,M,Austria,AUT,1936,Berlin,Boxing,Boxing Men's Middleweight,No medal
Oswald Roux,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Oswald Roux,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Johann Zehetner,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Franz Tuschek,M,Austria,AUT,1936,Berlin,Athletics,Athletics Men's Marathon,No medal
Josef Zemann,M,Austria,AUT,1936,Berlin,Weightlifting,Weightlifting Men's Heavyweight,No medal
Alfred Proksch,M,Austria,AUT,1936,Berlin,Athletics,Athletics Men's Pole Vault,No medal
Karl Proisl,M,Austria,AUT,1936,Berlin,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
Alfred Guth,M,Austria,AUT,1936,Berlin,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Karl Proisl,M,Austria,AUT,1936,Berlin,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Bronze
Anton Velim,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Karl Sudrich,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Foil, Individual",No medal
Karl Sudrich,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Foil, Team",No medal
Karl Sudrich,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Sabre, Individual",No medal
Karl Sudrich,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Sabre, Team",No medal
Erwin Puchinger,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Mathilde Puchberger,F,Austria,AUT,1936,Berlin,Athletics,Athletics Women's 80 metres Hurdles,No medal
Robert Pranz,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Robert Pranz,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Robert Pranz,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Rings,No medal
Robert Pranz,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Ferdinand Kitt,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Josef Kitzmller,M,Austria,AUT,1936,Berlin,Football,Football Men's Football,Silver
Oswald (reiterer-),M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Anton Velim,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Anton Velim,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Karl Lutz,M,Austria,AUT,1936,Berlin,Boxing,Boxing Men's Heavyweight,No medal
Ellen Mller-preis,F,Austria,AUT,1936,Berlin,Fencing,"Fencing Women's Foil, Individual",Bronze
Josef Losert,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Foil, Individual",No medal
Josef Losert,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Foil, Team",No medal
Josef Losert,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Sabre, Individual",No medal
Josef Losert,M,Austria,AUT,1936,Berlin,Fencing,"Fencing Men's Sabre, Team",No medal
Alfred Mohr,M,Austria,AUT,1936,Berlin,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Karl Pannos,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Karl Pannos,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Rings,No medal
Karl Pannos,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Alfred Mohr,M,Austria,AUT,1936,Berlin,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Hans Pointner,M,Austria,AUT,1936,Berlin,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Roma Wagner,F,Austria,AUT,1936,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Josef Mllner,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Roma Wagner,F,Austria,AUT,1936,Berlin,Swimming,Swimming Women's 100 metres Backstroke,No medal
Alois Swatosch,M,Austria,AUT,1936,Berlin,Boxing,Boxing Men's Lightweight,No medal
Karl Pannos,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Karl Pannos,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Horse Vault,No medal
Karl Pannos,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Franz Swoboda,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Rings,No medal
Franz Swoboda,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Franz Swoboda,M,Austria,AUT,1936,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,No medal
