Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Marcos Sarfatti,M,Argentina,ARG,1952,Helsinki,Boxing,Boxing Men's Welterweight,No medal
ngel Leyes,M,Argentina,ARG,1952,Helsinki,Boxing,Boxing Men's Featherweight,No medal
Carlos Choque,M,Argentina,ARG,1952,Helsinki,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
ngel Sposato,M,Argentina,ARG,1952,Helsinki,Weightlifting,Weightlifting Men's Middleweight,No medal
Ral Varela,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Tranquilo Zironda,M,Argentina,ARG,1952,Helsinki,Rowing,Rowing Men's Double Sculls,Gold
Eduardo Sastre,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Foil, Team",No medal
Gerardo Koch,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 200 metres,No medal
Carlos Bonacich,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 400 metres Freestyle,No medal
Rubn V.,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
scar Giovanelli,M,Argentina,ARG,1952,Helsinki,Rowing,Rowing Men's Coxless Pairs,No medal
Antonio Pacenza,M,Argentina,ARG,1952,Helsinki,Boxing,Boxing Men's Light-Heavyweight,Silver
Werner Foerster,M,Djinn,ARG,1952,Helsinki,Sailing,Sailing Mixed 6 metres,No medal
Carlos Pott,M,Argentina,ARG,1952,Helsinki,Sailing,Sailing Mixed One Person Dinghy,No medal
Ingeborg Preiss,F,Argentina,ARG,1952,Helsinki,Athletics,Athletics Women's Shot Put,No medal
Ingeborg Preiss,F,Argentina,ARG,1952,Helsinki,Athletics,Athletics Women's Discus Throw,No medal
scar Chretienneau,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Rodolfo Brupbacher,M,Gullvinge,ARG,1952,Helsinki,Sailing,Sailing Mixed 5.5 metres,No medal
Adolfo Malla,M,Argentina,ARG,1952,Helsinki,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal
Adolfo Malla,M,Argentina,ARG,1952,Helsinki,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
Jorge Schneider,M,Argentina,ARG,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,No medal
Severo Vidal,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Severo Vidal,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 400 metres Freestyle,No medal
Enrique Mapp,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 100 metres,No medal
Enrique Mapp,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 200 metres,No medal
Enrique Mapp,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Carlos Bachman,M,Argentina,ARG,1952,Helsinki,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
Francisco Rensonnet,M,Argentina,ARG,1952,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
Mirio Posagno,M,Argentina,ARG,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Marcelo Posagno,M,Argentina,ARG,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Jos Mohr,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Sabre, Individual",No medal
Jos Mohr,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
Juan Giacomi,M,Argentina,ARG,1952,Helsinki,Shooting,Shooting Men's Trap,No medal
Guillermo Weller,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 50 kilometres Walk,No medal
Juan Horwath,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Alfredo Arnhold,M,Argentina,ARG,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,No medal
Amrico Bonetti,M,Argentina,ARG,1952,Helsinki,Boxing,Boxing Men's Lightweight,No medal
David Schiaffino,M,Argentina,ARG,1952,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Osvaldo Peirano,M,Argentina,ARG,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Julio Sagasta,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Julio Sagasta,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
Roberto Surez,M,Argentina,ARG,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,No medal
Carlos Velzquez,M,Argentina,ARG,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,No medal
Carlos Velzquez,M,Argentina,ARG,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Alberto Madero,M,Argentina,ARG,1952,Helsinki,Rowing,Rowing Men's Coxless Pairs,No medal
Jorge Arripe,M,Argentina,ARG,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,No medal
Rafael Foquet,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Roberto Safoure,M,Pampero,ARG,1952,Helsinki,Sailing,Sailing Mixed Three Person Keelboat,No medal
Enrique Sr.,M,Djinn,ARG,1952,Helsinki,Sailing,Sailing Mixed 6 metres,No medal
Alberto Fernndez,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Mariano Acosta,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 100 metres,No medal
Mariano Acosta,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Alberto Longarella,M,Argentina,ARG,1952,Helsinki,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
Luis Normandn,M,Argentina,ARG,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Ladislao Klein,M,Argentina,ARG,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Antonio Gimnez,M,Argentina,ARG,1952,Helsinki,Cycling,Cycling Men's Sprint,No medal
scar Giay,M,Argentina,ARG,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Ingeborg Pfller,F,Argentina,ARG,1952,Helsinki,Athletics,Athletics Women's Shot Put,No medal
Leopoldo Chamorro,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Ingeborg Pfller,F,Argentina,ARG,1952,Helsinki,Athletics,Athletics Women's Discus Throw,No medal
Ana Fontn,F,Argentina,ARG,1952,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
Ana Fontn,F,Argentina,ARG,1952,Helsinki,Athletics,Athletics Women's 100 metres,No medal
Jorge Moni,M,Argentina,ARG,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,No medal
Jorge Moni,M,Argentina,ARG,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Rodolfo Baldi,M,Argentina,ARG,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Daniel Sande,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Sabre, Individual",No medal
Daniel Sande,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
Jos Roches,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Foil, Team",No medal
Jos Roches,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Foil, Individual",No medal
Pablo Cagnasso,M,Argentina,ARG,1952,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Rufino Newton,M,Djinn,ARG,1952,Helsinki,Sailing,Sailing Mixed 6 metres,No medal
scar Giacch,M,Argentina,ARG,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Juan Ecker,M,Argentina,ARG,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,No medal
Jorge Brauer,M,Arcturus,ARG,1952,Helsinki,Sailing,Sailing Mixed Two Person Keelboat,No medal
Fulvio Rocchi,M,Argentina,ARG,1952,Helsinki,Shooting,Shooting Men's Trap,No medal
Delfo Gmez,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's Marathon,No medal
Roberto H.,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Alberto Barenghi,M,Argentina,ARG,1952,Helsinki,Boxing,Boxing Men's Flyweight,No medal
Pedro Rodrguez,M,Argentina,ARG,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Horacio Campi,M,Pampero,ARG,1952,Helsinki,Sailing,Sailing Mixed Three Person Keelboat,No medal
Osvaldo Forte,M,Argentina,ARG,1952,Helsinki,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Prspero Mammana,M,Argentina,ARG,1952,Helsinki,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
Orlando Cossani,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Clodomiro Cortoni,M,Argentina,ARG,1952,Helsinki,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Jorge Cnaves,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Jorge Cnaves,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
Hugo Vecchio,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Jorge Slas,M,Pampero,ARG,1952,Helsinki,Sailing,Sailing Mixed Three Person Keelboat,No medal
Alfredo Vaccari,M,Arcturus,ARG,1952,Helsinki,Sailing,Sailing Mixed Two Person Keelboat,No medal
Ignacio Signorelli,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Juan Caviglia,M,Argentina,ARG,1952,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Juan Caviglia,M,Argentina,ARG,1952,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Humberto Selvetti,M,Argentina,ARG,1952,Helsinki,Weightlifting,Weightlifting Men's Heavyweight,Bronze
Juan Caviglia,M,Argentina,ARG,1952,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,No medal
Marcelo Forn,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,No medal
Juan Caviglia,M,Argentina,ARG,1952,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Juan Caviglia,M,Argentina,ARG,1952,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Estanislao Pochily,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 110 metres Hurdles,No medal
Oscar Gallardo,M,Argentina,ARG,1952,Helsinki,Boxing,Boxing Men's Light-Welterweight,No medal
Omar Torrazini,M,Argentina,ARG,1952,Helsinki,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
Edgardo Pomini,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
Edgardo Pomini,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Sabre, Individual",No medal
Ludovico Schaefer,M,Gullvinge,ARG,1952,Helsinki,Sailing,Sailing Mixed 5.5 metres,No medal
Argentino Sr.,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
Argentino Sr.,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Pedro Unde,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Ana Caputo,F,Argentina,ARG,1952,Helsinki,Swimming,Swimming Women's 400 metres Freestyle,No medal
Ana Caputo,F,Argentina,ARG,1952,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,No medal
Pedro Unde,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 100 metres Backstroke,No medal
Vito Mare,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal
Juan Caviglia,M,Argentina,ARG,1952,Helsinki,Gymnastics,Gymnastics Men's Rings,No medal
Toms Fontana,M,Gullvinge,ARG,1952,Helsinki,Sailing,Sailing Mixed 5.5 metres,No medal
Hrcules Morini,M,Djinn,ARG,1952,Helsinki,Sailing,Sailing Mixed 6 metres,No medal
Rmulo Pars,M,Argentina,ARG,1952,Helsinki,Boxing,Boxing Men's Bantamweight,No medal
Lilin Mendoza,F,Argentina,ARG,1952,Helsinki,Athletics,Athletics Women's Long Jump,No medal
Lilin Mendoza,F,Argentina,ARG,1952,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
Lilin Mendoza,F,Argentina,ARG,1952,Helsinki,Athletics,Athletics Women's 100 metres,No medal
Rubn Menini,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Oscar Rosando,M,Argentina,ARG,1952,Helsinki,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
Sergio Dellach,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
Sergio Dellach,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
Omar Ricciardi,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Osvaldo Blasi,M,Argentina,ARG,1952,Helsinki,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Horacio Monti,M,Djinn,ARG,1952,Helsinki,Sailing,Sailing Mixed 6 metres,No medal
Marcelo Forn,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Jos Arquelles,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's Marathon,No medal
Romeo Galn,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Romeo Galn,M,Argentina,ARG,1952,Helsinki,Athletics,Athletics Men's 100 metres,No medal
Juan Daz,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal
Federico Zwanck,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Federico Zwanck,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,No medal
Federico Zwanck,M,Argentina,ARG,1952,Helsinki,Swimming,Swimming Men's 400 metres Freestyle,No medal
Fulvio Gherardi,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Foil, Individual",No medal
Fulvio Gherardi,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Foil, Team",No medal
Fulvio Gherardi,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
Juan Caviglia,M,Argentina,ARG,1952,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Mario Sebastin,M,Argentina,ARG,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Pedro Mercado,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
Flix Gherardi,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Foil, Individual",No medal
Eduardo Guerrero,M,Argentina,ARG,1952,Helsinki,Rowing,Rowing Men's Double Sculls,Gold
Pedro Mercado,M,Argentina,ARG,1952,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Flix Gherardi,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Foil, Team",No medal
Norberto Ferreira,M,Argentina,ARG,1952,Helsinki,Weightlifting,Weightlifting Men's Heavyweight,No medal
Flix Gherardi,M,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
Edward Mockridge,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
Edward Mockridge,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold
Philip Cayzer,M,Australia,AUS,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,Bronze
Alfred Rodgers,M,Australia,AUS,1952,Helsinki,Rowing,Rowing Men's Double Sculls,No medal
Robert Prentice,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's Marathon,No medal
Verdi Barberis,M,Australia,AUS,1952,Helsinki,Weightlifting,Weightlifting Men's Lightweight,Bronze
Kenneth Caves,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Road Race, Individual",No medal
Kenneth Caves,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Road Race, Team",No medal
Kenneth Caves,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Carl Fitzgerald,M,Australia,AUS,1952,Helsinki,Boxing,Boxing Men's Heavyweight,No medal
Beatrice (-welch),F,Australia,AUS,1952,Helsinki,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Donald Keane,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's 10 kilometres Walk,No medal
Mervyn Wood,M,Australia,AUS,1952,Helsinki,Rowing,Rowing Men's Single Sculls,Silver
Mervyn Finlay,M,Australia,AUS,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,Bronze
Ivan Lund,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's Foil, Individual",No medal
Ivan Lund,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's Foil, Team",No medal
Ivan Lund,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal
Ivan Lund,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's epee, Team",No medal
Ivan Lund,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's Sabre, Individual",No medal
Ivan Lund,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
John Fethers,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
John Fethers,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's Sabre, Individual",No medal
John Fethers,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's epee, Team",No medal
John Fethers,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal
John Fethers,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's Foil, Team",No medal
John Fethers,M,Australia,AUS,1952,Helsinki,Fencing,"Fencing Men's Foil, Individual",No medal
John Foster,M,Australia,AUS,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Patricia (-smith),F,Australia,AUS,1952,Helsinki,Fencing,"Fencing Women's Foil, Individual",No medal
Bevan Worcester,M,Vinha,AUS,1952,Helsinki,Sailing,Sailing Mixed Three Person Keelboat,No medal
Donald Macmillan,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's 800 metres,No medal
Donald Macmillan,M,Australia,AUS,1952,Helsinki,Athletics,"Athletics Men's 1,500 metres",No medal
Antony Madigan,M,Australia,AUS,1952,Helsinki,Boxing,Boxing Men's Middleweight,No medal
Denise (-wangel),F,Australia,AUS,1952,Helsinki,Swimming,Swimming Women's 400 metres Freestyle,No medal
Denise (-wangel),F,Australia,AUS,1952,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,No medal
Kenneth Mcdonald,M,Australia,AUS,1952,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
Donald Mcdonnell,M,Australia,AUS,1952,Helsinki,Boxing,Boxing Men's Featherweight,No medal
Ian Reed,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's Discus Throw,No medal
Ronald Faulds,M,Australia,AUS,1952,Helsinki,Diving,Diving Men's Springboard,No medal
Malcolm Hastie,M,Australia,AUS,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Victor Middleton,M,Australia,AUS,1952,Helsinki,Rowing,Rowing Men's Coxless Pairs,No medal
Peter Nelson,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Peter Nelson,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Road Race, Team",No medal
Peter Nelson,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Road Race, Individual",No medal
Robert Tinning,M,Australia,AUS,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,Bronze
David Hawkins,M,Australia,AUS,1952,Helsinki,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Thomas Chessell,M,Australia,AUS,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,Bronze
Forbes Carlile,M,Australia,AUS,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Ernest Chapman,M,Australia,AUS,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,Bronze
Peter Bennett,M,Australia,AUS,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
John Treloar,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's 200 metres,No medal
Barton Harvey,M,Hornet,AUS,1952,Helsinki,Sailing,Sailing Mixed Two Person Keelboat,No medal
John Treloar,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's 100 metres,No medal
Ronald Gower,M,Australia,AUS,1952,Helsinki,Boxing,Boxing Men's Bantamweight,No medal
Marjorie (-bennett),F,Australia,AUS,1952,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,No medal
Francis Murphy,M,Australia,AUS,1952,Helsinki,Diving,Diving Men's Springboard,No medal
Francis Murphy,M,Australia,AUS,1952,Helsinki,Diving,Diving Men's Platform,No medal
Murray Riley,M,Australia,AUS,1952,Helsinki,Rowing,Rowing Men's Double Sculls,No medal
Richard Elliott,M,Australia,AUS,1952,Helsinki,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
Peter Pryor,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Road Race, Individual",No medal
Peter Pryor,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Road Race, Team",No medal
Peter Pryor,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Edwin Jr.,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Edwin Jr.,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
John Marshall,M,Australia,AUS,1952,Helsinki,Swimming,Swimming Men's 400 metres Freestyle,No medal
John Marshall,M,Australia,AUS,1952,Helsinki,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
John Marshall,M,Australia,AUS,1952,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Edwin Jr.,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's 400 metres,No medal
Edwin Jr.,M,Australia,AUS,1952,Helsinki,Athletics,Athletics Men's 200 metres,No medal
Catherine (-onslow),F,Australia,AUS,1952,Helsinki,Fencing,"Fencing Women's Foil, Individual",No medal
James Nevin,M,Australia,AUS,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
