Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Emmerich Rath,M,Austria,AUT,1908,London,Athletics,Athletics Men's Marathon,No medal
Jean Patou,M,Belgium,BEL,1908,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Jean Patou,M,Belgium,BEL,1908,London,Cycling,Cycling Men's Sprint,No medal
Charles Vergier,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Charles Vergier,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Silver
Victor Willems,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Team",Bronze
Joseph Orban,M,Royal Club Nautique de Gand,BEL,1908,London,Rowing,Rowing Men's Coxed Eights,Silver
Rodolphe Poma,M,Royal Club Nautique de Gand,BEL,1908,London,Rowing,Rowing Men's Coxed Eights,Silver
Fernand Montigny,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Fernand Montigny,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Team",Bronze
Jacques Pinchart,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards",No medal
Joseph Voodt,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Joseph Voodt,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Team",No medal
Joseph Geens,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Fernand Bosmans,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Joseph Werbrouck,M,Belgium,BEL,1908,London,Cycling,Cycling Men's 20 kilometres,Bronze
Joseph Werbrouck,M,Belgium,BEL,1908,London,Cycling,Cycling Men's Sprint,No medal
Fernand Bosmans,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Team",Bronze
Victor Boin,M,Belgium,BEL,1908,London,Water Polo,Water Polo Men's Water Polo,Silver
Victor Boin,M,Belgium,BEL,1908,London,Swimming,Swimming Men's 100 metres Freestyle,No medal
tienne Grade,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Team",No medal
tienne Grade,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Marcel Langenhove,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Franois Vergucht,M,Royal Club Nautique de Gand,BEL,1908,London,Rowing,Rowing Men's Coxed Eights,Silver
Henri Weewauters,M,Zut,BEL,1908,London,Sailing,Sailing Mixed 6 metres,Silver
Alfred Landeghem,M,Royal Club Nautique de Gand,BEL,1908,London,Rowing,Rowing Men's Coxed Eights,Silver
Joseph Pletinckx,M,Belgium,BEL,1908,London,Water Polo,Water Polo Men's Water Polo,Silver
Jean Guysse,M,Belgium,BEL,1908,London,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Jean Benthem,M,Belgium,BEL,1908,London,Cycling,Cycling Men's Sprint,No medal
Jean Benthem,M,Belgium,BEL,1908,London,Cycling,Cycling Men's 20 kilometres,No medal
Antoine Tomme,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Team",No medal
Antoine Tomme,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Oscar Jr.,M,Belgium,BEL,1908,London,Swimming,Swimming Men's 100 metres Backstroke,No medal
Paul Asbroeck,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards",Gold
Paul Asbroeck,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Silver
Paul Asbroeck,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Oscar Jr.,M,Belgium,BEL,1908,London,Water Polo,Water Polo Men's Water Polo,Silver
Polydore Veirman,M,Royal Club Nautique de Gand,BEL,1908,London,Rowing,Rowing Men's Coxed Eights,Silver
Georges Mys,M,Royal Club Nautique de Gand,BEL,1908,London,Rowing,Rowing Men's Coxed Eights,Silver
Andr Duprez,M,Belgium,BEL,1908,London,Swimming,Swimming Men's 100 metres Freestyle,No medal
Lon Dupont,M,Belgium,BEL,1908,London,Athletics,Athletics Men's Standing Long Jump,No medal
Lon Dupont,M,Belgium,BEL,1908,London,Athletics,Athletics Men's Standing High Jump,No medal
Lon Dupont,M,Belgium,BEL,1908,London,Athletics,Athletics Men's High Jump,No medal
Franois Rom,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Franois Rom,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Team",Bronze
Oscar Taelman,M,Royal Club Nautique de Gand,BEL,1908,London,Rowing,Rowing Men's Coxed Eights,Silver
Marcel Dubois,M,Belgium,BEL,1908,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
Andr Bosch,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Team",No medal
Andr Bosch,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Guillaume Coeckelberg,M,Belgium,BEL,1908,London,Cycling,"Cycling Men's 5,000 metres",No medal
Guillaume Coeckelberg,M,Belgium,BEL,1908,London,Cycling,Cycling Men's 100 kilometres,No medal
Lon Coeckelberg,M,Belgium,BEL,1908,London,Cycling,Cycling Men's Sprint,No medal
Lon Coeckelberg,M,Belgium,BEL,1908,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Lon Coeckelberg,M,Belgium,BEL,1908,London,Cycling,Cycling Men's 20 kilometres,No medal
Jozef Hermans,M,Belgium,BEL,1908,London,Rowing,Rowing Men's Single Sculls,No medal
Ren Englebert,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Silver
Ren Englebert,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards",No medal
Dsir Beaurain,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Team",Bronze
Fernand Rey,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Jean Konings,M,Belgium,BEL,1908,London,Athletics,Athletics Men's 100 metres,No medal
Fernand Steens,M,Belgium,BEL,1908,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Paul Anspach,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Paul Anspach,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Paul Anspach,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Team",Bronze
Andr Sarens,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Pierre Blon,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Victor Jacquemin,M,Belgium,BEL,1908,London,Athletics,Athletics Men's 100 metres,No medal
Victor Jacquemin,M,Belgium,BEL,1908,London,Athletics,Athletics Men's 400 metres,No medal
Ernest Ista,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Ernest Ista,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Henri Jr.,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Pierre Strauwen,M,Belgium,BEL,1908,London,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Rginald Storms,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Silver
Rginald Storms,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards",Silver
Lon Huybrechts,M,Zut,BEL,1908,London,Sailing,Sailing Mixed 6 metres,Silver
Pierre Huybrechts,M,Zut,BEL,1908,London,Sailing,Sailing Mixed 6 metres,Silver
Herman Donners,M,Belgium,BEL,1908,London,Water Polo,Water Polo Men's Water Polo,Silver
Antoine Buck,M,Belgium,BEL,1908,London,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Franois Stuyck,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Joseph Huketick,M,Belgium,BEL,1908,London,Diving,Diving Men's Platform,No medal
Flicien Courbet,M,Belgium,BEL,1908,London,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Fernand Halbart,M,Belgium,BEL,1908,London,Athletics,Athletics Men's 110 metres Hurdles,No medal
Fernand Halbart,M,Belgium,BEL,1908,London,Athletics,Athletics Men's 200 metres,No medal
Ferdinand Feyerick,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Team",Bronze
Herman Meyboom,M,Belgium,BEL,1908,London,Swimming,Swimming Men's 100 metres Freestyle,No medal
Herman Meyboom,M,Belgium,BEL,1908,London,Water Polo,Water Polo Men's Water Polo,Silver
Fernand Feyaerts,M,Belgium,BEL,1908,London,Swimming,Swimming Men's 100 metres Freestyle,No medal
Fernand Feyaerts,M,Belgium,BEL,1908,London,Water Polo,Water Polo Men's Water Polo,Silver
August Meesen,M,Belgium,BEL,1908,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
Franois Delloye,M,Belgium,BEL,1908,London,Athletics,"Athletics Men's 1,500 metres",No medal
Henri Six,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Oscar Somville,M,Royal Club Nautique de Gand,BEL,1908,London,Rowing,Rowing Men's Coxed Eights,Silver
Franois Celis,M,Belgium,BEL,1908,London,Athletics,Athletics Men's Marathon,No medal
Marcel Morimont,M,Royal Club Nautique de Gand,BEL,1908,London,Rowing,Rowing Men's Coxed Eights,Silver
Lucien Hansen,M,Belgium,BEL,1908,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Lucien Renard,M,Belgium,BEL,1908,London,Cycling,Cycling Men's Sprint,No medal
Gaston Renard,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
douard Poty,M,Belgium,BEL,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Alexis Simonson,M,Belgium,BEL,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Albert Michant,M,Belgium,BEL,1908,London,Water Polo,Water Polo Men's Water Polo,Silver
Arnot Nejedl,M,Bohemia,BOH,1908,London,Athletics,Athletics Men's Marathon,No medal
Arnot Nejedl,M,Bohemia,BOH,1908,London,Athletics,Athletics Men's 5 mile,No medal
Miroslav Ustera,M,Bohemia,BOH,1908,London,Athletics,Athletics Men's Discus Throw,No medal
Miroslav Ustera,M,Bohemia,BOH,1908,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
Karel Halk,M,Bohemia,BOH,1908,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Jaroslav (ourek),M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Frantiek Souek,M,Bohemia,BOH,1908,London,Athletics,Athletics Men's Discus Throw,No medal
Frantiek Souek,M,Bohemia,BOH,1908,London,Athletics,"Athletics Men's Javelin Throw, Freestyle",No medal
David Slva,M,Bohemia,BOH,1908,London,Tennis,Tennis Men's Singles,No medal
David Slva,M,Bohemia,BOH,1908,London,Tennis,Tennis Men's Doubles,No medal
Jaroslav (ourek),M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Jaroslav (ourek),M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Team",Bronze
Frantiek Duek,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Frantiek Duek,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Miroslav Ustera,M,Bohemia,BOH,1908,London,Athletics,"Athletics Men's Discus Throw, Greek Style",No medal
Vlastimil Lada-szavsk,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Team",Bronze
Vlastimil Lada-szavsk,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Ladislav Emla,M,Bohemia,BOH,1908,London,Tennis,Tennis Men's Singles,No medal
Jaroslav Tfa,M,Bohemia,BOH,1908,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Vlastimil Lada-szavsk,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Team",No medal
Vlastimil Lada-szavsk,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Josef Bechyn,M,Bohemia,BOH,1908,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Bohuslav Hyk,M,Bohemia,BOH,1908,London,Tennis,Tennis Men's Doubles,No medal
Vilm Tvrzsk,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Josef Ada,M,Bohemia,BOH,1908,London,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Bohuslav Hyk,M,Bohemia,BOH,1908,London,Tennis,Tennis Men's Singles,No medal
Vilm Tvrzsk,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Team",No medal
Vilm Tvrzsk,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Vilm Sr.,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Team",Bronze
Vilm Sr.,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Individual",Bronze
Vilm Sr.,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Team",No medal
Vilm Sr.,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Otakar Lada,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Otakar Lada,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Team",No medal
Otakar Lada,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Josef (miovsk),M,Bohemia,BOH,1908,London,Tennis,Tennis Men's Singles,No medal
Otakar Lada,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Team",Bronze
Bedich Schejbal,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Team",Bronze
Bedich Schejbal,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal
Bedich Schejbal,M,Bohemia,BOH,1908,London,Fencing,"Fencing Men's epee, Individual",No medal
Bohumil Honztko,M,Bohemia,BOH,1908,London,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Clarence Mackerrow,M,Canada,CAN,1908,London,Lacrosse,Lacrosse Men's Lacrosse,Gold
James Macdonald,M,Canada,CAN,1908,London,Athletics,Athletics Men's High Jump,No medal
James Macdonald,M,Canada,CAN,1908,London,Athletics,Athletics Men's Long Jump,No medal
James Macdonald,M,Canada,CAN,1908,London,Athletics,Athletics Men's Triple Jump,Silver
George Rowe,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",No medal
Richard Duckett,M,Canada,CAN,1908,London,Lacrosse,Lacrosse Men's Lacrosse,Gold
Henry Hoobin,M,Canada,CAN,1908,London,Lacrosse,Lacrosse Men's Lacrosse,Gold
Francis Lukeman,M,Canada,CAN,1908,London,Athletics,Athletics Men's Long Jump,No medal
Francis Lukeman,M,Canada,CAN,1908,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",No medal
Francis Lukeman,M,Canada,CAN,1908,London,Athletics,Athletics Men's 200 metres,No medal
Francis Lukeman,M,Canada,CAN,1908,London,Athletics,Athletics Men's 100 metres,No medal
John Tait,M,Canada,CAN,1908,London,Athletics,Athletics Men's Marathon,No medal
Thomas Longboat,M,Canada,CAN,1908,London,Athletics,Athletics Men's Marathon,No medal
John Tait,M,Canada,CAN,1908,London,Athletics,Athletics Men's 5 mile,No medal
John Tait,M,Canada,CAN,1908,London,Athletics,"Athletics Men's 1,500 metres",No medal
Frederick Simpson,M,Canada,CAN,1908,London,Athletics,Athletics Men's Marathon,No medal
Louis Sebert,M,Canada,CAN,1908,London,Athletics,Athletics Men's 100 metres,No medal
Louis Sebert,M,Canada,CAN,1908,London,Athletics,Athletics Men's 200 metres,No medal
Louis Sebert,M,Canada,CAN,1908,London,Athletics,Athletics Men's 400 metres,No medal
Louis Sebert,M,Canada,CAN,1908,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",No medal
Allan Keith,M,Canada,CAN,1908,London,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Robert Kerr,M,Canada,CAN,1908,London,Athletics,Athletics Men's 100 metres,Bronze
Robert Kerr,M,Canada,CAN,1908,London,Athletics,Athletics Men's 200 metres,Gold
Henry Kerr,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",No medal
Henry Kerr,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Bronze
Douglas Kertland,M,Toronto Argonauts,CAN,1908,London,Rowing,Rowing Men's Coxed Eights,Bronze
Walter Lewis,M,Toronto Argonauts,CAN,1908,London,Rowing,Rowing Men's Coxed Eights,Bronze
Charles Crowe,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Bronze
Charles Crowe,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",No medal
Francis Dixon,M,Canada,CAN,1908,London,Lacrosse,Lacrosse Men's Lacrosse,Gold
J. Steele,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",No medal
Angus Dillon,M,Canada,CAN,1908,London,Lacrosse,Lacrosse Men's Lacrosse,Gold
William Anderson,M,Canada,CAN,1908,London,Cycling,Cycling Men's 100 kilometres,No medal
William Anderson,M,Canada,CAN,1908,London,Cycling,Cycling Men's 20 kilometres,No medal
William Anderson,M,Canada,CAN,1908,London,Cycling,"Cycling Men's 5,000 metres",No medal
William Anderson,M,Canada,CAN,1908,London,Cycling,"Cycling Men's Team Pursuit, 1,980 yards",Bronze
Norway Jackes,M,Argonaut Rowing Club,CAN,1908,London,Rowing,Rowing Men's Coxless Pairs,Bronze
Edward Savage,M,Canada,CAN,1908,London,Athletics,Athletics Men's 110 metres Hurdles,No medal
Walter Andrews,M,Canada,CAN,1908,London,Cycling,Cycling Men's Sprint,No medal
Walter Andrews,M,Canada,CAN,1908,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Walter Andrews,M,Canada,CAN,1908,London,Cycling,"Cycling Men's Team Pursuit, 1,980 yards",Bronze
Walter Andrews,M,Canada,CAN,1908,London,Cycling,"Cycling Men's 5,000 metres",No medal
Walter Andrews,M,Canada,CAN,1908,London,Cycling,Cycling Men's 20 kilometres,No medal
Walter Andrews,M,Canada,CAN,1908,London,Cycling,Cycling Men's 100 kilometres,No medal
George Lister,M,Canada,CAN,1908,London,Athletics,Athletics Men's Marathon,No medal
Edward Archibald,M,Canada,CAN,1908,London,Athletics,Athletics Men's Pole Vault,Bronze
Aubert Ct,M,Canada,CAN,1908,London,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
Edward Cotter,M,Canada,CAN,1908,London,Athletics,Athletics Men's Marathon,No medal
William Smith,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Bronze
Lewis Sr.,M,Canada,CAN,1908,London,Rowing,Rowing Men's Single Sculls,No medal
James Jones,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",No medal
Harry Lawson,M,Canada,CAN,1908,London,Athletics,Athletics Men's Marathon,No medal
John Fitzgerald,M,Canada,CAN,1908,London,Athletics,"Athletics Men's 3,200 metres Steeplechase",No medal
John Fitzgerald,M,Canada,CAN,1908,London,Athletics,Athletics Men's 5 mile,No medal
John Fitzgerald,M,Canada,CAN,1908,London,Athletics,"Athletics Men's 1,500 metres",No medal
Frederick Utton,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",No medal
William Morton,M,Canada,CAN,1908,London,Cycling,Cycling Men's 100 kilometres,No medal
William Morton,M,Canada,CAN,1908,London,Cycling,"Cycling Men's 5,000 metres",No medal
William Morton,M,Canada,CAN,1908,London,Cycling,"Cycling Men's Team Pursuit, 1,980 yards",Bronze
William Morton,M,Canada,CAN,1908,London,Cycling,Cycling Men's Sprint,No medal
William Morton,M,Canada,CAN,1908,London,Cycling,Cycling Men's Sprint,No medal
Frank Morris,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",No medal
Thomas Gorman,M,Canada,CAN,1908,London,Lacrosse,Lacrosse Men's Lacrosse,Gold
William Goldsbro,M,Canada,CAN,1908,London,Athletics,Athletics Men's Marathon,No medal
Harry Young,M,Canada,CAN,1908,London,Cycling,Cycling Men's 20 kilometres,No medal
Harry Young,M,Canada,CAN,1908,London,Cycling,Cycling Men's 100 kilometres,No medal
George Goulding,M,Canada,CAN,1908,London,Athletics,Athletics Men's Marathon,No medal
George Goulding,M,Canada,CAN,1908,London,Athletics,"Athletics Men's 3,500 metres Walk",No medal
George Goulding,M,Canada,CAN,1908,London,Athletics,Athletics Men's 10 mile Walk,No medal
Mylie Fletcher,M,Canada,CAN,1908,London,Shooting,"Shooting Men's Trap, Team",Silver
Mylie Fletcher,M,Canada,CAN,1908,London,Shooting,Shooting Men's Trap,No medal
