Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Omar Azzeb,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Lotfi Khada,M,Algeria,ALG,1988,Seoul,Athletics,Athletics Men's Long Jump,No medal
Abu Draouci,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Lotfi Khada,M,Algeria,ALG,1988,Seoul,Athletics,Athletics Men's Triple Jump,No medal
Ahcen Djeffal,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Ahmed (jindiyeh-),M,Algeria,ALG,1988,Seoul,Boxing,Boxing Men's Middleweight,No medal
Azzedine Sad,M,Algeria,ALG,1988,Seoul,Boxing,Boxing Men's Lightweight,No medal
Moustafa Salmi,M,Algeria,ALG,1988,Seoul,Athletics,Athletics Men's 100 metres,No medal
Moustafa Salmi,M,Algeria,ALG,1988,Seoul,Athletics,Athletics Men's 200 metres,No medal
Ali Idir,M,Algeria,ALG,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal
Rda Abdenouz,M,Algeria,ALG,1988,Seoul,Athletics,Athletics Men's 800 metres,No medal
Omar Yousfi,M,Algeria,ALG,1988,Seoul,Weightlifting,Weightlifting Men's Heavyweight II,No medal
Slimane Zengli,M,Algeria,ALG,1988,Seoul,Boxing,Boxing Men's Bantamweight,No medal
Boualem Miloudi,M,Algeria,ALG,1988,Seoul,Judo,Judo Men's Heavyweight,No medal
Abdel Ferguene,M,Algeria,ALG,1988,Seoul,Athletics,Athletics Men's 20 kilometres Walk,No medal
Mohamed Mir,M,Algeria,ALG,1988,Seoul,Cycling,"Cycling Men's Road Race, Individual",No medal
Yacine Sheikh,M,Algeria,ALG,1988,Seoul,Boxing,Boxing Men's Light-Flyweight,No medal
Mourad Boussebt,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Kamel Ouchia,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Azzedine Brahmi,M,Algeria,ALG,1988,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
Brahim Bourdrali,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Salah Bouchekriou,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Oarda Bouchabou,F,Algeria,ALG,1988,Seoul,Tennis,Tennis Women's Singles,No medal
Mahmoud Bouanik,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Abdelhak Bouhalissa,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Mohamed Bouhalla,M,Algeria,ALG,1988,Seoul,Athletics,Athletics Men's 20 kilometres Walk,No medal
Hassiba Boulmerka,F,Algeria,ALG,1988,Seoul,Athletics,"Athletics Women's 1,500 metres",No medal
Hassiba Boulmerka,F,Algeria,ALG,1988,Seoul,Athletics,Athletics Women's 800 metres,No medal
Noureddine Meziane,M,Algeria,ALG,1988,Seoul,Boxing,Boxing Men's Light-Middleweight,No medal
Hakim Toumi,M,Algeria,ALG,1988,Seoul,Athletics,Athletics Men's Hammer Throw,No medal
Benaissa Abed,M,Algeria,ALG,1988,Seoul,Boxing,Boxing Men's Flyweight,No medal
Mohamed Meridja,M,Algeria,ALG,1988,Seoul,Judo,Judo Men's Lightweight,No medal
Irbeh Benzine,M,Algeria,ALG,1988,Seoul,Cycling,"Cycling Men's Road Race, Individual",No medal
Abdel Soula,M,Algeria,ALG,1988,Seoul,Handball,Handball Men's Handball,No medal
Emili Font,M,Andorra,AND,1988,Seoul,Cycling,"Cycling Men's Road Race, Individual",No medal
Josep Esquius,M,Andorra,AND,1988,Seoul,Athletics,Athletics Men's 800 metres,No medal
Josep Esquius,M,Andorra,AND,1988,Seoul,Athletics,"Athletics Men's 1,500 metres",No medal
Xavier Font,M,Andorra,AND,1988,Seoul,Cycling,"Cycling Men's Road Race, Individual",No medal
Ricardo Boy,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal
Guilhermina Cruz,F,Angola,ANG,1988,Seoul,Athletics,Athletics Women's 200 metres,No medal
Guilhermina Cruz,F,Angola,ANG,1988,Seoul,Athletics,Athletics Women's 100 metres,No medal
Gaspar Fragata,M,Angola,ANG,1988,Seoul,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Ado N'zuzi,M,Angola,ANG,1988,Seoul,Boxing,Boxing Men's Welterweight,No medal
Ndia Cruz,F,Angola,ANG,1988,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Joo N'tyamba,M,Angola,ANG,1988,Seoul,Athletics,Athletics Men's 800 metres,No medal
Moiss Torres,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Half-Heavyweight,No medal
Eugnio Katombi,M,Angola,ANG,1988,Seoul,Athletics,"Athletics Men's 1,500 metres",No medal
Elsa Freire,F,Angola,ANG,1988,Seoul,Swimming,Swimming Women's 50 metres Freestyle,No medal
Elsa Freire,F,Angola,ANG,1988,Seoul,Swimming,Swimming Women's 100 metres Freestyle,No medal
Elsa Freire,F,Angola,ANG,1988,Seoul,Swimming,Swimming Women's 100 metres Backstroke,No medal
Elsa Freire,F,Angola,ANG,1988,Seoul,Swimming,Swimming Women's 100 metres Butterfly,No medal
Antnio Santos,M,Angola,ANG,1988,Seoul,Athletics,Athletics Men's Triple Jump,No medal
Carla Fernandes,F,Angola,ANG,1988,Seoul,Swimming,Swimming Women's 100 metres Backstroke,No medal
Ana Martins,F,Angola,ANG,1988,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Abbo Bartolomeu,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal
Vivaldo Fernandes,M,Angola,ANG,1988,Seoul,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Lotuala N'dombassy,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Lightweight,No medal
Joo Carvalho,M,Angola,ANG,1988,Seoul,Athletics,Athletics Men's Marathon,No medal
Apolinrio Silveira,M,Angola,ANG,1988,Seoul,Boxing,Boxing Men's Light-Middleweight,No medal
Ana Martins,F,Angola,ANG,1988,Seoul,Swimming,Swimming Women's 50 metres Freestyle,No medal
Jorge Gomes,M,Angola,ANG,1988,Seoul,Swimming,Swimming Men's 100 metres Butterfly,No medal
Jos Incio,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Middleweight,No medal
Helder Carvalho,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Heavyweight,No medal
Luis Fortunato,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal
Manuel Gomes,M,Angola,ANG,1988,Seoul,Boxing,Boxing Men's Bantamweight,No medal
Pedro Lima,M,Angola,ANG,1988,Seoul,Swimming,Swimming Men's 50 metres Freestyle,No medal
Pedro Lima,M,Angola,ANG,1988,Seoul,Swimming,Swimming Men's 100 metres Butterfly,No medal
Armnio Fernandes,M,Angola,ANG,1988,Seoul,Athletics,Athletics Men's 100 metres,No medal
Carla Fernandes,F,Angola,ANG,1988,Seoul,Swimming,Swimming Women's 100 metres Freestyle,No medal
Armnio Fernandes,M,Angola,ANG,1988,Seoul,Athletics,Athletics Men's 200 metres,No medal
Pedro Lima,M,Angola,ANG,1988,Seoul,Swimming,Swimming Men's 100 metres Freestyle,No medal
Dale Jones,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,"Athletics Men's 1,500 metres",No medal
Dale Jones,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 800 metres,No medal
Alfred Browne,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Daryl Joseph,M,Antigua and Barbuda,ANT,1988,Seoul,Boxing,Boxing Men's Welterweight,No medal
Alfred Browne,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
James Browne,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's Long Jump,No medal
Alfred Browne,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 400 metres,No medal
Eli Fuller,M,Antigua and Barbuda,ANT,1988,Seoul,Sailing,Sailing Mixed Windsurfer,No medal
Laverne Bryan,F,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Women's 800 metres,No medal
Laverne Bryan,F,Antigua and Barbuda,ANT,1988,Seoul,Athletics,"Athletics Women's 1,500 metres",No medal
Charles Fabian,M,Antigua and Barbuda,ANT,1988,Seoul,Cycling,Cycling Men's Sprint,No medal
Barbara (-abbey),F,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Women's 400 metres,No medal
Oral Selkridge,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 400 metres Hurdles,No medal
Oral Selkridge,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Jocelyn Joseph,F,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Women's 200 metres,No medal
St. Soleyne,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Howard Lindsay,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 200 metres,No medal
Howard Lindsay,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Howard Lindsay,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
St. Soleyne,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 100 metres,No medal
Larry Miller,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Nigel Lloyd,M,Antigua and Barbuda,ANT,1988,Seoul,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Nigel Lloyd,M,Antigua and Barbuda,ANT,1988,Seoul,Cycling,Cycling Men's Points Race,No medal
Lionel Francis,M,Antigua and Barbuda,ANT,1988,Seoul,Boxing,Boxing Men's Bantamweight,No medal
Larry Miller,M,Antigua and Barbuda,ANT,1988,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Vernica Caales,F,Argentina,ARG,1988,Seoul,Diving,Diving Women's Springboard,No medal
Vernica Caales,F,Argentina,ARG,1988,Seoul,Diving,Diving Women's Platform,No medal
Juan Cuminetti,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Moira Brinnand,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Carlos Bolzi,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Carlos Mayor,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Martn Jaite,M,Argentina,ARG,1988,Seoul,Tennis,Tennis Men's Doubles,No medal
Martn Jaite,M,Argentina,ARG,1988,Seoul,Tennis,Tennis Men's Singles,No medal
Carlos Irigoyen,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Men's Two Person Dinghy,No medal
Corina Garca,F,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Waldo Kantor,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Franco Nicola,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Eduardo Martnez,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Hugo Prez,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Ral Lena,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Mixed Three Person Keelboat,No medal
Carlos Eluaiza,M,Argentina,ARG,1988,Seoul,Boxing,Boxing Men's Light-Flyweight,No medal
Claudio Yafuso,M,Argentina,ARG,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal
Marcela Richezza,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Marcelo Mascheroni,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Luis Ranieri,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Gabriel Curuchet,M,Argentina,ARG,1988,Seoul,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Claudio Pafundi,M,Argentina,ARG,1988,Seoul,Archery,Archery Men's Individual,No medal
ngel Bello,M,Argentina,ARG,1988,Seoul,Archery,Archery Men's Individual,No medal
Edgardo Rugna,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Julio Labandeira,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Mixed Two Person Keelboat,No medal
Nstor Fabbri,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Carlos Moreno,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Marcelo Alexandre,M,Argentina,ARG,1988,Seoul,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Alejandra Palma,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Mara Bengochea,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Norberto Mndez,M,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Andrs Alfieri,M,Argentina,ARG,1988,Seoul,Athletics,Athletics Men's Hammer Throw,No medal
Daniel Navarrete,M,Argentina,ARG,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Daniel Navarrete,M,Argentina,ARG,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Bettina (-villella),F,Argentina,ARG,1988,Seoul,Tennis,Tennis Women's Singles,No medal
Otto Schefelis,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Carlos Weber,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Marcelo Biano,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Hernn Daz,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Gabriel Curuchet,M,Argentina,ARG,1988,Seoul,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Firmo Buabud,M,Argentina,ARG,1988,Seoul,Shooting,Shooting Mixed Skeet,No medal
Juan Curuchet,M,Argentina,ARG,1988,Seoul,Cycling,Cycling Men's Points Race,No medal
Juan Daz,M,Argentina,ARG,1988,Seoul,Boxing,Boxing Men's Heavyweight,No medal
Victoria Carb,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Rubn D'andrilli,M,Argentina,ARG,1988,Seoul,Rowing,Rowing Men's Quadruple Sculls,No medal
Miguel Altube,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Rafael Ruvira,M,Argentina,ARG,1988,Seoul,Fencing,"Fencing Men's epee, Individual",No medal
Santiago Roberti,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Mixed Three Person Keelboat,No medal
Martn Cigliano,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Sandro Olmos,M,Argentina,ARG,1988,Seoul,Judo,Judo Men's Middleweight,No medal
Jorge Lpez,M,Argentina,ARG,1988,Seoul,Boxing,Boxing Men's Light-Middleweight,No medal
Marisa Lpez,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Lisandro Sugezky,M,Argentina,ARG,1988,Seoul,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Lisandro Sugezky,M,Argentina,ARG,1988,Seoul,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal
Gabriela Liz,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Alejandro Verga,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Andrea Vergara,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Sergio Llamazares,M,Argentina,ARG,1988,Seoul,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Daniel Colla,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Mario Lucca,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Aldo Riadigos,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Mara Serrano,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Alejandro Ruidaz,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Javier Maggi,M,Argentina,ARG,1988,Seoul,Tennis,Tennis Men's Singles,No medal
Javier Maggi,M,Argentina,ARG,1988,Seoul,Tennis,Tennis Men's Doubles,No medal
Alejandro Russo,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Jorge Romero,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Gabriela Sabatini,F,Argentina,ARG,1988,Seoul,Tennis,Tennis Women's Singles,Silver
Gabriela Sabatini,F,Argentina,ARG,1988,Seoul,Tennis,Tennis Women's Doubles,No medal
Hugo Conte,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Nstor Lorenzo,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Jos Suso,M,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Jos Suso,M,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Alicia Boscatto,F,Argentina,ARG,1988,Seoul,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Alicia Boscatto,F,Argentina,ARG,1988,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Alejandro Horan,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Valentina Aracil,F,Argentina,ARG,1988,Seoul,Swimming,Swimming Women's 200 metres Individual Medley,No medal
Valentina Aracil,F,Argentina,ARG,1988,Seoul,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Valentina Aracil,F,Argentina,ARG,1988,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Valentina Aracil,F,Argentina,ARG,1988,Seoul,Swimming,Swimming Women's 400 metres Individual Medley,No medal
Gabriela Grossi,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Alejandro Diz,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Gustavo Faris,M,Argentina,ARG,1988,Seoul,Cycling,Cycling Men's Sprint,No medal
Claudio Cabrera,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Vernica Arbo,F,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Gonzalo Campero,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Mixed One Person Dinghy,No medal
Marcela Hussey,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Gustavo Cirillo,M,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Gustavo Cirillo,M,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Julio Iemma,M,Argentina,ARG,1988,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
Daniel Iglesias,M,Argentina,ARG,1988,Seoul,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Daniel Iglesias,M,Argentina,ARG,1988,Seoul,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal
Emanuel Ortamendi,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Atilio Vsquez,M,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal
Sergio Turiace,M,Argentina,ARG,1988,Seoul,Fencing,"Fencing Men's epee, Individual",No medal
Fernando Tripodi,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Domingo Damigella,M,Argentina,ARG,1988,Seoul,Boxing,Boxing Men's Featherweight,No medal
Sergio Turiace,M,Argentina,ARG,1988,Seoul,Fencing,"Fencing Men's Foil, Individual",No medal
Mauro Airez,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Ral Quiroga,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Jorge Velazco,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Mixed Windsurfer,No medal
Diego Minguens,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Mixed Multihull,No medal
Daniel Scuri,M,Argentina,ARG,1988,Seoul,Rowing,Rowing Men's Coxless Pairs,No medal
Jon Uriarte,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Daro Aguilar,M,Argentina,ARG,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal
Jos Palma,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Hae-Ja Rimasa,F,Argentina,ARG,1988,Seoul,Table Tennis,Table Tennis Women's Singles,No medal
Claudio Guila,M,Argentina,ARG,1988,Seoul,Rowing,Rowing Men's Coxless Pairs,No medal
Rubn Priede,M,Argentina,ARG,1988,Seoul,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Rubn Agero,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Daniel Castellani,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Claudio Guindon,M,Argentina,ARG,1988,Seoul,Rowing,Rowing Men's Quadruple Sculls,No medal
Fernando Guevara,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Mixed Multihull,No medal
Jorge Gaday,M,Argentina,ARG,1988,Seoul,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Guillermo Parada,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Men's Two Person Dinghy,No medal
Mara Tucat,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Mara Miliauro,F,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Mariano Silva,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Mara Pazos,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Alejandro Prez,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Pedro Ferrero,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Mixed Three Person Keelboat,No medal
Andrea Fioroni,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Laura Mulhall,F,Argentina,ARG,1988,Seoul,Hockey,Hockey Women's Hockey,No medal
Pedro Monzn,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Fernando Cagnoni,M,Argentina,ARG,1988,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Mara Paz,F,Argentina,ARG,1988,Seoul,Tennis,Tennis Women's Doubles,No medal
Mara Paz,F,Argentina,ARG,1988,Seoul,Tennis,Tennis Women's Singles,No medal
Sergio Gonzlez,M,Argentina,ARG,1988,Seoul,Rowing,Rowing Men's Quadruple Sculls,No medal
Alberto Spaggiari,M,Argentina,ARG,1988,Seoul,Sailing,Sailing Mixed Two Person Keelboat,No medal
Gabriel Ramrez,M,Argentina,ARG,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Claudio Zulianello,M,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
Marcelo Fernndez,M,Argentina,ARG,1988,Seoul,Rowing,Rowing Men's Quadruple Sculls,No medal
Fernando Pastoriza,M,Argentina,ARG,1988,Seoul,Athletics,Athletics Men's High Jump,No medal
Daro Siviski,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal
Hubert Wester,M,Aruba,ARU,1988,Seoul,Boxing,Boxing Men's Light-Welterweight,No medal
Austin Thomas,M,Aruba,ARU,1988,Seoul,Fencing,"Fencing Men's Foil, Individual",No medal
Evelyn Farrell,F,Aruba,ARU,1988,Seoul,Athletics,Athletics Women's 100 metres,No medal
Roswitha Lopez,F,Aruba,ARU,1988,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal
Evelyn Farrell,F,Aruba,ARU,1988,Seoul,Athletics,Athletics Women's 200 metres,No medal
Jeffrey Nedd,M,Aruba,ARU,1988,Seoul,Boxing,Boxing Men's Light-Heavyweight,No medal
Victor Maduro,M,Aruba,ARU,1988,Seoul,Judo,Judo Men's Middleweight,No medal
Cornelia Melis,F,Aruba,ARU,1988,Seoul,Athletics,Athletics Women's Marathon,No medal
Austin Thomas,M,Aruba,ARU,1988,Seoul,Fencing,"Fencing Men's epee, Individual",No medal
Yvette Thuis,F,Aruba,ARU,1988,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal
Yvette Thuis,F,Aruba,ARU,1988,Seoul,Synchronized Swimming,Synchronized Swimming Women's Solo,No medal
Roswitha Lopez,F,Aruba,ARU,1988,Seoul,Synchronized Swimming,Synchronized Swimming Women's Solo,No medal
Gary Fanelli,M,American Samoa,ASA,1988,Seoul,Athletics,Athletics Men's Marathon,No medal
Lopesi Faagu,M,American Samoa,ASA,1988,Seoul,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
