Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Jules Lesage,M,Belgium,BEL,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Sauveur,M,Belgium,BEL,1906,Athina,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Ren Dobrinovitz,M,Belgium,BEL,1906,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Edmond Crahay,M,Belgium,BEL,1906,Athina,Fencing,"Fencing Men's Foil, Individual",No medal
Edmond Crahay,M,Belgium,BEL,1906,Athina,Fencing,"Fencing Men's epee, Individual",No medal
Edmond Crahay,M,Belgium,BEL,1906,Athina,Fencing,"Fencing Men's epee, Team",Bronze
Troffaes,M,Belgium,BEL,1906,Athina,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",No medal
Frantiek Souek,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's Pentathlon (Ancient),No medal
Frantiek Souek,M,Bohemia,BOH,1906,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",No medal
Bohuslav Pohl-polensk,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's Triple Jump,No medal
Bohuslav Pohl-polensk,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's 100 metres,No medal
Otto Hahnel-kohout,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's Long Jump,No medal
Arnot Nejedl,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Otto Hahnel-kohout,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's 100 metres,No medal
Miroslav Ustera,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's Discus Throw,No medal
Miroslav Ustera,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's Pentathlon (Ancient),No medal
Frantiek Souek,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's Discus Throw,No medal
Frantiek Souek,M,Bohemia,BOH,1906,Athina,Athletics,"Athletics Men's Discus Throw, Greek Style",No medal
Miroslav Ustera,M,Bohemia,BOH,1906,Athina,Athletics,"Athletics Men's Discus Throw, Greek Style",No medal
Arnot Nejedl,M,Bohemia,BOH,1906,Athina,Athletics,Athletics Men's 5 mile,No medal
Karel Halk,M,Bohemia,BOH,1906,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Antonn Ehrenberger,M,Bohemia,BOH,1906,Athina,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",No medal
Antonn Ehrenberger,M,Bohemia,BOH,1906,Athina,Shooting,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",No medal
Antonn Ehrenberger,M,Bohemia,BOH,1906,Athina,Shooting,"Shooting Men's Free Rifle, Any Position, 300 metres",No medal
Antonn Ehrenberger,M,Bohemia,BOH,1906,Athina,Shooting,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres",No medal
Antonn Ehrenberger,M,Bohemia,BOH,1906,Athina,Shooting,"Shooting Men's Free Pistol, 25 metres",No medal
Vclav Hradeck,M,Bohemia,BOH,1906,Athina,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Jaroslav Emla,M,Bohemia,BOH,1906,Athina,Tennis,Tennis Men's Singles,No medal
Ladislav Emla,M,Bohemia,BOH,1906,Athina,Tennis,Tennis Men's Singles,No medal
Ladislav Emla,M,Bohemia,BOH,1906,Athina,Tennis,Tennis Men's Doubles,Bronze
Bohumil Honztko,M,Bohemia,BOH,1906,Athina,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Bohumil Honztko,M,Bohemia,BOH,1906,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",No medal
Zdenk Emla,M,Bohemia,BOH,1906,Athina,Tennis,Tennis Men's Singles,Bronze
Zdenk Emla,M,Bohemia,BOH,1906,Athina,Tennis,Tennis Men's Doubles,Bronze
Vlastimil Lada-szavsk,M,Bohemia,BOH,1906,Athina,Fencing,"Fencing Men's Foil, Individual",No medal
Bohumil Honztko,M,Bohemia,BOH,1906,Athina,Gymnastics,Gymnastics Men's Rope Climbing,No medal
William Sherring,M,Canada,CAN,1906,Athina,Athletics,Athletics Men's Marathon,Gold
Donald Linden,M,Canada,CAN,1906,Athina,Athletics,"Athletics Men's 1,500 metres Walk",Silver
Edward Archibald,M,Canada,CAN,1906,Athina,Athletics,Athletics Men's Pentathlon (Ancient),No medal
Edward Archibald,M,Canada,CAN,1906,Athina,Athletics,Athletics Men's Pole Vault,No medal
Evangelos Volanakis,M,Crete,CRT,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Khristos Manarolakis,M,Crete,CRT,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Khristos Ferarolakis,M,Crete,CRT,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Nikolaos Malintretos,M,Crete,CRT,1906,Athina,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",No medal
Nikolaos Malintretos,M,Crete,CRT,1906,Athina,Athletics,Athletics Men's Marathon,No medal
V. Boulakakis,M,Crete,CRT,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Epaminonas Anezakis,M,Crete,CRT,1906,Athina,Athletics,Athletics Men's Standing Long Jump,No medal
Epaminonas Anezakis,M,Crete,CRT,1906,Athina,Athletics,"Athletics Men's Discus Throw, Greek Style",No medal
Epaminonas Anezakis,M,Crete,CRT,1906,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",No medal
M. Mantakas,M,Crete,CRT,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Mikhail Giannarakis,M,Crete,CRT,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Peter Jensen,M,Denmark,DEN,1906,Athina,Fencing,"Fencing Men's epee, Individual",No medal
Hjalmar Saxtorph,M,Denmark,DEN,1906,Athina,Swimming,Swimming Men's 400 metres Freestyle,No medal
Hjalmar Saxtorph,M,Denmark,DEN,1906,Athina,Swimming,Swimming Men's One Mile Freestyle,No medal
Sren Jensen,M,Denmark,DEN,1906,Athina,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
Villiam Wilkenschildt,M,Denmark,DEN,1906,Athina,Fencing,"Fencing Men's Foil, Individual",No medal
Oluf Olsson,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Villiam Wilkenschildt,M,Denmark,DEN,1906,Athina,Fencing,"Fencing Men's epee, Individual",No medal
Sren Jensen,M,Denmark,DEN,1906,Athina,Wrestling,"Wrestling Men's All-Around, Greco-Roman",Gold
Hjalmar Herup,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Parmo Ferslev,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Louis (-lystoft),M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Niels (-nrland),M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Kaj Gnudtzmann,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Carl Pedersen,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Jens Pedersen,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Hans Pedersen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Oluf Pedersen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Erik Klem,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Harald Klem,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Peder Bukdahl,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Hans Petersen,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's Standing Long Jump,No medal
Hans Petersen,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's Long Jump,No medal
Hans Petersen,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's High Jump,No medal
Hans Petersen,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's 400 metres,No medal
Hans Petersen,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's 100 metres,No medal
Niels Petersen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Holger Frederiksen,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Knud Bay,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Pairs (1 kilometres),No medal
Knud Bay,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Fours,No medal
Marius Skram-jensen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Hannibal Stergaard,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Fours,No medal
Hannibal Stergaard,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Pairs (1 mile),No medal
Hans Dam,M,Denmark,DEN,1906,Athina,Swimming,Swimming Men's 100 metres Freestyle,No medal
Charles Buchwald,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Carl Carlsen,M,Denmark,DEN,1906,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
Robert Behrens,M,Denmark,DEN,1906,Athina,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
Carl Manicus-hansen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Henry Rambusch,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Otto (kramer-),M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's High Jump,No medal
Herbert Sander,M,Denmark,DEN,1906,Athina,Fencing,"Fencing Men's Foil, Individual",No medal
Otto (kramer-),M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's Long Jump,No medal
Herbert Sander,M,Denmark,DEN,1906,Athina,Fencing,"Fencing Men's Sabre, Individual",No medal
Christian Bielefeldt,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Fours,No medal
Christian Bielefeldt,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Pairs (1 kilometres),No medal
Valdemar Lorentzen,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Jens Lorentzen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Axel Steinthal,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Pairs (1 mile),No medal
Otto (kramer-),M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's 100 metres,No medal
Henning Rasmussen,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Pairs (1 mile),No medal
Henning Rasmussen,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Fours,No medal
Stefan Rasmussen,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Viktor Rasmussen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
August Lindgren,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Emanuel Saugman,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Pairs (1 kilometres),No medal
Emanuel Saugman,M,Dansk Idrts Forbund,DEN,1906,Athina,Rowing,Rowing Men's Coxed Fours,No medal
Vigo Andersen,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Aage Andersen,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold
Robert Madsen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Halvor Birch,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Carl Andersen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Niels Lw,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's High Jump,No medal
Niels Lw,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's Long Jump,No medal
Niels Lw,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's Standing Long Jump,No medal
Niels Lw,M,Denmark,DEN,1906,Athina,Athletics,Athletics Men's Triple Jump,No medal
Marius Thuesen,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Carl Andresen,M,Denmark,DEN,1906,Athina,Cycling,"Cycling Men's Road Race, Individual",No medal
Carl Andresen,M,Denmark,DEN,1906,Athina,Cycling,Cycling Men's 20 kilometres,No medal
Knud Holm,M,Denmark,DEN,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
Arthur Pitt-marson,M,Egypt,EGY,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Arthur Pitt-marson,M,Egypt,EGY,1906,Athina,Athletics,Athletics Men's 5 mile,No medal
Eugenio Colombani,M,Egypt,EGY,1906,Athina,Cycling,Cycling Men's 20 kilometres,No medal
