Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Grard Jr.,M,Belgium,BEL,1920,Antwerpen,Swimming,Swimming Men's 100 metres Backstroke,Bronze
Alfons Bouwens,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Bantamweight,No medal
Fernand Montigny,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's Foil, Individual",No medal
Ren Pinchart,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Albert Wyckmans,M,Belgium,BEL,1920,Antwerpen,Cycling,"Cycling Men's Road Race, Team",Bronze
Albert Wyckmans,M,Belgium,BEL,1920,Antwerpen,Cycling,"Cycling Men's Road Race, Individual",No medal
Gaspard Pirotte,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Fernand Montigny,M,Belgium,BEL,1920,Antwerpen,Hockey,Hockey Men's Hockey,Bronze
Eugne Grisar,M,Belgium-2,BEL,1920,Antwerpen,Tennis,Tennis Men's Doubles,No medal
Alfred Grisar,M,Belgium,BEL,1920,Antwerpen,Polo,Polo Men's Polo,No medal
Albert Grisar,M,Antwerpia V,BEL,1920,Antwerpen,Sailing,Sailing Mixed 8 metres,Bronze
mile Muller,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's Javelin Throw,No medal
Maurice Vanderleenden,M,Belgium,BEL,1920,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Fernand Montigny,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's Foil, Team",No medal
Robert Gevers,M,Belgium,BEL,1920,Antwerpen,Hockey,Hockey Men's Hockey,Bronze
mile Walhem,M,Belgium,BEL,1920,Antwerpen,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
Julianus Wagemans,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
Gustave Wuyts,M,Belgium,BEL,1920,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze
Georges Wagemans,M,Belgium,BEL,1920,Antwerpen,Figure Skating,Figure Skating Mixed Pairs,No medal
Gustave Wuyts,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's Shot Put,No medal
Julianus Wagemans,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Jean-Pierre Vermetten,M,Belgium,BEL,1920,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Roger Vincken,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Featherweight,No medal
Van Ranst,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Individual",No medal
Andr Vercruysse,M,Belgium,BEL,1920,Antwerpen,Cycling,"Cycling Men's Road Race, Team",Bronze
Desir Remortel,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's Marathon,No medal
Van Ranst,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Team",Gold
Julien Verdonck,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
Prospre Verlaeckt,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's 10 kilometres Walk,No medal
Henri (-godding),M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's 800 metres,No medal
Clment Straten,M,Belgium,BEL,1920,Antwerpen,Polo,Polo Men's Polo,No medal
Prospre Verlaeckt,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's 3,000 metres Walk",No medal
John Verhoeven,M,Belgium,BEL,1920,Antwerpen,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Joseph Wee,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's 800 metres,No medal
Germaine (-dessecker),F,Belgium,BEL,1920,Antwerpen,Swimming,Swimming Women's 100 metres Freestyle,No medal
Albert Bosquet,M,Belgium,BEL,1920,Antwerpen,Shooting,Shooting Men's Trap,No medal
Albert Bosquet,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Trap, Team",Silver
Auguste Verre,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Individual",No medal
Jean Washer,M,Belgium,BEL,1920,Antwerpen,Tennis,Tennis Men's Singles,No medal
Jean Washer,M,Belgium-2,BEL,1920,Antwerpen,Tennis,Tennis Mixed Doubles,No medal
Jean Washer,M,Belgium-3,BEL,1920,Antwerpen,Tennis,Tennis Men's Doubles,No medal
Auguste Verre,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Individual",No medal
Auguste Verre,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Team",Gold
Auguste Verre,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Team",Gold
Oscar Bossche,M,Belgium,BEL,1920,Antwerpen,Rowing,Rowing Men's Coxed Pairs,No medal
Eduard Bril,M,Belgium,BEL,1920,Antwerpen,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal
Charles Broeck,M,Belgium,BEL,1920,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze
Charles Bussche,M,Tan-Fe-Pah,BEL,1920,Antwerpen,Sailing,Sailing Mixed 6 metres,Silver
Charles Gniette,M,Belgium,BEL,1920,Antwerpen,Hockey,Hockey Men's Hockey,Bronze
Georges Bossche,M,Belgium,BEL,1920,Antwerpen,Rowing,Rowing Men's Coxed Pairs,No medal
Victor Boin,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's epee, Individual",No medal
Victor Boin,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's epee, Team",Silver
Maurice Bemden,M,Belgium,BEL,1920,Antwerpen,Hockey,Hockey Men's Hockey,Bronze
Maurice Bemden,M,Belgium,BEL,1920,Antwerpen,Tennis,Tennis Men's Singles,No medal
Andr Vercruysse,M,Belgium,BEL,1920,Antwerpen,Cycling,"Cycling Men's Road Race, Individual",No medal
Lon Bronckaert,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Paul Neeckx,M,Belgium,BEL,1920,Antwerpen,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Maurice Bemden,M,Belgium-2,BEL,1920,Antwerpen,Tennis,Tennis Men's Doubles,No medal
Flix D'alviella,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's epee, Team",Silver
Flix D'alviella,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's Sabre, Individual",No medal
Gaston Nieuwburgh,M,Belgium,BEL,1920,Antwerpen,Polo,Polo Men's Polo,No medal
Georges Vivex,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
Mathieu Bragard,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold
Flix D'alviella,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's epee, Individual",No medal
Christian Piek,M,Belgium,BEL,1920,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze
Gerard Innis,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Individual",Gold
Gerard Innis,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Individual",Gold
Gerard Innis,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Individual",Silver
Gerard Innis,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Silver
Gerard Innis,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
Gerard Innis,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
Norbert Molle,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",No medal
Norbert Molle,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Military Pistol, Team",No medal
Edmond Moer,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Team",Gold
Henri Verhavert,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Norbert Molle,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",No medal
Ren Paenhuijsen,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Jrme Mayer,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
Jrme Mayer,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
Franois Vergult,M,Belgium,BEL,1920,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,No medal
Henri Weewauters,M,Antwerpia V,BEL,1920,Antwerpen,Sailing,Sailing Mixed 8 metres,Bronze
Edmond Moer,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Team",Gold
Arnold Pierret,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Edmond Moer,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Individual",No medal
Edmond Moer,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Individual",Gold
Lon Vleurinck,M,Belgium,BEL,1920,Antwerpen,Rowing,Rowing Men's Coxed Fours,No medal
Jrme Mayer,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Silver
Alphonse Mele,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
John Verhoeven,M,Belgium,BEL,1920,Antwerpen,Cycling,Cycling Men's Sprint,No medal
Victor Laveleye,M,Belgium-4,BEL,1920,Antwerpen,Tennis,Tennis Men's Doubles,No medal
Joseph Pletinckx,M,Belgium,BEL,1920,Antwerpen,Water Polo,Water Polo Men's Water Polo,Silver
Augustinus Broos,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's Marathon,No medal
Victor Laveleye,M,Belgium,BEL,1920,Antwerpen,Tennis,Tennis Men's Singles,No medal
Charles Doorselaer,M,Belgium,BEL,1920,Antwerpen,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Guillaume Visser,M,Belgium,BEL,1920,Antwerpen,Rowing,Rowing Men's Coxed Pairs,No medal
Julien Muyzen,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Lightweight,No medal
Franois Hoorenbeek,M,Belgium,BEL,1920,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze
Louis Hege,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold
Jean Nerom,M,Belgium,BEL,1920,Antwerpen,Hockey,Hockey Men's Hockey,Bronze
Jean Guysse,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
douard Haelen,M,Belgium,BEL,1920,Antwerpen,Swimming,Swimming Men's 200 metres Breaststroke,No medal
douard Haelen,M,Belgium,BEL,1920,Antwerpen,Swimming,Swimming Men's 400 metres Breaststroke,No medal
Henry George,M,Belgium,BEL,1920,Antwerpen,Cycling,Cycling Men's 50 kilometres,Gold
Lon Fourneau,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's 1,500 metres",No medal
Franois Vyncke,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",No medal
Jacobus Boumans,M,Belgium,BEL,1920,Antwerpen,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
Fernand Nisot,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold
Louis Beeck,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Silver
Louis Beeck,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
Louis Beeck,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
Franois Vyncke,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's 5,000 metres",No medal
Louis Tilt,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Trap, Team",Silver
Pierre Thielt,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
Philippe Cammaerts,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Military Pistol, Team",No medal
Julien Campenhout,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's 5,000 metres",No medal
Philippe Cammaerts,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",No medal
Julien Campenhout,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",No medal
Julien Campenhout,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's Cross-Country, Individual",No medal
Philippe Cammaerts,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",No medal
Julien Campenhout,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's Cross-Country, Team",No medal
Albert Cauwenburg,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Individual",No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",No medal
Philippe Volckxsom,M,Belgium,BEL,1920,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,No medal
Jean Neyes,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Lightweight,No medal
Franois Vyncke,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's Cross-Country, Team",No medal
Louis Goossens,M,Belgium,BEL,1920,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,No medal
Charles Pape,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's Foil, Team",No medal
Charles Pape,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's Foil, Individual",No medal
Charles Cadron,M,Belgium,BEL,1920,Antwerpen,Cycling,Cycling Men's 50 kilometres,No medal
Lonc Oleffe,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's 1,500 metres",No medal
Lonc Oleffe,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's 800 metres,No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Military Pistol, Team",No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Franois Vyncke,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's Cross-Country, Individual",No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres, Team",No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",No medal
Gaston Volxem,M,Belgium,BEL,1920,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,No medal
Paul Asbroeck,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",No medal
Gustave Mulder,M,Belgium,BEL,1920,Antwerpen,Rowing,Rowing Men's Coxed Eights,No medal
Simon Goossens,M,Belgium,BEL,1920,Antwerpen,Art Competitions,Art Competitions Mixed Sculpturing,Silver
Edouard Bourguignon,M,Belgium,BEL,1920,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze
Pierre Thielt,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
Jean Verboven,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
Danil Bouckaert,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Team",Gold
Danil Bouckaert,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Individual",Gold
Jean Verbrugge,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's Foil, Individual",No medal
Lionel Roye,M,Belgium,BEL,1920,Antwerpen,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Oscar Verbeeck,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold
Claude Otterbeen,M,Belgium,BEL,1920,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",No medal
Pierre Calle,M,Belgium,BEL,1920,Antwerpen,Fencing,"Fencing Men's Sabre, Team",No medal
Franois Verboven,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Franois Verboven,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
Louis Perck,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Team",Gold
Augustien Pluys,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Martial Schelle,M,Belgium,BEL,1920,Antwerpen,Swimming,Swimming Men's 100 metres Freestyle,No medal
Van Schauwenbroeck,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Individual",No medal
Georges Werll,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Welterweight,No medal
Jean Silfhout,M,Belgium,BEL,1920,Antwerpen,Rowing,Rowing Men's Coxed Fours,No medal
Franois Gibens,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Franois Gibens,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
Paul Goeminne,M,Belgium,BEL,1920,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,No medal
Adolphe Goemaere,M,Belgium,BEL,1920,Antwerpen,Hockey,Hockey Men's Hockey,Bronze
Frdric-Albert Bruynseels,M,Edelweiss II-1,BEL,1920,Antwerpen,Sailing,Sailing Mixed 6 metres,Gold
Joseph Musch,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold
Joseph Verstraeten,M,Belgium,BEL,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
Pierre Thielt,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Silver
Jules Bonvalet,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Jules Bonvalet,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
Louis Williquet,M,Belgium,BEL,1920,Antwerpen,Weightlifting,Weightlifting Men's Lightweight,Silver
Louis Perck,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Individual",Silver
Louis Perck,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Individual",Silver
Frans Verschueren,M,Belgium,BEL,1920,Antwerpen,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Louis Perck,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Team",Gold
Renni Callens,M,Belgium,BEL,1920,Antwerpen,Diving,Diving Men's Springboard,No medal
Paul Brochart,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's 100 metres,No medal
Paul Brochart,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's 200 metres,No medal
Paul Brochart,M,Belgium,BEL,1920,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Firmin Flamand,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Individual",Bronze
Firmin Flamand,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Team",Gold
Firmin Flamand,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Individual",No medal
Firmin Flamand,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Team",Gold
Alfred Ost,M,Belgium,BEL,1920,Antwerpen,Art Competitions,Art Competitions Mixed Painting,Bronze
Jules Bonvalet,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
Henri Snoeck,M,Belgium,BEL,1920,Antwerpen,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
Henri Snoeck,M,Belgium,BEL,1920,Antwerpen,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
Ernest Dureuil,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Raymond Maertens,M,Belgium,BEL,1920,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze
Charles Maerschalck,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Hyacinthe Roosen,M,Belgium,BEL,1920,Antwerpen,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
Albert Durant,M,Belgium,BEL,1920,Antwerpen,Water Polo,Water Polo Men's Water Polo,Silver
douard Taeymans,M,Belgium,BEL,1920,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
Joseph Cludts,M,Belgium,BEL,1920,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
mile Dupont,M,Belgium,BEL,1920,Antwerpen,Shooting,Shooting Men's Trap,No medal
Edmond Cloetens,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Team",Gold
Edmond Cloetens,M,Belgium,BEL,1920,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Team",Gold
