NOC,Sport,Year,gold_number,silver_number,bronze_number,total_number,athletes_number,score
IND,Shooting,1980,0,0,0,0,4,0
IND,Athletics,1980,0,0,0,0,13,0
IND,Boxing,1980,0,0,0,0,3,0
IND,Hockey,1980,16,0,0,16,30,160
IND,Wrestling,1980,0,0,0,0,6,0
IND,Weightlifting,1980,0,0,0,0,2,0
IND,Weightlifting,1976,0,0,0,0,1,0
IND,Athletics,1976,0,0,0,0,4,0
IND,Boxing,1976,0,0,0,0,2,0
IND,Shooting,1976,0,0,0,0,3,0
IND,Hockey,1976,0,0,0,0,16,0
IND,Weightlifting,1972,0,0,0,0,1,0
IND,Boxing,1972,0,0,0,0,3,0
IND,Hockey,1972,0,0,14,14,14,98
IND,Sailing,1972,0,0,0,0,3,0
IND,Athletics,1972,0,0,0,0,9,0
IND,Wrestling,1972,0,0,0,0,8,0
IND,Shooting,1972,0,0,0,0,5,0
IND,Athletics,1968,0,0,0,0,2,0
IND,Hockey,1968,0,0,14,14,14,98
IND,Wrestling,1968,0,0,0,0,5,0
IND,Shooting,1968,0,0,0,0,3,0
IND,Weightlifting,1968,0,0,0,0,1,0
IND,Athletics,1964,0,0,0,0,17,0
IND,Weightlifting,1964,0,0,0,0,2,0
IND,Wrestling,1964,0,0,0,0,13,0
IND,Shooting,1964,0,0,0,0,2,0
IND,Cycling,1964,0,0,0,0,12,0
IND,Hockey,1964,15,0,0,15,15,150
IND,Diving,1964,0,0,0,0,2,0
IND,Gymnastics,1964,0,0,0,0,48,0
IND,Wrestling,1960,0,0,0,0,5,0
IND,Shooting,1960,0,0,0,0,3,0
IND,Athletics,1960,0,0,0,0,15,0
IND,Hockey,1960,0,13,0,13,13,104
IND,Football,1960,0,0,0,0,12,0
IND,Weightlifting,1960,0,0,0,0,1,0
IND,Weightlifting,1956,0,0,0,0,3,0
IND,Athletics,1956,0,0,0,0,9,0
IND,Hockey,1956,17,0,0,17,17,170
IND,Gymnastics,1956,0,0,0,0,21,0
IND,Wrestling,1956,0,0,0,0,7,0
IND,Shooting,1956,0,0,0,0,2,0
IND,Swimming,1956,0,0,0,0,3,0
IND,Football,1956,0,0,0,0,17,0
IND,Athletics,1952,0,0,0,0,11,0
IND,Gymnastics,1952,0,0,0,0,14,0
IND,Football,1952,0,0,0,0,11,0
IND,Cycling,1952,0,0,0,0,14,0
IND,Boxing,1952,0,0,0,0,4,0
IND,Swimming,1952,0,0,0,0,6,0
IND,Shooting,1952,0,0,0,0,4,0
IND,Wrestling,1952,0,0,1,1,4,7
IND,Weightlifting,1952,0,0,0,0,2,0
IND,Water Polo,1952,0,0,0,0,10,0
IND,Hockey,1952,14,0,0,14,14,140
IND,Water Polo,1948,0,0,0,0,9,0
IND,Art Competitions,1948,0,0,0,0,2,0
IND,Athletics,1948,0,0,0,0,10,0
IND,Hockey,1948,20,0,0,20,20,200
IND,Football,1948,0,0,0,0,11,0
IND,Cycling,1948,0,0,0,0,14,0
IND,Boxing,1948,0,0,0,0,7,0
IND,Swimming,1948,0,0,0,0,8,0
IND,Weightlifting,1948,0,0,0,0,2,0
IND,Wrestling,1948,0,0,0,0,6,0
IND,Athletics,1936,0,0,0,0,7,0
IND,Wrestling,1936,0,0,0,0,3,0
IND,Weightlifting,1936,0,0,0,0,1,0
IND,Hockey,1936,19,0,0,19,19,190
IND,Athletics,1932,0,0,0,0,9,0
IND,Hockey,1932,15,0,0,15,15,150
IND,Swimming,1932,0,0,0,0,2,0
IND,Athletics,1928,0,0,0,0,10,0
IND,Hockey,1928,14,0,0,14,14,140
IND,Athletics,1924,0,0,0,0,13,0
IND,Tennis,1924,0,0,0,0,11,0
IND,Athletics,1920,0,0,0,0,5,0
IND,Wrestling,1920,0,0,0,0,2,0
IND,Athletics,1900,0,2,0,2,5,16
